source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
26,lorenz63_rho40.97_s006,chaotic_flow,forecast,1206,800,12,0.9711907730572292,1.5109072491371418,1.2481269836993412,-0.5397164760799126,-0.27693621064211194,-0.26278026543780064,-0.26278026543780064,60,6,5,5,0
27,lorenz63_rho27.93_s007,chaotic_flow,forecast,1207,800,13,0.4572766170957414,0.298805583817479,0.9417461795050156,0.1584710332782624,-0.4844695624092742,0.6429405956875366,0.6429405956875366,60,6,5,5,0
28,lorenz63_rho28.87_s008,chaotic_flow,forecast,1208,800,12,0.5081970112299112,2.0,0.9221491994605392,-1.4918029887700888,-0.41395218823062796,-1.0778508005394607,-1.0778508005394607,60,6,5,5,0
29,lorenz63_rho24.81_s009,chaotic_flow,forecast,1209,800,14,0.7627068834444451,0.6364033649771985,1.2109390743598412,0.12630351846724663,-0.448232190915396,0.5745357093826426,0.5745357093826426,60,6,5,5,0
30,lorenz63_rho38.13_s010,chaotic_flow,forecast,1210,800,18,0.9499274672593546,2.0,1.013293824030791,-1.0500725327406455,-0.06336635677143632,-0.9867061759692091,-0.9867061759692091,60,6,5,5,0
31,lorenz63_rho45.82_s011,chaotic_flow,forecast,1211,800,12,0.5745894582357739,0.490346208217084,0.9566509742810806,0.08424325001868987,-0.3820615160453067,0.46630476606399657,0.46630476606399657,60,6,5,5,0
32,lorenz63_rho37.08_s012,chaotic_flow,forecast,1212,800,15,1.3411686501481783,0.7270818151435211,1.0375720588184207,0.6140868350046572,0.3035965913297576,0.31049024367489964,0.31049024367489964,60,6,5,5,0
33,lorenz63_rho32.00_s013,chaotic_flow,forecast,1213,800,14,1.3445085648144228,1.2843795533776352,0.9865942294654153,0.060129011436787616,0.3579143353490075,-0.2977853239122199,-0.2977853239122199,60,6,5,5,0
34,lorenz63_rho39.49_s014,chaotic_flow,forecast,1214,800,14,0.4582003555211182,0.9847061044031461,0.9455215532217762,-0.526505748882028,-0.487321197700658,-0.039184551181369875,-0.039184551181369875,60,6,5,5,0
35,lorenz63_rho26.04_s015,chaotic_flow,forecast,1215,800,14,0.1892236284295157,2.0,0.9219906675978001,-1.8107763715704843,-0.7327670391682845,-1.0780093324021998,-1.0780093324021998,60,6,5,5,0
36,lorenz63_rho32.84_s016,chaotic_flow,forecast,1216,800,13,0.3860919304561374,0.5400163089730303,0.955025071645335,-0.15392437851689295,-0.5689331411891976,0.4150087626723047,0.4150087626723047,60,6,5,5,0
37,lorenz63_rho34.38_s017,chaotic_flow,forecast,1217,800,13,0.588564887991457,0.5345165011387759,0.9663898775028933,0.054048386852681096,-0.3778249895114363,0.4318733763641174,0.4318733763641174,60,6,5,5,0
38,lorenz63_rho41.93_s018,chaotic_flow,forecast,1218,800,12,1.3391698491839126,1.1562124804349025,0.9943984963440882,0.18295736874901003,0.3447713528398244,-0.16181398409081438,-0.16181398409081438,60,6,5,5,0
39,lorenz63_rho22.98_s019,chaotic_flow,forecast,1219,800,7,2.658645403778509e-05,0.11903279787183382,0.9637613082401204,-0.11900621141779603,-0.9637347217860827,0.8447285103682866,0.8447285103682866,60,6,5,5,0
40,rossler_c8.73_s000,chaotic_flow,forecast,1300,800,21,0.0922805950237558,0.6331301153497255,0.8808722755334459,-0.5408495203259698,-0.7885916805096902,0.24774216018372042,0.24774216018372042,60,6,5,5,0
41,rossler_c7.94_s001,chaotic_flow,forecast,1301,800,22,0.2088292759480167,0.20388960443859797,0.9364368455379398,0.004939671509418736,-0.7276075695899231,0.7325472410993419,0.7325472410993419,60,6,5,5,0
42,rossler_c4.05_s002,chaotic_flow,forecast,1302,800,22,0.0113947121352807,0.016420854968230925,1.102500417262377,-0.005026142832950225,-1.0911057051270963,1.086079562294146,1.086079562294146,60,6,5,5,0
43,rossler_c7.60_s003,chaotic_flow,forecast,1303,800,21,0.0962825140175109,0.07846916520986767,0.9056294145321683,0.017813348807643223,-0.8093469005146574,0.8271602493223006,0.8271602493223006,60,6,5,5,0
44,rossler_c6.23_s004,chaotic_flow,forecast,1304,800,22,0.0237168092858162,0.04794376568048443,1.045298352671841,-0.024226956394668233,-1.0215815433860247,0.9973545869913565,0.9973545869913565,60,6,5,5,0
45,rossler_c8.89_s005,chaotic_flow,forecast,1305,800,21,0.0904876970147821,0.6111031570283385,0.9021226736961879,-0.5206154600135564,-0.8116349766814058,0.2910195166678494,0.2910195166678494,60,6,5,5,0
