dataset_id,name,family,source,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_spin,qrc_advantage,actual_usefulness_label,predicted_qrc_advantage,predicted_usefulness_label,predicted_prob_qrc_useful,property_pc1,property_pc2,abs_prediction_error,prediction_correct_label
linear_memory_lag20_s017_snr20db:9077:800,linear_memory_lag20_s017_snr20db,input_driven,synthetic,input_driven,9077,800,1,0.3006758012998513,1.033835767412476,-0.7331599661126248,baseline_preferred,-0.7098637263059087,baseline_preferred,0.0201965219393581,1.6728489243197469,-0.6691627006177134,0.023296239806716135,True
linear_memory_lag02_s018_snr5db:9078:800,linear_memory_lag02_s018_snr5db,input_driven,synthetic,input_driven,9078,800,1,0.5349812355262689,1.0120529843478847,-0.4770717488216158,baseline_preferred,-0.40229430862919147,baseline_preferred,0.02587079356143593,1.8030213411080833,-0.5552493361748821,0.07477744019242433,True
linear_memory_lag09_s019_snr10db:9079:800,linear_memory_lag09_s019_snr10db,input_driven,synthetic,input_driven,9079,800,1,0.4003702436443345,0.9861255766650844,-0.58575533302075,baseline_preferred,-0.6085307543247804,baseline_preferred,0.022680342785472186,1.4255694720877095,-1.0959366147762246,0.02277542130403043,True
mso2_s000_snr20db:9080:800,mso2_s000_snr20db,oscillatory,synthetic,forecast,9080,800,5,0.1154011410570371,0.8988905479105418,-0.7834894068535047,baseline_preferred,-0.7034182070024787,baseline_preferred,0.018031408192278796,-0.7152569336935815,0.6626335402208452,0.08007119985102595,True
mso3_s001_snr5db:9081:800,mso3_s001_snr5db,oscillatory,synthetic,forecast,9081,800,4,0.5354373628327372,1.0208532537385884,-0.4854158909058511,baseline_preferred,-0.2005892587503871,baseline_preferred,0.04494491288406312,0.4426470768348218,-0.19650934043573443,0.284826632155464,True
mso4_s002_snr10db:9082:800,mso4_s002_snr10db,oscillatory,synthetic,forecast,9082,800,3,0.3961069769136085,0.9111862876268262,-0.5150793107132177,baseline_preferred,-0.5199795408713527,baseline_preferred,0.049273424374373695,0.1091472388920383,0.31191944851291364,0.0049002301581350105,True
mso5_s003_snr20db:9083:800,mso5_s003_snr20db,oscillatory,synthetic,forecast,9083,800,3,0.1786666248663152,0.9780969864247564,-0.7994303615584413,baseline_preferred,-0.6752034877535964,baseline_preferred,0.03778743177443778,-0.21477504823215496,0.670247221373388,0.12422687380484487,True
mso6_s004_snr5db:9084:800,mso6_s004_snr5db,oscillatory,synthetic,forecast,9084,800,2,0.5561120699470808,0.966480393932124,-0.4103683239850433,baseline_preferred,-0.1959604987610706,baseline_preferred,0.03516523884890867,0.935080893378973,0.09454945424345516,0.2144078252239727,True
mso7_s005_snr10db:9085:800,mso7_s005_snr10db,oscillatory,synthetic,forecast,9085,800,2,0.3617383561237027,0.9888526471431648,-0.6271142910194619,baseline_preferred,-0.5133380167681159,baseline_preferred,0.020322406868818883,0.3778813165069913,0.13698560393400017,0.11377627425134607,True
mso8_s006_snr20db:9086:800,mso8_s006_snr20db,oscillatory,synthetic,forecast,9086,800,2,0.1980303536419604,1.028268380873804,-0.8302380272318436,baseline_preferred,-0.6804845486331838,baseline_preferred,0.019432314358163668,-0.018547459108689556,0.14165805354749902,0.14975347859865984,True
mso2_s007_snr5db:9087:800,mso2_s007_snr5db,oscillatory,synthetic,forecast,9087,800,5,0.5357376816416516,0.8980527996324726,-0.362315117990821,baseline_preferred,-0.4004779793825605,baseline_preferred,0.08914524215230223,0.21005923526696643,-0.21046629513930767,0.03816286139173952,True
mso3_s008_snr10db:9088:800,mso3_s008_snr10db,oscillatory,synthetic,forecast,9088,800,4,0.3582289791080418,0.9121387263525312,-0.5539097472444894,baseline_preferred,-0.5145497926866377,baseline_preferred,0.039550375727652076,0.041041552477012196,0.23174983727027965,0.039359954557851684,True
mso4_s009_snr20db:9089:800,mso4_s009_snr20db,oscillatory,synthetic,forecast,9089,800,3,0.1648784149172613,0.9684143156155406,-0.8035359006982793,baseline_preferred,-0.655549587005109,baseline_preferred,0.02824001271566957,-0.33049426226238376,0.7230894253515339,0.14798631369317028,True
mso5_s010_snr5db:9090:800,mso5_s010_snr5db,oscillatory,synthetic,forecast,9090,800,2,0.520691775009068,0.9216003462972784,-0.4009085712882104,baseline_preferred,-0.24688283062350647,baseline_preferred,0.05554991232565142,0.4891571974921777,0.05442751262794263,0.15402574066470393,True
