variant,n_qubits,J,h,dt,depth,topology,virtual_nodes,reupload,amplitude_damping,dephasing,coupling_mode,coupling_seed,feature_dim,mean_val_nrmse,median_val_nrmse,mean_test_nrmse,median_test_nrmse
qrc_e,6,0.5,1.0,0.15,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0964212684840458,1.0305267639567628,1.1136021409946042,1.0235219592187752
qrc_e,6,0.5,1.0,0.25,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0689792662292628,1.029708958519814,1.073044105645638,1.0281357090103072
qrc_e,6,0.5,1.0,0.35,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0720112631860226,1.0353042477515353,1.079306486065365,1.0260993780919163
qrc_e,6,1.0,1.0,0.15,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0691344892621046,1.0199207867746587,1.0806011461646685,1.0164305941517715
qrc_e,6,1.0,1.0,0.25,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0425265173792897,1.015215968282098,1.0570402217319739,1.0124690284566247
qrc_e,6,1.0,1.0,0.35,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0851573101475127,1.0295089666746133,1.0867440638774901,1.0309787420311887
qrc_e,6,1.5,1.0,0.15,5,complete,3,True,0.0,0.0,disordered,314159,63,1.0565722540948634,1.0110089177076116,1.0739152248173192,1.013191928897197
qrc_e,6,1.5,1.0,0.25,5,complete,3,True,0.0,0.0,disordered,314159,63,1.085949149691859,1.0309316187470055,1.078179793283375,1.0149667823379462
qrc_e,6,1.5,1.0,0.35,5,complete,3,True,0.0,0.0,disordered,314159,63,1.1092626528007288,1.0403061050874443,1.109710298761921,1.032103736548688
