dataset_id,name,family,subset_group,original_qrc_advantage_nrmse,nrmse_qrc_spin_rerun,nrmse_esn_frozen_rerun,nrmse_advantage_rerun,nmae_qrc_spin,nmae_esn_frozen,nmae_advantage,nrmse_nvar,nmae_nvar,nrmse_qrc_vs_nvar_advantage,nmae_qrc_vs_nvar_advantage
lorenz96_F10.93_s443_v4_outlier_spike:83443:800,lorenz96_F10.93_s443_v4_outlier_spike,chaotic_flow,chaotic_control,-0.0230073443869296,0.8044633455246332,0.7831779936205334,-0.021285351904099747,0.216123562775707,0.2006918549634136,-0.015431707812293388,0.8860512622145873,0.3927678701627236,0.08158791668995413,0.17664430738701659
henon_a1.310_s499_v4_observation_noise:72499:800,henon_a1.310_s499_v4_observation_noise,chaotic_map,chaotic_control,-0.1896586376866864,0.22184702656998542,0.13934623015977565,-0.08250079641020977,0.17204720940897314,0.10511304694013153,-0.06693416246884161,0.19814485530070913,0.15234908565429167,-0.02370217126927629,-0.019698123754681468
circle_map_k1.15_s102_v4_missing_irregular:80102:800,circle_map_k1.15_s102_v4_missing_irregular,chaotic_map,chaotic_control,-0.0522456148292124,0.48070791095500476,0.4344785081111715,-0.046229402843833256,0.31978308060170596,0.2666065958860067,-0.053176484715699246,0.3607779811882877,0.20794889780325038,-0.11992992976671707,-0.11183418279845558
quadratic_map_a1.444_s471:3971:800,quadratic_map_a1.444_s471,chaotic_map,chaotic_control,-0.0051893137182125,0.027737326390984224,4.724905360431235e-05,-0.027690077337379913,0.023165874552500278,3.7935041948909544e-05,-0.02312793951055137,2.8737284267105735e-07,2.1279020838118495e-07,-0.027737039018141552,-0.023165661762291897
lozi_a1.75_b0.58_s134_v4_missing_irregular:80634:800,lozi_a1.75_b0.58_s134_v4_missing_irregular,chaotic_map,chaotic_control,-0.1544321279925088,0.31476818217825553,0.23366343857409555,-0.08110474360415998,0.07496038648803839,0.03970370782109845,-0.03525667866693994,0.2853311927317817,0.05512965565780627,-0.029436989446473827,-0.019830730830232124
chua_alpha10.66_s226:4126:800,chua_alpha10.66_s226,chaotic_flow,chaotic_control,0.0,2.0,0.09021265781847497,-1.909787342181525,2.0,0.07746736514147654,-1.9225326348585234,0.012674714482892766,0.0119620263472763,-1.9873252855171073,-1.9880379736527236
mso8_s468_v4_quantized_clipped_saturated:74468:800,mso8_s468_v4_quantized_clipped_saturated,oscillatory_quasiperiodic,periodic_control,-0.0901884785545459,0.7950732105133176,0.6419339522555838,-0.15313925825773378,0.6417695389787103,0.5022452823330309,-0.13952425664567936,0.4818267539521682,0.3482136515778542,-0.3132464565611494,-0.29355588740085603
chua_alpha10.12_s076:3976:800,chua_alpha10.12_s076,chaotic_flow,periodic_control,0.4073935561141739,0.17220095876410926,0.00023804186191401884,-0.17196291690219526,0.13766169366751252,0.00018314953484332164,-0.1374785441326692,9.620387254223874e-05,7.678996444894897e-05,-0.172104754891567,-0.13758490370306356
v4_unit_root_d0.007_s193:64193:800,v4_unit_root_d0.007_s193,unit_root_trend,periodic_control,0.4888683113120915,1.012748290898119,0.3248295883636669,-0.687918702534452,0.7543181230769865,0.26464648945242475,-0.4896716336245618,0.3179046097646741,0.24983216793661803,-0.6948436811334449,-0.5044859551403685
damped_f0.088_d0.0056_s205:5105:800,damped_f0.088_d0.0056_s205,oscillatory_quasiperiodic,periodic_control,-0.0711455392523677,0.09180506492898864,1.734136558287804e-05,-0.09178772356340577,0.0866677945009347,1.7103835902035143e-05,-0.08665069066503267,2.456296772904273e-12,2.1465820467940756e-12,-0.09180506492653234,-0.08666779449878811
v4_unit_root_d0.019_s803:64803:800,v4_unit_root_d0.019_s803,unit_root_trend,periodic_control,0.0,1.9311635878954179,0.3151357420746321,-1.6160278458207857,1.7765523884003533,0.2772551897459263,-1.499297198654427,0.15810459587103098,0.12955323022434806,-1.7730589920243869,-1.6469991581760053
