dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
trend_seasonal_s71_017:5217:800,trend_seasonal_s71_017,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': -0.0008132038837626479, 'season': 71, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5217,v2,1,800,13,0.0,False,-2.6645352591003756e-16,1.0,-0.012869400360088191,-1.034414116084119,13.0,10.0,,False,0.9444468094637547,-0.03721672932524667,11.243714748554705,True,0.17610522358278863,True,0.26294244857963067,True,0.27667149488943404,0.014285714285714285,0.024211966191588125,0.003090136583448759,0.46997669110608425,0,1.412318342573272,True,0.9769657984535786,1.0017727208507499,0.8258894022543736,0.723328505110566,0.23569724337854556,0.304581548787007,-0.06888430540846144,,,2.0,,0.0,0.7108682726527308,0.49374568335600594,0.6285507763293253,0.6097797721942868,-0.13480509297331938
trend_seasonal_s28_018:5218:800,trend_seasonal_s28_018,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.0037489948531359493, 'season': 28, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5218,v2,1,800,7,0.0,False,-3.552713678800501e-16,1.0,0.004021302814742039,-0.6423401105253097,7.0,7.0,,False,0.9600885738189493,-0.10927385488045194,2.774085250528736,True,0.22360125583760337,True,0.9160224953462276,True,0.304406033550551,0.03571428571428571,0.01952017659007985,0.001,0.001,0,0.7339580274911132,True,0.8239182680061945,0.9295245019675716,0.4293993316358734,0.695593966449449,0.19977844273357107,0.38624510490296515,-0.1864666621693941,,,2.0,,0.0,0.30823914521702633,0.8903600641346419,2.0,0.779657584197198,-1.1096399358653581
trend_seasonal_s70_019:5219:800,trend_seasonal_s70_019,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.00034642035446156216, 'season': 70, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5219,v2,1,800,12,0.0,False,6.3441315692866086e-18,1.0,-0.010116807236706986,-1.1094523077213867,12.0,10.0,,False,0.9425095513114814,-0.020501422151784077,12.431997998390617,True,0.17423944179885528,True,0.3929799580600304,True,0.2740213943195463,0.014285714285714285,0.022156411345886577,0.001,0.9472256482099974,0,1.3940683086450623,True,0.9570595270610955,0.9029687420533147,0.8344942999015642,0.7259786056804537,0.23977165947734233,0.2792702469657352,-0.03949858748839288,,,2.0,,0.0,0.6067791475916495,0.35483423713838363,0.6067088757066088,0.36652412670366014,-0.2518746385682252
trend_seasonal_s52_024:5224:800,trend_seasonal_s52_024,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.0011193317717932685, 'season': 52, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5224,v2,1,800,10,0.0,False,-8.881784197001253e-17,1.0,0.036841656479824174,-0.9842539975942479,10.0,9.0,,False,0.9113193537550924,-0.04597035354579948,9.012040017194028,True,0.15792374625813715,True,0.8475976306935513,True,0.27374338997550896,0.019642857142857142,0.025260934666845054,0.001,0.43491062812869014,0,1.1771035581592417,True,0.9515995357896379,1.0299915479725092,0.6952920842651912,0.726256610024491,0.29779295868926714,0.36694822494557333,-0.06915526625630619,,,2.0,,0.0,1.0121960138970936,0.7372485067356661,1.0777639107639159,0.960718495034063,-0.34051540402824976
trend_seasonal_s46_025:5225:800,trend_seasonal_s46_025,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.003267170217955976, 'season': 46, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5225,v2,1,800,10,0.0,False,6.597896832058073e-16,1.0,-0.06629606591287726,-0.5886346444685064,10.0,11.0,,False,0.9357452350858102,-0.10457093399288242,7.135433430942541,True,0.19335546621468513,True,0.4417866435780715,True,0.30862332863495323,0.02142857142857143,0.02815600899882354,0.001,0.003374290245994293,0,1.0889026717373211,True,0.9447201399020579,0.9302637985315343,0.6491412449577229,0.6913766713650468,0.25348523608721246,0.41088404557377517,-0.1573988094865627,,,2.0,,0.0,1.3782915379920402,1.252406086351119,2.0,1.6459341707230446,-0.747593913648881
trend_seasonal_s59_029:5229:800,trend_seasonal_s59_029,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.002458433688601095, 'season': 59, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5229,v2,1,800,12,0.0,False,-2.791417890486108e-16,1.0,0.004218025902814022,-0.8203054254159241,12.0,11.0,,False,0.9387612737329176,-0.07778842196445757,9.394956616936438,True,0.1847816304818,True,0.7829621543438412,True,0.2858492030903975,0.01607142857142857,0.024037684097221578,0.001,0.00840516727640519,0,1.2855998855673358,True,0.9511039738456506,0.8993379807990104,0.7730715110339925,0.7141507969096025,0.24746459598714798,0.37286344448274883,-0.12539884849560085,,,2.0,,0.0,1.2939481428575668,1.2190338707129194,1.6524659569948852,1.6592758209626675,-0.43343208628196583
trend_seasonal_s42_046:5246:800,trend_seasonal_s42_046,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.003983010627467514, 'season': 42, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5246,v2,1,800,10,0.0,False,2.0301221021717148e-16,1.0,-0.016404202409652346,-0.607034360271645,10.0,8.0,,False,0.9434020345679608,-0.1480535124442195,4.8248791361351335,True,0.2182211221478831,True,0.7683822271465197,True,0.30995244296549784,0.023214285714285715,0.02210826377751948,0.001,0.001895271963003083,0,1.0145810382305338,True,0.9183574255529561,0.9185625995684721,0.6289965158528508,0.6900475570345022,0.23790326906547388,0.4523842148840504,-0.21448094581857652,,,2.0,,0.0,1.1111627738471657,1.5560387211118103,1.8037151233845172,1.5241938247500972,-0.24767640227270693
trend_seasonal_s68_050:5250:800,trend_seasonal_s68_050,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.0008658423729573546, 'season': 68, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5250,v2,1,800,12,0.0,False,-3.1720657846433045e-16,1.0,-0.013484766235538707,-1.0754061050086288,12.0,6.0,,False,0.9433856539848724,-0.02983848326126992,11.521298878652788,True,0.18415082064881283,True,0.5328380845882698,True,0.27730716523804305,0.014285714285714285,0.026461846945807374,0.001,0.8042539958209279,0,1.3844984630613766,True,0.9591439309052152,0.9408123466921102,0.8294619733103481,0.722692834761957,0.23793769355679578,0.2940286198253455,-0.05609092626854972,,,2.0,,0.0,0.7275726411495143,0.5624771199547262,0.831765716570088,0.579793153373544,-0.26928859661536186
trend_seasonal_s53_068:5268:800,trend_seasonal_s53_068,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.003375544235960661, 'season': 53, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5268,v2,1,800,12,0.0,False,4.567774729886358e-16,1.0,0.020140631300973884,-0.6600455819335167,12.0,10.0,,False,0.9350357342124418,-0.10721331999044814,7.695172528080264,True,0.20134868104617576,True,0.8514708884228765,True,0.30895267152095063,0.019642857142857142,0.021093563160382283,0.001,0.0036926446927958113,0,1.184703853253237,True,0.933000717112879,0.8340211647723826,0.7079878174983857,0.6910473284790494,0.2548808854888067,0.41494287049906803,-0.1600619850102613,,,2.0,,0.0,1.2499712489871795,1.5156986551721745,2.0,1.4719049859412494,-0.4843013448278255
trend_seasonal_s63_071:5271:800,trend_seasonal_s63_071,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': -0.0015571059015190031, 'season': 63, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5271,v2,1,800,12,0.0,False,-2.5376526277146434e-17,1.0,-0.007958789389587908,-0.9613043642964199,12.0,14.0,,False,0.9046895910691435,-0.045121085459108534,9.533401910906523,True,0.1759990997465331,True,0.2215778738561271,True,0.28366335412021393,0.01607142857142857,0.025757348365700386,0.001,0.049814677135310355,0,1.3251038118282148,True,0.9636109322883871,0.9250187652995824,0.791089567644408,0.7163366458797861,0.3087238392655426,0.3747419037016878,-0.06601806443614522,,,2.0,,0.0,1.0583244474702225,0.9178713576597127,2.0,1.0390936785290847,-1.0821286423402872
trend_seasonal_s68_072:5272:800,trend_seasonal_s68_072,multiscale_composite,synthetic,forecast,"{'generator': 'trend_seasonal', 'slope': 0.0034558677220460216, 'season': 68, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5272,v2,1,800,15,0.0,False,5.075305255429287e-16,1.0,-0.05544917027019971,-0.6376292315147842,15.0,14.0,,False,0.9451555194329668,-0.09860292599373166,8.178646361060078,True,0.20431034948412305,True,0.25380803285951364,True,0.29800747516682113,0.014285714285714285,0.0214489490676326,0.001,0.004658411572974987,0,1.3953735693115057,True,0.9693093594514893,0.775330107905066,0.848417492056023,0.7019925248331789,0.23418898472608232,0.3917236354380022,-0.15753465071191988,,,2.0,,0.0,1.2296911519872658,1.5706481757510133,2.0,1.489194439868175,-0.42935182424898666
