dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
linear_memory_lag06_s440_v4_outlier_spike:73440:800,linear_memory_lag06_s440_v4_outlier_spike,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 6, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['outlier_spike'], 'perturbation_strength': 0.9113226452905812}",73440,v2,1,800,1,0.0,False,-3.8064789415719653e-17,1.0,0.3307843887551916,11.53815304899387,1.0,4.0,1.9523751626042396,True,0.18177970777914787,0.31316395104440964,0.73717580469366,True,0.1620818500557283,True,0.9951688017000313,True,0.9326887673435773,0.24464285714285713,0.597174205136269,0.001,0.018610764251168366,0,0.5620055474683996,True,0.9950682113344314,1.766613733858833,0.5779993303145391,0.06731123265642269,0.9045553008085531,0.7106731605854004,0.19388214022315264,,6.0,,,,0.905794433085946,0.9618424473150203,0.9313552697222897,0.8826938361854414,0.030487177592730674
linear_memory_lag13_s441_v4_downsampled_aliased:73441:800,linear_memory_lag13_s441_v4_downsampled_aliased,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 13, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['downsampled_aliased'], 'perturbation_strength': 0.9128256513026052}",73441,v2,1,800,1,0.0,False,0.0,1.0,-0.14940639661020239,-0.8267906578645858,6.0,6.0,0.0,True,-0.2870508154500617,-0.045211715061124425,-2.3629899999778954,True,0.39734229231449264,True,0.9975861525593634,True,0.6366881687062665,0.017857142857142856,0.0034933623027736914,0.001,0.2303862318231404,0,0.9831885863871533,True,0.4768040649973779,0.6418388441675962,0.750426664453983,0.36331183129373346,1.1344826201621871,1.1542367740248038,-0.019754153862616697,,13.0,,,,1.0728624099494495,1.1712614093765035,1.0576926509431182,1.1558284477885796,0.11356875843338532
linear_memory_lag23_s446_v4_quantized_clipped_saturated:73446:800,linear_memory_lag23_s446_v4_quantized_clipped_saturated,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 23, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['quantized_clipped_saturated'], 'perturbation_strength': 0.9203406813627255}",73446,v2,1,800,1,0.0,False,0.0,1.0,-0.09695243976935314,-1.1962308717347887,1.0,3.0,0.0,True,0.9976529518847679,-0.00024622198492796343,-0.4755262240446579,True,0.14170149453541614,True,0.9972034584688111,True,0.9266509277112236,0.13392857142857142,0.5617520911702055,0.001,0.6042872359714757,0,0.4207943537227018,True,0.9900567661895128,2.8831774822621377,0.48002951329507704,0.0733490722887764,0.04844634264041096,0.050924160279381465,-0.0024778176389705087,,23.0,,,,1.0008946749308305,1.0072066392325592,1.0163544972027034,1.0182288435900178,-0.00914785797014428
linear_memory_lag05_s447_v4_outlier_spike:73447:800,linear_memory_lag05_s447_v4_outlier_spike,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 5, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['outlier_spike'], 'perturbation_strength': 0.9218436873747495}",73447,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,0.15778363564201298,12.755305497511285,1.0,2.0,2.9547196703561083,True,0.20910730416455636,0.03788529934785878,1.13689451876253,True,,False,0.9985006481583134,True,0.9284181850362173,0.09999999999999999,0.5782620337316273,0.001,0.669896374289783,0,0.475124654928253,True,0.992793287740388,1.8086035144844896,0.4948920137337161,0.07158181496378269,0.8893214805881187,0.8677599878351068,0.02156149275301189,,5.0,,,,0.9178929989367807,0.9186738045070656,0.8906621568050069,0.7347025561622875,0.028011647702058662
linear_memory_lag12_s448_v4_downsampled_aliased:73448:800,linear_memory_lag12_s448_v4_downsampled_aliased,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 12, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['downsampled_aliased'], 'perturbation_strength': 0.9233466933867736}",73448,v2,1,800,1,0.0,False,0.0,0.9999999999999998,-0.18497690158203586,-1.0195065346147423,7.0,7.0,0.0,True,-0.428994734947739,0.15467605795206874,-2.762846296020366,True,0.44358267512714,True,0.9887009430520866,True,0.5988991703344836,0.012499999999999999,0.0021033061574653894,0.001,0.016788046552147547,0,1.0616719006729836,True,0.4594089106056589,0.6388506701957992,0.7913798789558604,0.4011008296655164,1.195405677980383,1.128857243851352,0.066548434129031,,12.0,,,,0.9932588958971363,1.0949313621002714,1.0693529065247114,1.0073140308808644,0.025578455575560044
linear_memory_lag01_s450_v4_window_length_horizon:73450:800,linear_memory_lag01_s450_v4_window_length_horizon,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 1, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['window_length_horizon'], 'perturbation_strength': 0.9263527054108216}",73450,v2,1,800,1,0.0,False,4.5994953877327917e-17,1.0,-0.03426435994974872,-1.2182511983550948,1.0,2.0,18.993516662704973,True,0.9996729172019779,-0.0011781714165878254,7.148245046389588,True,0.12885820469427403,True,0.998495646539767,True,0.9298698455245109,0.3392857142857143,0.577361101240313,0.001,0.95,0,0.5021873263059927,True,0.9936306895021414,2.2565940379639224,0.5296817164221281,0.07013015447548909,0.018085430545664007,0.0387976057845062,-0.020712175238842195,,1.0,,,,0.017718695222897714,0.022918853694644706,0.34358383233718653,0.024927253437706017,-0.32066497864254184
linear_memory_lag18_s456_v4_time_warped:73456:800,linear_memory_lag18_s456_v4_time_warped,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 18, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['time_warped'], 'perturbation_strength': 0.935370741482966}",73456,v2,1,800,1,0.0,False,4.123685520036296e-17,1.0,-0.10713011768323256,-0.919035390419189,2.0,4.0,0.0,True,-0.21906617962346697,0.17719543002093152,-0.5786654959323074,True,0.22725325778795583,True,0.9994061303293633,True,0.8698760509181453,0.05892857142857143,0.33185259461647015,0.001,0.3915898331348798,0,0.601789624735074,True,0.8519334058466995,1.6711507747263417,0.6275222084196134,0.13012394908185465,1.1041133001750623,1.020720701074753,0.08339259910030927,,18.0,,,,1.0177933139460669,1.044117384747832,1.0367823620550634,1.0285307509721953,0.007335022692768645
linear_memory_lag02_s468_v4_outlier_spike:73468:800,linear_memory_lag02_s468_v4_outlier_spike,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 2, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['outlier_spike'], 'perturbation_strength': 0.9534068136272545}",73468,v2,1,800,1,0.0,False,-2.5376526277146434e-17,1.0,-0.03960690625407284,13.732329900122195,1.0,4.0,1.79821699289187,True,0.06835464001577884,0.24038500508160576,0.8223101574845298,True,0.17496807659836214,True,0.9983368994033905,True,0.9175104502298131,0.1875,0.5076127676507213,0.001,0.7447259254972478,0,0.48163319869591437,True,0.9955336620961328,1.6119473240395261,0.5474881193494202,0.08248954977018685,0.9652177785268055,0.8314206846732979,0.13379709385350758,,2.0,,,,0.9484896697173457,0.8828979751811526,0.8418763879623027,0.8747119086120232,0.041021587218849964
linear_memory_lag05_s472_v4_observation_noise:73472:800,linear_memory_lag05_s472_v4_observation_noise,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 5, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['observation_noise'], 'perturbation_strength': 0.9594188376753506, 'snr_db': 23.18837675350701}",73472,v2,1,800,1,0.0,False,3.489272363107635e-17,0.9999999999999999,0.0703963568578764,-1.2338044446575813,1.0,3.0,14.860922062837092,True,0.9909046854997648,-0.0005801503366105187,7.173391335424214,True,,False,0.9987181640314645,True,0.9257650071458526,0.21071428571428572,0.5992765290894009,0.001,0.9260375608117808,0,0.49298754856073945,True,0.9894388617595599,2.2447541841724648,0.5560571198005724,0.07423499285414736,0.09536935828784396,0.09836394073462926,-0.002994582446785299,,5.0,,,,0.10154031130211219,0.7213198636657537,0.7580628412184268,0.10384157693758082,-0.036742977552673084
linear_memory_lag12_s473_v4_missing_irregular:73473:800,linear_memory_lag12_s473_v4_missing_irregular,input_driven_memory,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 12, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['missing_irregular'], 'perturbation_strength': 0.9609218436873748}",73473,v2,1,800,1,0.0,False,1.586032892321652e-17,1.0,-0.10324525091072075,-1.0636869021730067,1.0,3.0,5.075803996309571,True,0.6117068766195586,-0.014543546866986778,-0.7281792041325935,True,0.14595023532528836,True,0.9988471367833629,True,0.9227425600735519,0.075,0.5388604403263941,0.001,0.6311149381100909,0,0.6204347755789359,True,0.9760471744226017,2.0635681925235456,0.6574100625080304,0.07725743992644807,0.6231317062872354,0.6346941548867676,-0.01156244859953226,,12.0,,,,0.7159891643198241,0.9719818507897777,1.0224132880006473,0.7030676520527828,-0.05043143721086962
