dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
fbm_h0.627_s200_v4_time_warped:76200:800,fbm_h0.627_s200_v4_time_warped,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.6269216069751875, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['time_warped'], 'perturbation_strength': 0.5506012024048097}",76200,v2,1,800,2,0.0,False,6.3441315692866086e-18,1.0,-0.07419451099708994,-0.034001546063864296,2.0,2.0,,False,-0.09718589424190771,0.21450552854323612,0.18698221001373885,True,0.18124197701958553,True,0.9990089306445633,True,0.8729167857227953,0.0375,0.37671339608247273,0.001,0.9450462026847202,0,0.6160481634343771,True,0.9135811405274852,1.8230893193689728,0.6394841835159945,0.1270832142772047,1.0474664167608942,0.9395107054731583,0.10795571128773596,,,,0.6269216069751875,,0.9769955850687745,0.9566939339729942,0.953928009307813,1.01393503539115,0.0027659246651812186
fbm_h0.525_s201_v4_window_length_horizon:76201:800,fbm_h0.525_s201_v4_window_length_horizon,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5249323730258671, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['window_length_horizon'], 'perturbation_strength': 0.5521042084168337}",76201,v2,1,800,1,0.0,False,9.516197353929913e-18,1.0,0.04879181412579851,-0.10027813353838644,1.0,2.0,,False,-0.0939299680068697,0.04504402991891965,-0.5352305485006751,True,0.14068390327656558,True,0.997646546108014,True,0.9161688778238437,0.2857142857142857,0.5253170261194341,0.001,0.777126892175679,0,0.515548914398182,True,0.9964038174065171,2.19032250586904,0.5824069087419345,0.08383112217615629,1.0459110707927657,1.0241513257756152,0.0217597450171505,,,,0.5249323730258671,,1.013706354332991,1.0120832494780216,1.0103314448883247,1.013549169266006,0.0017518045896969259
fbm_h0.549_s202_v4_observation_noise:76202:800,fbm_h0.549_s202_v4_observation_noise,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.548852399973024, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['observation_noise'], 'perturbation_strength': 0.5536072144288577, 'snr_db': 15.072144288577155}",76202,v2,1,800,1,0.0,False,-1.1102230246251566e-17,1.0,0.02876993331687727,-0.3029362761953367,1.0,5.0,,False,-0.01364459832086129,-0.004963678630513835,-0.8840719729034735,True,0.1506812665234938,True,0.992287753824546,True,0.9184293739411014,0.075,0.5285402549807828,0.001,0.9326345762551842,0,0.5341589339067284,True,0.9929453062770629,2.2401776328654286,0.5669046101965125,0.08157062605889864,1.0067991847041102,1.0092612530714606,-0.002462068367350412,,,,0.548852399973024,,1.0319404889355943,1.0177608795752189,1.013584276351794,1.0332135922736227,0.004176603223424946
fbm_h0.787_s205_v4_outlier_spike:76205:800,fbm_h0.787_s205_v4_outlier_spike,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.786949096242598, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['outlier_spike'], 'perturbation_strength': 0.5581162324649298}",76205,v2,1,800,1,0.0,False,1.2688263138573217e-17,1.0,0.028645550235202075,6.937587867856033,1.0,2.0,,False,0.04241001201328143,-0.06319986655176113,-0.22669781441715112,True,0.17448604605683968,True,0.9967101970358467,True,0.9090947144041603,0.0017857142857142857,0.531564565228963,0.001,0.09131336820432397,0,0.7075477598062119,True,0.9941260645201576,1.9145174366474507,0.7032448472160738,0.09090528559583966,0.9785652701719587,1.0103414544293825,-0.03177618425742379,,,,0.786949096242598,,0.9785514873227327,0.9466502739880163,0.9543449446374929,0.9484368093571586,-0.007694670649476598
fbm_h0.919_s208_v4_window_length_horizon:76208:800,fbm_h0.919_s208_v4_window_length_horizon,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.9194272709917111, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['window_length_horizon'], 'perturbation_strength': 0.562625250501002}",76208,v2,1,800,6,0.0,False,5.075305255429287e-17,1.0,-0.1322370496380932,0.0503054235707765,6.0,3.0,,False,0.5129888116127947,-0.057171094474402606,2.3117947035915485,True,0.15256061600216186,True,0.9989664186443338,True,0.8380437712791656,0.0035714285714285713,0.3576014100288028,0.001,0.5438708804688237,0,0.9240737678905538,True,0.9725769890839002,1.9696393943544654,0.8591143209433038,0.16195622872083437,0.6978618691311378,0.7376871171856045,-0.039825248054466744,,,,0.9194272709917111,,1.0697550676872878,1.0770848003007103,1.1599130334253827,1.1053549819519477,-0.08282823312467236
fbm_h0.512_s210_v4_missing_irregular:76210:800,fbm_h0.512_s210_v4_missing_irregular,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.511980667729166, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['missing_irregular'], 'perturbation_strength': 0.5656312625250501}",76210,v2,1,800,1,0.0,False,-6.3441315692866086e-18,1.0,0.010103486045800247,0.2982037209949695,1.0,2.0,,False,-0.07491643715704588,0.0021230895430632835,-0.7755820370541999,True,,False,0.9975041398015716,True,0.9248635572411643,0.3410714285714286,0.5635263821737434,0.001,0.9031478362460751,0,0.474621410818783,True,0.9835824604811106,2.103469607798701,0.5872573571881325,0.07513644275883569,1.036781769302029,1.0357573787398198,0.0010243905622091543,,,,0.511980667729166,,1.009988933527899,1.0089674268819928,1.0125769857777691,1.0409713696857565,-0.003609558895776299
fbm_h0.915_s216_v4_observation_noise:76216:800,fbm_h0.915_s216_v4_observation_noise,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.9146212578714421, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['observation_noise'], 'perturbation_strength': 0.5746492985971944, 'snr_db': 15.492985971943888}",76216,v2,1,800,9,0.0,False,0.0,1.0,-0.04238808997435739,0.037829101064204895,9.0,2.0,,False,0.3540533820556059,-0.05256835563366069,0.889681760344827,True,0.1767416451928011,True,0.9973287887371792,True,0.7872864983734711,0.008928571428571428,0.2845941726012311,0.001,0.022193572818975462,0,1.032615363181242,True,0.9855769397120356,1.8288867032569482,0.9128146520899513,0.2127135016265289,0.8037080427272045,0.8357720823155405,-0.032064039588335924,,,,0.9146212578714421,,1.0286670460782208,1.0125474989337573,1.0213308645158943,1.0566356523141014,-0.008783365582136993
fbm_h0.769_s217_v4_missing_irregular:76217:800,fbm_h0.769_s217_v4_missing_irregular,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7690533855679654, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['missing_irregular'], 'perturbation_strength': 0.5761523046092184}",76217,v2,1,800,2,0.0,False,3.1720657846433043e-18,1.0,-0.019187524746158265,-0.23968709368782193,2.0,3.0,,False,0.22656740037552991,0.0016879655080582756,0.6219109264981475,True,0.14216749338545034,True,0.9979423935084579,True,0.9053447399834721,0.017857142857142856,0.49811963953808697,0.001,0.9034499069215921,0,0.7493925921959348,True,0.9673973482969589,1.9130052282550423,0.8213918144260152,0.09465526001652791,0.8794501689262842,0.878489973828052,0.0009601950982321972,,,,0.7690533855679654,,1.0024402474046425,1.0175486497049049,1.0539438899512057,1.0039334360438912,-0.03639524024630081
fbm_h0.756_s222_v4_window_length_horizon:76222:800,fbm_h0.756_s222_v4_window_length_horizon,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7562092928137438, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['window_length_horizon'], 'perturbation_strength': 0.5836673346693386}",76222,v2,1,800,2,0.0,False,2.5376526277146434e-17,1.0,0.016112248812482015,0.20840520423279774,2.0,3.0,,False,0.029196169085609625,-0.1460794884964881,-0.8143158469921312,True,0.15621193150974336,True,0.9975387236317037,True,0.8325586817638377,0.0017857142857142857,0.4027865148259949,0.001,0.006409159133651654,0,0.7322660367689596,True,0.9894556260972726,2.1185037469205987,0.7837914079096362,0.16744131823616226,0.9852937789889827,1.056827005432241,-0.07153322644325832,,,,0.7562092928137438,,0.9746151615746552,0.9840144538546242,0.9592174913550376,0.9926982348048041,0.024796962499586517
fbm_h0.579_s223_v4_observation_noise:76223:800,fbm_h0.579_s223_v4_observation_noise,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5793813436920612, 'taxonomy': 'v4', 'v4_source': 'perturbation_axis', 'perturbation_axes': ['observation_noise'], 'perturbation_strength': 0.5851703406813628, 'snr_db': 15.703406813627256}",76223,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,-0.0039018639111005476,-0.20705210224039217,1.0,3.0,,False,-0.11442150638424953,-0.006868676698592813,-0.6914684571145319,True,0.13695316071649064,True,0.9923674191748961,True,0.9179856507790306,0.0035714285714285713,0.5128490792955342,0.001,0.32989252426239246,0,0.5315203794478068,True,0.9941552388398244,2.2086354895332265,0.5925072673348025,0.0820143492209694,1.055661643891758,1.0589099031942435,-0.003248259302485401,,,,0.5793813436920612,,1.006751521547548,0.9962872942645254,1.018831909882705,1.0093149712421738,-0.022544615618179553
