dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
v4_colored_noise_b-0.193_610:67610:800,v4_colored_noise_b-0.193_610,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.19258753642260662, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67610,v2,1,800,1,0.0,False,9.516197353929913e-18,1.0,0.05099083340497238,-0.04098159933278378,1.0,3.0,,False,-0.006434598779635703,-0.04241104987153044,-0.5584636157557823,True,0.13399805565380968,True,0.9968088659085812,True,0.9261405848185251,0.28928571428571426,0.5524369177220149,0.001,0.9354410985203008,0,0.4502549940917496,True,0.995206883845858,2.223239816477455,0.4817219998418436,0.07385941518147487,1.0032121404666292,1.0241316559169364,-0.020919515450307236,,,,,0.0,1.0102808103194898,1.0129881335734097,1.030973352158847,1.0118559450637559,-0.017985218585437224
v4_colored_noise_b1.216_613:67613:800,v4_colored_noise_b1.216_613,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.216432923670268, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67613,v2,1,800,32,0.0,False,-5.075305255429287e-17,1.0,-0.08021349969454557,0.2661130849053319,32.0,9.0,,False,0.7532336085947343,-0.7642997921044724,0.1948340892206064,True,0.18496115784215747,True,0.956599447433284,True,0.7504189629133797,0.008928571428571428,0.2686272963572215,0.015628569777901773,0.0040070734513254465,0,1.0871688253446812,True,0.9741428947074972,1.425901121950146,0.9856667723181171,0.24958103708662027,0.4967558670063854,1.0055178683194734,-0.508762001313088,,,,,0.0,1.5689157445487532,1.6648176352116533,1.7475448481726668,1.8492200235234983,-0.08272721296101349
v4_colored_noise_b-1.035_622:67622:800,v4_colored_noise_b-1.035_622,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -1.0350298936264597, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67622,v2,1,800,2,0.0,False,2.4583509830985608e-17,1.0,-0.019160809914193205,0.17648676563433963,2.0,2.0,,False,0.17644942558541976,-0.04289698479945758,0.13307457871282874,True,0.16623675217124648,True,0.9955440067578896,True,0.8894843589807001,0.4392857142857143,0.3939085742599708,0.001,0.9308444163540539,0,0.13048293399249894,True,0.9794469885607425,2.0586120715715075,0.21755026940287234,0.11051564101929989,0.907496872950304,0.9308316492331133,-0.023334776282809333,,,,,0.0,1.0083363312561902,1.0055650633892472,1.0315940137899213,1.010933330228949,-0.0260289504006741
v4_colored_noise_b-0.144_630:67630:800,v4_colored_noise_b-0.144_630,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.14370638790678192, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67630,v2,1,800,1,0.0,False,6.3441315692866086e-18,1.0000000000000002,0.15834994357917365,0.15100362453257565,1.0,2.0,,False,-0.04859717405777908,0.017785847835871005,-0.7640449004367939,True,0.1418081321279862,True,0.9988826815691876,True,0.9267156835014971,0.4035714285714286,0.5589529346803095,0.001,0.9379100982804686,0,0.475178152589627,True,0.9950382782171054,2.193807439522461,0.5117973815214586,0.07328431649850287,1.0240103388432067,1.015288789567731,0.008721549275475748,,,,,0.0,1.0318946275963712,1.0087173285429818,1.010465179829696,1.0361424825273966,-0.0017478512867141749
v4_colored_noise_b-0.224_640:67640:800,v4_colored_noise_b-0.224_640,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.22418655225033568, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67640,v2,1,800,1,0.0,False,2.6962559169468087e-17,1.0,-0.011378862620651915,0.3134192867975387,1.0,2.0,,False,-0.15416500213833007,0.10362350900025352,-0.5371502631427534,True,0.14026894739653376,True,0.9933761127517837,True,0.9137596363574417,0.22857142857142856,0.5076734130176811,0.001,0.95,0,0.3880156314407447,True,0.9899938835619152,2.169053700369523,0.4447951960574825,0.08624036364255827,1.0743207166104218,1.0249592641359344,0.04936145247448742,,,,,0.0,0.9941272906194001,0.9766794709549519,0.9722436207489601,0.9859357923027442,0.004435850205991798
v4_colored_noise_b-0.125_677:67677:800,v4_colored_noise_b-0.125_677,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.12532043876281418, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67677,v2,1,800,1,0.0,False,8.723180907769087e-18,1.0,0.08305812300058854,-0.033334688329600404,1.0,2.0,,False,-0.1253086721208807,0.13350763058949977,-0.842372778034495,True,0.12300797641212437,True,0.9985351193370806,True,0.9279721838403215,0.3053571428571428,0.5635743102077336,0.001,0.95,0,0.532261655754359,True,0.9896596168965942,2.2185701049564424,0.6403946695017613,0.07202781615967846,1.0608056712333702,0.995892083275784,0.06491358795758617,,,,,0.0,0.9952296035321988,0.9956531020817593,1.0085641854302272,1.0032873594369227,-0.012911083348467911
v4_colored_noise_b-0.061_686:67686:800,v4_colored_noise_b-0.061_686,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.060728725038399656, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67686,v2,1,800,1,0.0,False,2.5376526277146434e-17,1.0,-0.045413261362275,-0.17597157201247215,1.0,4.0,,False,-0.08003914046990968,0.014488673506565464,0.007427662222207658,True,0.14141120986373015,True,0.9993502985873091,True,0.922181345125064,0.3732142857142857,0.572192548864411,0.001,0.6484190415155544,0,0.4932410314784303,True,0.9930843133672332,2.1352417102898893,0.5354927650580084,0.077818654874936,1.0392493158380762,1.0322550396890025,0.006994276149073775,,,,,0.0,0.9978209144417187,0.9933521984305701,0.994910458537111,1.020501901570119,-0.0015582601065409207
v4_colored_noise_b-0.847_691:67691:800,v4_colored_noise_b-0.847_691,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': -0.847457621617264, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67691,v2,1,800,1,0.0,False,1.1102230246251566e-17,0.9999999999999998,-0.18623169614096236,0.06094292769990428,1.0,4.0,,False,0.1378671902564087,-0.027861192432326543,-0.06134209143646108,True,0.16147534475040803,True,0.9936083676636149,True,0.9072076154446234,0.44107142857142856,0.4535958514536952,0.001,0.95,0,0.16247455196221958,True,0.98870121213896,2.0881922052000212,0.29626085688839887,0.09279238455537664,0.9285110714168094,0.943394934359899,-0.01488386294308952,,,,,0.0,0.8976127976031385,0.891593184343777,0.9002467840990236,0.936707001859854,-0.0086535997552466
v4_colored_noise_b2.452_693:67693:800,v4_colored_noise_b2.452_693,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 2.4522795570374534, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67693,v2,1,800,119,0.0,False,5.075305255429287e-17,1.0,-0.061619381115326374,-1.172839638975905,119.0,27.0,,False,0.9452943574754131,-1.9452943574754131,-6.683200297358055,True,0.24724546594439598,True,-0.057146507226657775,True,0.24040022639500092,0.0017857142857142857,0.0033396108693735283,0.39665238925519125,0.001,1,1.5317470352284819,True,0.7901220852357855,0.16778299700208257,0.9947917831235867,0.7595997736049991,0.23389237380595998,2.043582432635841,-1.8096900588298812,,,,,0.0,2.0,2.0,2.0,2.0,0.0
v4_colored_noise_b1.794_696:67696:800,v4_colored_noise_b1.794_696,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 1.794483708620482, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",67696,v2,1,800,12,0.0,False,5.075305255429287e-17,1.0,-0.4230373052012432,-0.5490410807238351,12.0,7.0,,False,0.5661161658934335,0.022186111426444555,1.6378989708209062,True,0.23911682740063858,True,0.983221396398043,True,0.5689970269342616,0.0017857142857142857,0.06954590729194304,0.001,0.005461292611979429,0,1.1284637068358594,True,0.9157574807163388,1.2618401866464846,0.8932715798274388,0.4310029730657384,0.6586985912437998,0.6416367529062856,0.01706183833751418,,,,,0.0,1.1739532712312009,1.5690737874458633,2.0,1.5534352492772545,-0.43092621255413666
