dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
circle_map_k1.47_s000:3200:800,circle_map_k1.47_s000,chaotic_map,synthetic,forecast,"{'generator': 'circle_map', 'omega': 0.3025342935124407, 'K': 1.4746376723632502}",3200,v2,1,800,1,0.0,False,7.930164461608261e-19,1.0,0.2766520048106864,-0.8640365604409084,1.0,2.0,,False,0.9999999999188913,-0.0004988119452232764,321.26324708407697,True,,False,0.1441053876718556,True,0.2786824135864116,0.19999999999999998,2.918474786058623e-15,0.001,0.95,0,0.011737424396975562,True,0.41910067826084296,0.1380141876733897,-0.01763892447643852,0.7213175864135883,0.022334100078847105,,,,,1.0,8.730667707600894e-11,9.525885851849067e-07,0.0004280367517911414,0.008843228753850433,-0.0004270841632059565
lozi_a1.69_b0.36_s000:3300:800,lozi_a1.69_b0.36_s000,chaotic_map,synthetic,forecast,"{'generator': 'lozi_map', 'a': 1.690277692312971, 'b': 0.36303412828471354}",3300,v2,1,800,2,0.0,False,2.4583509830985608e-17,1.0,-0.3989077587947548,-0.5431885526477718,2.0,9.0,,False,0.3629056337405948,0.6186918745015053,10.95796487095636,True,0.48231440900979694,True,0.9965046275332089,True,0.8635272722393922,0.4875,0.39141514685609086,0.001,0.5117055183411627,0,0.24304970587706543,True,0.6910314896662473,0.4668244576936233,0.3494275475790989,0.13647272776060781,0.13565578409304888,,,,,1.0,0.9550754330135923,0.4607315806022945,0.8001554223668395,0.21319338953797085,-0.33942384176454493
standard_map_k1.57_s000:3400:800,standard_map_k1.57_s000,chaotic_map,synthetic,forecast,"{'generator': 'standard_map', 'K': 1.5694318064061088}",3400,v2,1,800,1,0.0,False,-4.9167019661971216e-17,1.0,0.0016862094982412969,-1.5833594277645267,1.0,4.0,,False,0.9999999787729675,-0.000624474361569205,52.53751322764959,True,0.005515602892455431,True,0.186638356697979,True,0.15570655868178057,0.20535714285714285,3.793541097750053e-09,0.008964278804261192,0.007705524792634707,0,0.01197089367811794,True,0.7238793106624128,0.13546097293078543,0.058415254331871266,0.8442934413182195,0.02498990973576449,,,,,1.0,6.994907110878504e-07,3.263063710609296e-06,0.029730535890412333,0.010866832284781506,-0.029727272826701723
quadratic_map_a1.811_s000:3500:800,quadratic_map_a1.811_s000,chaotic_map,synthetic,forecast,"{'generator': 'quadratic_map', 'a': 1.810751383916698}",3500,v2,1,800,2,0.0,False,-1.586032892321652e-17,1.0,-0.1917891838749149,-1.3977126085784637,2.0,12.0,,False,0.5054677348493959,0.49159344456361465,11.232574168980234,True,0.3896835469512235,True,0.9956488045312735,True,0.8107871844159715,0.3696428571428571,0.27585925488962043,0.001,0.22411459234414952,0,0.27278456311697297,True,0.6755379534028456,0.33641363886549025,0.4249093140658849,0.18921281558402847,0.054210889929878825,,,,,1.0,0.8392465640086227,0.39242904635084463,1.1859566399419676,0.11362146955979945,-0.793527593591123
duffing_g0.28_w1.10_s000:3600:800,duffing_g0.28_w1.10_s000,chaotic_flow,synthetic,forecast,"{'generator': 'duffing', 'gamma': 0.27690942690745757, 'omega': 1.097076485214516, 'dt': 0.05}",3600,v2,1,800,60,0.0,False,0.0,0.9999999999999999,0.5257924893273996,-1.0395739882200057,60.0,20.0,,False,0.9999994571281505,-0.035837547072398945,16.779809123614843,True,0.7173160641763932,True,-0.1536676802410915,True,0.2864244790816057,0.0017857142857142857,7.993384107461178e-13,0.9435765291525763,0.011188394079540684,2,1.852113830086864,True,0.27042113478727314,0.07685414351671718,0.963574396760071,0.7135755209183943,0.18930950833026963,,,,,0.0,1.2729218883032214,0.2796644711848703,0.650134825522915,1.0871188144538257,-0.3704703543380447
van_der_pol_mu3.35_s000:3700:800,van_der_pol_mu3.35_s000,oscillatory,synthetic,forecast,"{'generator': 'van_der_pol', 'mu': 3.3514388805556576, 'dt': 0.05}",3700,v2,1,800,33,0.0,False,7.612957883143931e-17,0.9999999999999999,0.0022602394557446888,-1.727218170702036,33.0,8.0,,False,0.9999900207919004,-0.0011795495365415354,47.05987528836459,True,0.04209980056707195,True,-0.15472937602637216,True,0.21275803731177817,0.005357142857142857,6.655019499304512e-10,0.001,0.7258222659265566,0,1.7380294330177126,True,0.2606215414384726,0.06162577665360855,1.0297234286603998,0.7872419626882219,0.034489545439758844,,,1.0,,0.0,0.7236734717669328,0.057811277438982234,0.15895820968618682,0.10296501723225605,-0.10114693224720459
lorenz96_F7.14_s000:3800:800,lorenz96_F7.14_s000,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz96', 'F': 7.142468435398451, 'K': 8, 'dt': 0.02}",3800,v2,1,800,16,0.0,False,3.8064789415719653e-17,1.0,0.3751894273191369,-0.14339004899023777,16.0,14.0,,False,0.9999922670782158,-0.029057387136470658,10.91792608729011,True,,False,0.43910708547897015,True,0.4629792265628175,0.014285714285714285,5.650337986255623e-10,0.001,0.9017640364895745,0,1.5490585878493237,True,0.3604421646224637,0.19867828130060888,0.961310815535544,0.5370207734371826,0.1704849555188227,,,,,1.0,0.47612393303262174,0.948740459943802,1.0190680859227867,1.1360885873252857,-0.07032762597898479
chua_alpha10.68_s000:3900:800,chua_alpha10.68_s000,chaotic_flow,synthetic,forecast,"{'generator': 'chua_circuit', 'alpha': 10.678924653322738, 'dt': 0.01}",3900,v2,1,800,89,0.0,False,0.0,1.0,-0.5871395362721362,-1.237746667942218,89.0,23.0,,False,0.9999646586149062,-1.9999646586149062,-6.385682054170206,True,1.9593426674417178,True,-0.07440178492279619,True,0.20434604476041857,0.0017857142857142857,2.675580055933732e-09,0.916590233082174,0.0024476930406300613,1,1.980296549139032,True,0.2500646164107202,0.03521490629106651,1.0121144332234384,0.7956539552395814,1.6029090899164051,,,,,1.0,1.2052885998805922,1.5472729218074321,1.5238745484313707,1.4923587788948829,0.023398373376061432
henon_heiles_E0.154_s000:2700:800,henon_heiles_E0.154_s000,chaotic_flow,synthetic,forecast,"{'generator': 'henon_heiles', 'energy': 0.15393213285646667, 'px0': 0.010769883207351644, 'dt': 0.04}",2700,v2,1,800,32,0.0,False,-5.075305255429287e-17,1.0,-0.015137277505416477,-1.1269939459633165,32.0,31.0,,False,0.9999985128677145,-0.20253575467189866,7.648758267464486,True,0.9216260583177778,True,-0.15136103052429045,True,0.32354424550649563,0.007142857142857143,2.925305401183222e-11,0.9492882262016946,0.5063087698086544,2,1.808819870394472,True,0.2704336657904056,0.10974496360207954,0.9978148866285325,0.6764557544935044,0.45004137788006143,,,,,1.0,0.03202031477719655,2.0,0.9660665488998122,1.126312718168667,1.0339334511001876
henon_heiles_E0.110_s001:2701:800,henon_heiles_E0.110_s001,chaotic_flow,synthetic,forecast,"{'generator': 'henon_heiles', 'energy': 0.11014952481596199, 'px0': -0.03510310495689384, 'dt': 0.04}",2701,v2,1,800,31,0.0,False,7.612957883143931e-17,1.0,0.03226096830382683,-1.3903157467245495,31.0,26.0,,False,0.9999996595678617,-0.01617064027155346,19.134532231391006,True,0.8504815412326973,True,-0.17644266425613508,True,0.2481652873388314,0.007142857142857143,3.412634163928987e-11,0.9495119117359121,0.01848234790853723,2,1.8198103480232704,True,0.2675994675881378,0.11180842087709031,1.0134911666579642,0.7518347126611686,0.12716517095373125,,,,,0.0,0.035023690587691524,0.381366335572597,0.8435953025795324,0.8370719150156692,-0.4622289670069354
