dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
linear_memory_lag08_s001:1701:800,linear_memory_lag08_s001,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 8}",1701,v2,1,800,1,0.0,False,9.516197353929913e-18,0.9999999999999999,-0.01280807820902259,-1.075038628909928,1.0,4.0,11.996228940845882,True,0.9996902835804984,-0.0009516693181619296,8.19267515646583,True,0.14687157629311878,True,0.9961682606375839,True,0.9205775200391594,0.46249999999999997,0.5437206556936663,0.001,0.38469099452605704,0,0.4483205098095499,True,0.9965866064626591,2.0804914105426726,0.556676042346023,0.07942247996084062,0.03551599270277514,,8.0,,,,0.01659450975606849,0.7854404764071385,0.9646822656009356,0.025497098840315178,-0.17924178919379707
linear_memory_lag15_s002:1702:800,linear_memory_lag15_s002,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 15}",1702,v2,1,800,1,0.0,False,-3.489272363107635e-17,0.9999999999999999,0.18722759958907753,-1.1127987121578726,1.0,4.0,4.9982182884907935,True,0.9996157428083352,-0.0009074673568087999,-0.20795078122973698,True,0.14520863873842532,True,0.9962578302100944,True,0.9194861744929724,0.4714285714285714,0.5503685107511038,0.001,0.8458603275071298,0,0.5135429004367492,True,0.9933306091691159,2.16482115328156,0.5497681098808109,0.08051382550702757,0.035940569673748986,,15.0,,,,0.017747050574112258,0.9043807814978924,1.0077979410749232,0.026032103680620915,-0.10341715957703079
linear_memory_lag22_s003:1703:800,linear_memory_lag22_s003,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 22}",1703,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,0.009280278726283672,-1.1772983329165723,1.0,2.0,0.0,True,0.9995313255381244,-0.0014973216379225995,-0.6300136391977157,True,0.15417528813403975,True,0.9959881454254554,True,0.9184029064872165,0.35178571428571426,0.5164789413416967,0.001,0.4629383015087113,0,0.4500741735110858,True,0.9927560001720013,2.2315196819051217,0.48980074775840204,0.08159709351278355,0.044339554573745624,,22.0,,,,1.0040607099669614,1.0090422093902751,1.0213763138649006,1.0318589869277752,-0.012334104474625462
linear_memory_lag04_s004:1704:800,linear_memory_lag04_s004,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 4}",1704,v2,1,800,1,0.0,False,-1.9032394707859827e-17,0.9999999999999999,-0.002178569345728893,-1.2181342045059098,1.0,4.0,15.995281838664345,True,0.9996844884042662,-0.0012244106436605229,7.770975141417701,True,,False,0.9970453872843408,True,0.9151179929541571,0.3732142857142857,0.5412150144936161,0.001,0.9311496802393244,0,0.548183708833582,True,0.995384496947162,2.195680175484845,0.6095147180686407,0.08488200704584292,0.03924184296633377,,4.0,,,,0.016635199516101346,0.5210218355163594,0.7726072807222545,0.02584694119723065,-0.2515854452058951
linear_memory_lag11_s005:1705:800,linear_memory_lag11_s005,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 11}",1705,v2,1,800,1,0.0,False,-1.2688263138573217e-17,1.0,0.1432376936391457,-1.080955416222658,1.0,5.0,9.003539644691473,True,0.9996382947513551,-0.0012609129589523649,-0.7861860308565334,True,0.14392888051845454,True,0.9965518885174628,True,0.9207822002850482,0.14642857142857144,0.563116721978563,0.001,0.016786701779030723,0,0.4558395797642691,True,0.9945351705459632,2.205361318729281,0.5194629807207931,0.0792177997149518,0.040281735409454365,,11.0,,,,0.017361965431997826,0.8935338674540364,1.0294839280801662,0.022481272112906018,-0.1359500606261298
linear_memory_lag18_s006:1706:800,linear_memory_lag18_s006,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 18}",1706,v2,1,800,1,0.0,False,3.172065784643304e-17,1.0,0.03714122099725021,-1.2300473608631184,1.0,4.0,1.9992049774961287,True,0.9996196275506123,-0.0013301930181524035,-0.10119447607087612,True,,False,0.9989087891556861,True,0.9277580310532936,0.42857142857142855,0.5978768538661224,0.001,0.7166520987872524,0,0.5311256350655049,True,0.99424714607779,2.0905583817861753,0.5354986915418394,0.07224196894670643,0.041358982912302826,,18.0,,,,0.017246006969511205,1.0062842301952297,1.006219623800415,0.025179471956542368,6.460639481464803e-05
linear_memory_lag25_s007:1707:800,linear_memory_lag25_s007,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 25}",1707,v2,1,800,1,0.0,False,3.489272363107635e-17,1.0,-0.021203148166295996,-1.2307761332063711,1.0,2.0,0.0,True,0.9996622906495385,-0.0008899546012089976,-0.6223791017010604,True,0.13574180902695923,True,0.9991798943604095,True,0.9246068640721441,0.37857142857142856,0.5691081360671936,0.001,0.5913995817840285,0,0.5739622021410817,True,0.9923876942151213,2.1511732750916748,0.6370554775794306,0.0753931359278559,0.035038035784994606,,25.0,,,,1.0467462767328277,1.017919259607975,1.017758593063517,1.0437317329821527,0.0001606665444580102
linear_memory_lag07_s008:1708:800,linear_memory_lag07_s008,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 7}",1708,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,-0.051024872056913834,-1.1488075011285468,1.0,3.0,12.99489024589534,True,0.9995879909830226,-0.0008520436388286257,6.977677834924307,True,0.13634707890206474,True,0.9979900800771058,True,0.9131587156113833,0.14464285714285713,0.5257180258946414,0.001,0.1384237811504571,0,0.45042272375064274,True,0.9942462656552316,2.228326279901807,0.5167350229981097,0.08684128438861671,0.03555351819167807,,7.0,,,,0.01635745760596364,0.8515734248208574,0.9568119742353306,0.02903267865199665,-0.10523854941447319
linear_memory_lag14_s009:1709:800,linear_memory_lag14_s009,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 14}",1709,v2,1,800,1,0.0,False,1.9032394707859827e-17,1.0,-0.007091972844394401,-1.1838747983952413,1.0,2.0,6.465668449773714,True,0.9996156937532208,-0.0016817897156259365,-0.20706790700010969,True,0.16623102574178975,True,0.9990074447835656,True,0.9271401523945219,0.08571428571428572,0.5453443020037878,0.001,0.8544633730530621,0,0.44438782591073106,True,0.990717800650517,2.2595949080626774,0.5123733226738655,0.07285984760547815,0.045454328313210154,,14.0,,,,0.01714088696197871,0.9154507278344689,1.017030742757213,0.027215762420864497,-0.10158001492274404
linear_memory_lag21_s010:1710:800,linear_memory_lag21_s010,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 21}",1710,v2,1,800,1,0.0,False,2.8548592061789737e-17,1.0,0.11256780051397085,-1.2139339817537527,1.0,2.0,0.0,True,0.9997231565140446,-0.00155132169533867,-1.0048097203580455,True,,False,0.999279004347728,True,0.9361695690378047,0.2642857142857143,0.6318310351100401,0.001,0.9150617615966791,0,0.48010107193146795,True,0.9931521113929422,2.301589572752544,0.5625397324578258,0.06383043096219532,0.042757048322983944,,21.0,,,,1.0122915886237265,1.0040801553591654,1.0054099542568231,1.0243077348232672,-0.001329798897657719
