dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,forecastability,pred_nrmse_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
linear_memory_lag15_s002:1702:800,linear_memory_lag15_s002,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 15}",1702,v1,1,800,1,0.0,False,-3.489272363107635e-17,0.9999999999999999,0.18722759958907753,-1.1127987121578726,1.0,4.0,4.9982182884907935,True,0.9996157428083352,-0.0009074673568087999,-0.20795078122973698,True,0.14520863873842532,True,0.9962578302100944,True,0.9194861744929724,0.4714285714285714,0.5503685107511038,0.001,0.8458603275071298,0,0.5135429004367492,True,0.9933306091691159,0.08051382550702757,0.035940569673748986,,15.0,,,,0.017747050574112258,0.26949329223924795,1.0046950900158829,0.026032103680620915,-0.735201797776635
nonlinear_ipc_d3_l08_s000:1800:800,nonlinear_ipc_d3_l08_s000,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 3, 'lags': [1, 4, 8]}",1800,v1,1,800,1,0.0,False,-1.2688263138573217e-17,1.0,-0.07267324810445117,1.6490292504964827,1.0,3.0,12.864795257985758,True,0.8089025596477911,0.06248846361322269,3.4441238912874894,True,0.16246097033905307,True,0.9976576884467347,True,0.9250130445811585,0.48214285714285715,0.5628609595288837,0.001,0.9066471074759561,0,0.49158551554100066,True,0.9931218922846532,0.07498695541884148,0.35862093739627954,,8.0,,,,0.39318395663318956,0.5222137240001495,0.9359963359792942,0.29218291822730064,-0.4137826119791447
nonlinear_ipc_d2_l22_s001:1801:800,nonlinear_ipc_d2_l22_s001,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 2, 'lags': [1, 11, 22]}",1801,v1,1,800,1,0.0,False,2.490071640944994e-16,1.0,0.5495209022870151,0.25936154690450275,1.0,2.0,0.0,True,-0.11548991856870194,0.8954050347428406,0.4377607387580124,True,0.1561015849535779,True,0.9987125735840786,True,0.9289589960980029,0.3071428571428571,0.5631916971114423,0.001,0.6830952644750412,0,0.49082224289851517,True,0.9923939154280277,0.07104100390199708,0.46913205371820565,,22.0,,,,1.0109029405539767,1.0101206953824053,1.006031314975583,0.5426859622360256,0.004089380406822274
nonlinear_ipc_d4_l13_s002:1802:800,nonlinear_ipc_d4_l13_s002,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 4, 'lags': [1, 6, 13]}",1802,v1,1,800,1,0.0,False,-3.8064789415719653e-17,0.9999999999999999,0.9563567470162562,0.622469255363391,1.0,4.0,0.0,True,-0.029856216048582906,0.7531559482254524,0.46426010808956697,True,0.15004947915805247,True,0.9953570908698217,True,0.9281877439099874,0.35357142857142854,0.548512317429269,0.001,0.9309056690112835,0,0.4588975451630958,True,0.9906723382008131,0.07181225609001263,0.5260230677671185,,13.0,,,,1.0363636954633015,0.9822837620815713,1.0075819915300828,0.46532858389595955,-0.025298229448511456
mso2_s000:1900:800,mso2_s000,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 2}",1900,v1,1,800,5,0.0,False,-4.123685520036296e-17,1.0,0.012224819610933491,-0.7402938093816549,5.0,7.0,,False,0.9999999999990609,-0.039516266982712045,11.23824488541058,True,0.29936203404267653,True,0.9439548957560107,True,0.27686758319732446,0.04642857142857143,1.220323314805731e-10,0.001,0.95,0,0.7117003716021919,True,0.4564737647396432,0.7231324168026756,0.1987869889697291,,,2.0,,,3.083616436284671e-11,0.01325893803386018,0.8618511863533608,0.47757251795156774,-0.8485922483195006
mso3_s001:1901:800,mso3_s001,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 3}",1901,v1,1,800,4,0.0,False,-1.2688263138573217e-17,1.0,0.04048316730337008,-0.507843609307236,4.0,5.0,,False,0.9999999999970255,-0.05434242273229806,10.775574256026847,True,0.4364063481648966,True,0.9888456355006897,True,0.3488247306509468,0.07321428571428572,1.2013959041464762e-10,0.001,0.9450024919231308,0,0.5771514867116664,True,0.5419905134439853,0.6511752693490531,0.23311461287373764,,,3.0,,,6.525212233103161e-10,0.07002583027339518,0.9028220272977022,0.6079860036036562,-0.8327961970243071
mso4_s002:1902:800,mso4_s002,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 4}",1902,v1,1,800,3,0.0,False,-2.2204460492503132e-17,1.0,0.004461004003049635,-0.725537166660283,3.0,4.0,,False,0.9999999999947522,-0.08819969199564126,10.617940122967983,True,0.41811539623854327,True,0.9849554300276568,True,0.39982276513168136,0.10892857142857143,2.310669711128103e-10,0.001,0.9373387684813301,0,0.48339039821828267,True,0.64365816860641,0.6001772348683186,0.29698432955442117,,,4.0,,,5.853362369437896e-09,0.1128748500448223,0.9478594189891462,0.5632142401110196,-0.8349845689443238
quasi_periodic2_s000:2000:800,quasi_periodic2_s000,oscillatory,synthetic,forecast,"{'generator': 'quasi_periodic', 'n_freqs': 2}",2000,v1,1,800,5,0.0,False,-2.8548592061789737e-17,1.0,-0.009840793826523982,-0.7522267013655561,5.0,6.0,,False,0.9999999999987317,-0.020379012061668034,18.864231320967072,True,0.323162901545844,True,0.9916906976295428,True,0.2768589849309441,0.04642857142857143,1.1027833197345633e-10,0.001,0.9322109882495675,0,0.7005761827742554,True,0.44973475342717645,0.7231410150690559,0.14275507718794567,,,2.0,,,3.99865294428625e-11,0.010093092409968089,0.6993298703129384,0.3528865864146336,-0.6892367779029702
quasi_periodic3_s001:2001:800,quasi_periodic3_s001,oscillatory,synthetic,forecast,"{'generator': 'quasi_periodic', 'n_freqs': 3}",2001,v1,1,800,5,0.0,False,2.9341608507950566e-17,1.0,0.044621273067187286,-0.3803045391209601,5.0,6.0,,False,0.9999999238833676,-0.025713602851652473,14.716745503446571,True,0.3375921822731877,True,0.9919952593099206,True,0.3015286244382269,0.03214285714285714,2.1404504908993767e-10,0.001,0.9227431204067784,0,0.6636265277845125,True,0.43316932092362953,0.6984713755617731,0.1603548532732481,,,3.0,,,1.6700151696181745e-08,0.28971711301771824,0.7762340352054858,0.3967925867517508,-0.4865169221877676
quasi_periodic4_s002:2002:800,quasi_periodic4_s002,oscillatory,synthetic,forecast,"{'generator': 'quasi_periodic', 'n_freqs': 4}",2002,v1,1,800,5,0.0,False,-7.137148015447434e-18,1.0,0.09344390417614347,-0.33981826515823643,5.0,6.0,,False,0.9999929003500234,-0.04814399325341712,11.500763317270346,True,0.3201684793819207,True,0.9736416757820799,True,0.3593606129970354,0.05178571428571428,2.111590441415473e-10,0.001,0.9258231133716105,0,0.6145541023255814,True,0.4582446115940912,0.6406393870029645,0.21943357287205112,,,4.0,,,1.263942763328071e-05,0.2582531108867652,0.8313872399912217,0.3714698414222084,-0.5731341291044565
ar2_s000:2100:800,ar2_s000,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [0.2328348684464723, -0.3913625866014205]}",2100,v1,1,800,1,0.0,False,-1.9032394707859827e-17,1.0,0.0324688120850797,0.22733523504272002,1.0,3.0,,False,0.1604109463019654,-0.08306187905369922,-0.43665405226217957,True,0.14764342476211142,True,0.9951682226441915,True,0.9090702050654296,0.24285714285714285,0.4940679932551671,0.001,0.30849767870845046,0,0.43194576543160096,True,0.9772870435288166,0.09092979493457043,0.9605472048534283,,2.0,,,,0.9362409863601928,0.9298018788762495,0.9898518883734823,0.9548495595359283,-0.060050009497232715
ar3_s001:2101:800,ar3_s001,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [0.7627040601333146, -0.3198865315821747, -0.13034503674662137]}",2101,v1,1,800,2,0.0,False,-6.3441315692866086e-18,1.0,0.012788643083514826,0.09321478784043036,2.0,2.0,,False,0.3137757118905423,0.003198580659777517,0.6816514087958919,True,0.1881464227271657,True,0.9971059068819439,True,0.7915682417806494,0.13035714285714287,0.29498332561331064,0.001,0.9296431088949514,0,0.3659782073789033,True,0.9276348272712192,0.20843175821935056,0.8264536934696827,,3.0,,,,0.8586740424330382,0.9146580720638404,0.9547473701230786,0.8836766851990824,-0.04008929805923822
ar1_s002:2102:800,ar1_s002,linear_stochastic,synthetic,forecast,"{'generator': 'ar', 'phi': [-0.4290981583512305]}",2102,v1,1,800,2,0.0,False,-7.93016446160826e-18,1.0,-0.01429005695423822,0.4492897494222148,2.0,4.0,,False,0.06724452888908994,0.07546393587507583,0.08997816339353303,True,0.1491017013514362,True,0.9994933964715156,True,0.8890548947352331,0.425,0.4412446114350548,0.001,0.8460523005145955,0,0.3871410308832408,True,0.9724469769860584,0.11094510526476686,0.9259003916382336,,1.0,,,,1.0079493840373581,0.9892454968458025,0.9880166912314835,0.9912856246130761,0.0012288056143190396
garch_a0.147_b0.674_s000:2200:800,garch_a0.147_b0.674_s000,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.14711194063761074, 'beta': 0.6739733263847638}",2200,v1,1,800,1,0.0,False,0.0,1.0,-0.010741458261160403,0.04403103836622435,1.0,2.0,,False,-0.13772193572904934,0.09106333380531018,-0.3334449815448669,True,0.15043367864802534,True,0.9984268699675451,True,0.9195955461496392,0.4464285714285714,0.5212334136637552,0.001,0.7001760374931373,0,0.45926306189119276,True,0.9978546282130875,0.08040445385036077,1.0230633420877415,,,,,0.0,1.02266741324796,1.0021919971701791,1.048226110276881,1.0538223374795177,-0.04603411310670191
garch_a0.078_b0.389_s001:2201:800,garch_a0.078_b0.389_s001,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.07769024130601382, 'beta': 0.3889288287442754}",2201,v1,1,800,1,0.0,False,9.516197353929913e-18,1.0,-0.19693391787162948,0.3355534209805926,1.0,2.0,,False,-0.07243216407197872,-0.0665286613519076,-0.6650782931613708,True,0.12308200843815532,True,0.998640359296884,True,0.9264319233670371,0.2642857142857143,0.5710549408036549,0.001,0.8897134822684966,0,0.49831496352441,True,0.9964602727490876,0.07356807663296294,1.0672210761711398,,,,,0.0,1.0499009500305152,1.044799476416969,1.0362557738527653,1.0270472751600428,0.00854370256420367
garch_a0.179_b0.592_s002:2202:800,garch_a0.179_b0.592_s002,nonlinear_stochastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.17910724418126486, 'beta': 0.5918160684860587}",2202,v1,1,800,1,0.0,False,-1.1102230246251566e-17,1.0,-0.2773327566033902,0.20891726100494612,1.0,2.0,,False,-0.03843727508556527,0.01865080681441933,-0.7180302398459564,True,0.13450547201378435,True,0.9970164695389367,True,0.9287236495707338,0.010714285714285714,0.5742113229855936,0.001,0.8003007179009346,0,0.6131162926692708,True,0.9918364242163759,0.07127635042926617,1.0098447743446246,,,,,0.0,1.0379867398746074,1.0431929893648626,1.0018935842421297,1.0692949441236972,0.04129940512273289
fbm_h0.819_s000:2300:800,fbm_h0.819_s000,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.8194626194044873}",2300,v1,1,800,2,0.0,False,-6.3441315692866086e-18,1.0,0.07759878447004373,-0.3693382672719694,2.0,3.0,,False,0.005850000462926719,-0.010631129322495214,-0.1024820013500603,True,0.15512638575127086,True,0.998938833184315,True,0.8491419843781775,0.0017857142857142857,0.3882677651336262,0.001,0.6700730145726317,0,0.8030977188655675,True,0.9853459538862811,0.15085801562182255,1.0023877138410908,,,,0.8194626194044873,,0.9543963873306743,1.0194256232367163,1.0918234881544486,0.9659266230451354,-0.07239786491773237
fbm_h0.757_s001:2301:800,fbm_h0.757_s001,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.7569774186368666}",2301,v1,1,800,2,0.0,False,7.612957883143931e-17,1.0,-0.035131840652063304,-0.34253030962962416,2.0,4.0,,False,0.008296567394206145,0.05599608688582647,-0.3324715710478418,True,0.14716543728311418,True,0.9947730398321869,True,0.8809830424924383,0.0017857142857142857,0.48618008102536453,0.001,0.004340997547225878,0,0.6708562371694449,True,0.985261897274477,0.1190169575075617,0.9673196709051084,,,,0.7569774186368666,,0.9851530842808727,0.9858034673807621,1.0107017459364813,0.996692750023087,-0.024898278555719244
