feature_set,feature,importance_mean,importance_std,corr_with_advantage,direction,ridge_coef,ridge_abs_coef,shap_mean_abs
chaos_nonlinearity_complexity_only,perm_entropy,0.4240138932064384,0.05228934435572773,0.5890592637373933,positive,0.14118696399720018,0.14118696399720018,
chaos_nonlinearity_complexity_only,spectral_entropy,0.25055825805066145,0.049435401207368765,0.49050059421088327,positive,0.12189946700596167,0.12189946700596167,
chaos_nonlinearity_complexity_only,sample_entropy,0.23991021572447288,0.028658028812933008,0.5668888331285787,positive,0.05601442301740842,0.05601442301740842,
chaos_nonlinearity_complexity_only,nl_gain,0.12348488330666216,0.012274648151615233,-0.12385612964862866,negative,-0.08979285500157094,0.08979285500157094,
chaos_nonlinearity_complexity_only,lyapunov,0.06013222265995906,0.020254674423166353,-0.17732456813503883,negative,0.00017730641730985856,0.00017730641730985856,
chaos_nonlinearity_complexity_only,dfa_alpha,0.055007431846888735,0.027680822874805774,-0.09985139085756845,negative,0.05911906920882692,0.05911906920882692,
chaos_nonlinearity_complexity_only,zero_one_K,0.022771253442442605,0.006189056336206329,0.3884759138461024,positive,-0.004871253665637706,0.004871253665637706,
