dataset_id,name,family,source,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_spin,qrc_advantage,actual_usefulness_label,predicted_qrc_advantage,predicted_usefulness_label,predicted_prob_qrc_useful,property_pc1,property_pc2,abs_prediction_error,prediction_correct_label
lorenz63_rho30.09_s000:1200:800,lorenz63_rho30.09_s000,chaotic_flow,synthetic,forecast,1200,800,15,0.3550676798281207,0.4414245453409557,-0.086356865512835,baseline_preferred,-0.36984148791372246,baseline_preferred,0.06921744813932175,-2.6658299699707895,-1.2026681203463239,0.28348462240088745,True
lorenz63_rho43.24_s001:1201:800,lorenz63_rho43.24_s001,chaotic_flow,synthetic,forecast,1201,800,14,0.6693849752954573,1.448780290088138,-0.7793953147926806,baseline_preferred,-0.6588208582899443,baseline_preferred,0.061915985723269513,-2.7987426873664005,-1.4254215322017219,0.12057445650273635,True
lorenz63_rho23.42_s002:1202:800,lorenz63_rho23.42_s002,chaotic_flow,synthetic,forecast,1202,800,7,3.384681422873742e-05,0.0459233017791434,-0.0458894549649147,near_tie,-0.059259033834195673,baseline_preferred,0.003308907973375779,-1.4304937837421137,0.03684936994340985,0.013369578869280974,False
lorenz63_rho44.69_s003:1203:800,lorenz63_rho44.69_s003,chaotic_flow,synthetic,forecast,1203,800,16,0.4995339988238061,2.0,-1.500466001176194,baseline_preferred,-0.7916707439920594,baseline_preferred,0.15875477153601747,-2.06831998758542,-0.6333160465773684,0.7087952571841347,True
lorenz63_rho30.88_s004:1204:800,lorenz63_rho30.88_s004,chaotic_flow,synthetic,forecast,1204,800,16,0.8941264238131345,0.653323078374058,0.2408033454390764,qrc_useful,-0.22039338539111955,baseline_preferred,0.8221129340499972,-2.325393434205989,-0.5745926045924509,0.46119673083019597,False
lorenz63_rho35.53_s005:1205:800,lorenz63_rho35.53_s005,chaotic_flow,synthetic,forecast,1205,800,13,0.4085670247751078,0.4065743699751485,0.0019926547999593,near_tie,-0.14663195322488373,baseline_preferred,0.05028034382855874,-2.1747698478714352,-0.9578432007452071,0.14862460802484304,False
lorenz63_rho40.97_s006:1206:800,lorenz63_rho40.97_s006,chaotic_flow,synthetic,forecast,1206,800,12,0.9711907730572292,1.5109072491371418,-0.5397164760799125,baseline_preferred,-0.3910218316064549,baseline_preferred,0.07485349188138708,-2.4180933146579666,-1.22713607262142,0.1486946444734576,True
lorenz63_rho27.93_s007:1207:800,lorenz63_rho27.93_s007,chaotic_flow,synthetic,forecast,1207,800,13,0.4572766170957414,0.298805583817479,0.1584710332782624,qrc_useful,-0.09264224893724816,baseline_preferred,0.5721766210130709,-1.6220951879159544,-0.47969368380542193,0.25111328221551055,False
lorenz63_rho28.87_s008:1208:800,lorenz63_rho28.87_s008,chaotic_flow,synthetic,forecast,1208,800,12,0.5081970112299112,2.0,-1.4918029887700888,baseline_preferred,-0.6796045250370021,baseline_preferred,0.1615853698787782,-1.90111924371626,-0.6941567266095678,0.8121984637330867,True
lorenz63_rho24.81_s009:1209:800,lorenz63_rho24.81_s009,chaotic_flow,synthetic,forecast,1209,800,14,0.7627068834444451,0.6364033649771985,0.1263035184672466,qrc_useful,-0.2761153797012735,baseline_preferred,0.858923716495823,-2.5860106485721244,-1.1120993324845132,0.40241889816852006,False
lorenz63_rho38.13_s010:1210:800,lorenz63_rho38.13_s010,chaotic_flow,synthetic,forecast,1210,800,18,0.9499274672593546,2.0,-1.0500725327406455,baseline_preferred,-0.5828962977413098,baseline_preferred,0.03019792405564587,-2.67845824818425,-0.9000587023621616,0.4671762349993357,True
lorenz63_rho45.82_s011:1211:800,lorenz63_rho45.82_s011,chaotic_flow,synthetic,forecast,1211,800,12,0.5745894582357739,0.490346208217084,0.0842432500186898,qrc_useful,-0.27541801455612497,baseline_preferred,0.7253289899045764,-1.8014448390193363,-0.7282805717836613,0.3596612645748148,False
lorenz63_rho37.08_s012:1212:800,lorenz63_rho37.08_s012,chaotic_flow,synthetic,forecast,1212,800,15,1.3411686501481783,0.7270818151435211,0.6140868350046574,qrc_useful,-0.028666767177675714,near_tie,0.8555137821942351,-2.2430576526240307,-0.8545004243722997,0.6427536021823331,False
lorenz63_rho32.00_s013:1213:800,lorenz63_rho32.00_s013,chaotic_flow,synthetic,forecast,1213,800,14,1.3445085648144228,1.2843795533776352,0.0601290114367876,qrc_useful,-0.22039338539111955,baseline_preferred,0.8221129340499972,-2.215875438002525,-0.5368080471453044,0.28052239682790714,False
lorenz63_rho39.49_s014:1214:800,lorenz63_rho39.49_s014,chaotic_flow,synthetic,forecast,1214,800,14,0.4582003555211182,0.984706104403146,-0.526505748882028,baseline_preferred,-0.39471523051355767,baseline_preferred,0.05536523967568913,-2.271908612740959,-1.0066840716813745,0.13179051836847028,True
lorenz63_rho26.04_s015:1215:800,lorenz63_rho26.04_s015,chaotic_flow,synthetic,forecast,1215,800,14,0.1892236284295157,2.0,-1.8107763715704843,baseline_preferred,-1.1053376958243364,baseline_preferred,0.17428614254774139,-2.414871095202458,-0.9956267301398604,0.7054386757461479,True
lorenz63_rho32.84_s016:1216:800,lorenz63_rho32.84_s016,chaotic_flow,synthetic,forecast,1216,800,13,0.3860919304561374,0.5400163089730303,-0.1539243785168929,baseline_preferred,-0.2930930130479785,baseline_preferred,0.11396174497056177,-2.7104986699923828,-0.9768541026977295,0.13916863453108563,True
lorenz63_rho34.38_s017:1217:800,lorenz63_rho34.38_s017,chaotic_flow,synthetic,forecast,1217,800,13,0.588564887991457,0.5345165011387759,0.054048386852681,qrc_useful,-0.12285390017702193,baseline_preferred,0.903140184874142,-2.272047422616333,-0.9852874663264207,0.17690228702970293,False
lorenz63_rho41.93_s018:1218:800,lorenz63_rho41.93_s018,chaotic_flow,synthetic,forecast,1218,800,12,1.3391698491839126,1.1562124804349023,0.18295736874901,qrc_useful,0.027385217372774547,near_tie,0.893059388547555,-2.530553412872299,-1.1722984151660933,0.15557215137623545,False
lorenz63_rho22.98_s019:1219:800,lorenz63_rho22.98_s019,chaotic_flow,synthetic,forecast,1219,800,7,2.658645403778509e-05,0.1190327978718338,-0.119006211417796,baseline_preferred,-0.13642188768230912,baseline_preferred,0.0030889030724447404,-1.8249914935342308,-0.007842323674410408,0.01741567626451311,True
rossler_c8.73_s000:1300:800,rossler_c8.73_s000,chaotic_flow,synthetic,forecast,1300,800,21,0.0922805950237558,0.6331301153497255,-0.5408495203259697,baseline_preferred,-0.23831860722347603,baseline_preferred,0.016169528105215096,-3.168546934555225,-0.7792160928419088,0.30253091310249364,True
rossler_c7.94_s001:1301:800,rossler_c7.94_s001,chaotic_flow,synthetic,forecast,1301,800,22,0.2088292759480167,0.2038896044385979,0.0049396715094187,near_tie,-0.09584262970059118,baseline_preferred,0.056419304107331966,-3.1686319375432292,-0.48494060962956703,0.10078230121000988,False
rossler_c4.05_s002:1302:800,rossler_c4.05_s002,chaotic_flow,synthetic,forecast,1302,800,22,0.0113947121352807,0.0164208549682309,-0.0050261428329501,near_tie,-0.0503911194403319,baseline_preferred,0.008734088758887502,-3.522601503877117,-0.5104078700659326,0.0453649766073818,False
rossler_c7.60_s003:1303:800,rossler_c7.60_s003,chaotic_flow,synthetic,forecast,1303,800,21,0.0962825140175109,0.0784691652098676,0.0178133488076433,near_tie,-0.020882533745350904,near_tie,0.05820429931888501,-3.4760031162226794,-0.7522351488520976,0.03869588255299421,True
rossler_c6.23_s004:1304:800,rossler_c6.23_s004,chaotic_flow,synthetic,forecast,1304,800,22,0.0237168092858162,0.0479437656804844,-0.0242269563946681,near_tie,-0.026439155769531646,near_tie,0.03728846352279495,-3.6793612120856465,-0.726290383722393,0.0022121993748635445,True
rossler_c8.89_s005:1305:800,rossler_c8.89_s005,chaotic_flow,synthetic,forecast,1305,800,21,0.0904876970147821,0.6111031570283385,-0.5206154600135564,baseline_preferred,-0.18195528204433623,baseline_preferred,0.0256731424053075,-3.563270712431536,-0.8387109730038074,0.3386601779692202,True
rossler_c8.13_s006:1306:800,rossler_c8.13_s006,chaotic_flow,synthetic,forecast,1306,800,21,0.1475529599343894,0.5219706377770362,-0.3744176778426468,baseline_preferred,-0.14258748938330912,baseline_preferred,0.049287944409800576,-3.3435821802945327,-0.7612947239638292,0.23183018845933767,True
rossler_c6.96_s007:1307:800,rossler_c6.96_s007,chaotic_flow,synthetic,forecast,1307,800,21,0.0261071006793665,0.0623826596232713,-0.0362755589439048,near_tie,-0.19845384068194397,baseline_preferred,0.007482989167392234,-3.2187429294467,-0.48941107580017956,0.16217828173803917,False
rossler_c5.57_s008:1308:800,rossler_c5.57_s008,chaotic_flow,synthetic,forecast,1308,800,21,0.0441821641336313,0.0631763010771385,-0.0189941369435072,near_tie,-0.02096033656502294,near_tie,0.02881513223721417,-3.494530889667393,-0.6629621345512527,0.00196619962151574,True
rossler_c5.22_s009:1309:800,rossler_c5.22_s009,chaotic_flow,synthetic,forecast,1309,800,21,0.0116113746230059,0.0309349958580865,-0.0193236212350805,near_tie,-0.026696356420046613,near_tie,0.023605077627701143,-3.2125854081823695,-0.35528618113160176,0.007372735184966114,True
rossler_c4.90_s010:1310:800,rossler_c4.90_s010,chaotic_flow,synthetic,forecast,1310,800,22,0.0106545464183736,0.0166960698669009,-0.0060415234485273,near_tie,-0.049276161095053776,near_tie,0.03693825212226277,-3.3836818523179484,-0.47157777789048766,0.04323463764652648,True
rossler_c8.37_s011:1311:800,rossler_c8.37_s011,chaotic_flow,synthetic,forecast,1311,800,20,0.1334594488393538,0.4883487985154728,-0.354889349676119,baseline_preferred,-0.23504413207187116,baseline_preferred,0.016229284064825707,-3.2941280027930917,-0.8597750390948282,0.11984521760424785,True
rossler_c6.39_s012:1312:800,rossler_c6.39_s012,chaotic_flow,synthetic,forecast,1312,800,22,0.2181269768325009,0.1461996016242342,0.0719273752082667,qrc_useful,-0.02096033656502294,near_tie,0.5213358037952383,-3.4282109107652845,-0.6013994558556882,0.09288771177328964,False
rossler_c5.85_s013:1313:800,rossler_c5.85_s013,chaotic_flow,synthetic,forecast,1313,800,22,0.0295437692117998,0.036972245240179,-0.0074284760283791,near_tie,-0.00992696376970975,near_tie,0.04065666301596521,-3.641262238261203,-0.7625345263440685,0.0024984877413306494,True
rossler_c6.57_s014:1314:800,rossler_c6.57_s014,chaotic_flow,synthetic,forecast,1314,800,21,0.127420492558464,0.0637225924920388,0.0636979000664252,qrc_useful,-0.01873458939338808,near_tie,0.7080310374685591,-3.2880550327712856,-0.47925906093460535,0.08243248945981328,False
rossler_c4.51_s015:1315:800,rossler_c4.51_s015,chaotic_flow,synthetic,forecast,1315,800,21,0.0324190800751996,0.0222149095035903,0.0102041705716092,near_tie,-0.02517422524717473,near_tie,0.0206748722520401,-3.650484225642895,-0.6961717653739441,0.03537839581878393,True
rossler_c5.43_s016:1316:800,rossler_c5.43_s016,chaotic_flow,synthetic,forecast,1316,800,21,0.035753529637763,0.0518031951588126,-0.0160496655210495,near_tie,-0.0679958114662021,baseline_preferred,0.018901876780224793,-3.286513099907023,-0.38380821547448923,0.051946145945152594,False
rossler_c7.34_s017:1317:800,rossler_c7.34_s017,chaotic_flow,synthetic,forecast,1317,800,22,0.08767225863859,0.067684704755671,0.0199875538829189,near_tie,-0.011399109760526613,near_tie,0.0253689831702268,-3.363830466564357,-0.38033409259254486,0.031386663643445514,True
rossler_c7.08_s018:1318:800,rossler_c7.08_s018,chaotic_flow,synthetic,forecast,1318,800,21,0.0477677140044605,0.0736360413565377,-0.0258683273520772,near_tie,-0.163932002494224,baseline_preferred,0.017111505190983305,-3.077311443782623,-0.5591337842327698,0.1380636751421468,False
rossler_c4.43_s019:1319:800,rossler_c4.43_s019,chaotic_flow,synthetic,forecast,1319,800,21,0.0216865609673505,0.0213538471799365,0.000332713787414,near_tie,-0.011554285909517304,near_tie,0.023892906086424755,-3.5189814314170396,-0.5982109021617752,0.011886999696931305,True
logistic_r3.7811_s000:1400:800,logistic_r3.7811_s000,chaotic_map,synthetic,forecast,1400,800,2,0.0230899110580826,0.6795405337924482,-0.6564506227343656,baseline_preferred,-0.4929474838070512,baseline_preferred,0.005412913174736748,1.0789120050684704,1.2321075016995016,0.16350313892731438,True
logistic_r3.7298_s001:1401:800,logistic_r3.7298_s001,chaotic_map,synthetic,forecast,1401,800,4,0.6452461061966432,0.892438946373339,-0.2471928401766957,baseline_preferred,-0.4015865174354806,baseline_preferred,0.002779933525736579,0.9097126917872451,1.2104986740056811,0.15439367725878492,True
logistic_r3.9605_s002:1402:800,logistic_r3.9605_s002,chaotic_map,synthetic,forecast,1402,800,1,2.7707202996424232e-11,1.6547889020975553e-07,-1.654511830067591e-07,near_tie,-0.06706120091480253,baseline_preferred,0.0038634861809308616,-2.2397868361513313,4.572097568567148,0.06706103546361952,False
logistic_r3.9984_s003:1403:800,logistic_r3.9984_s003,chaotic_map,synthetic,forecast,1403,800,1,0.0081446009254096,0.2662597126482462,-0.2581151117228365,baseline_preferred,-0.27645763157398484,baseline_preferred,0.0011487160336282937,1.5003525977560879,0.1989397716379759,0.01834251985114832,True
logistic_r3.8279_s004:1404:800,logistic_r3.8279_s004,chaotic_map,synthetic,forecast,1404,800,2,0.0608518775090336,0.7775595367461953,-0.7167076592371616,baseline_preferred,-0.3220001207929233,baseline_preferred,0.008560747120507422,-0.217836379286703,0.45980698400190556,0.39470753844423834,True
logistic_r3.9325_s005:1405:800,logistic_r3.9325_s005,chaotic_map,synthetic,forecast,1405,800,1,0.0030953310003351,0.2353338053143959,-0.2322384743140607,baseline_preferred,-0.4253091607296121,baseline_preferred,0.006262712328509947,1.494660818559308,0.778137190144279,0.19307068641555142,True
logistic_r3.8640_s006:1406:800,logistic_r3.8640_s006,chaotic_map,synthetic,forecast,1406,800,2,0.0503083940407395,0.5826231554048937,-0.5323147613641542,baseline_preferred,-0.46923073947175103,baseline_preferred,0.0029992604625746987,0.31793133018966774,0.5390793006403427,0.0630840218924032,True
logistic_r3.6165_s007:1407:800,logistic_r3.6165_s007,chaotic_map,synthetic,forecast,1407,800,186,0.3519667847178763,0.3520008715374205,-3.408681954419901e-05,near_tie,0.043578317653648134,near_tie,0.03938244097400616,-1.2405573020744116,3.921341288095302,0.04361240447319233,True
logistic_r3.6226_s008:1408:800,logistic_r3.6226_s008,chaotic_map,synthetic,forecast,1408,800,186,0.3914152919998375,0.3978106690511899,-0.0063953770513524,near_tie,0.05920423833007621,qrc_useful,0.03545648395842384,-1.2145723809940956,3.966332599346115,0.06559961538142861,False
logistic_r3.6491_s009:1409:800,logistic_r3.6491_s009,chaotic_map,synthetic,forecast,1409,800,186,0.551832172013281,0.4579791380884326,0.0938530339248484,qrc_useful,-0.004072076379509924,near_tie,0.5774588223430656,-1.541522094757641,3.7431011967745436,0.09792511030435833,False
logistic_r3.9420_s010:1410:800,logistic_r3.9420_s010,chaotic_map,synthetic,forecast,1410,800,1,0.0036672118577932,0.2439720841597417,-0.2403048723019485,baseline_preferred,-0.33984780944766585,baseline_preferred,0.0018581214860871028,1.5225973648608409,0.5996306431511743,0.09954293714571735,True
logistic_r3.7705_s011:1411:800,logistic_r3.7705_s011,chaotic_map,synthetic,forecast,1411,800,3,0.4013590167567923,0.9072518023990388,-0.5058927856422464,baseline_preferred,-0.4132719798642872,baseline_preferred,0.0023365724338802575,0.7019268853745225,0.9835628168348959,0.09262080577795917,True
logistic_r3.6714_s012:1412:800,logistic_r3.6714_s012,chaotic_map,synthetic,forecast,1412,800,186,0.5418747694845498,0.6003723233930082,-0.0584975539084583,baseline_preferred,0.025332280647722284,near_tie,0.008976316777752106,-0.7164082251012415,3.52571623216433,0.0838298345561806,False
logistic_r3.7042_s013:1413:800,logistic_r3.7042_s013,chaotic_map,synthetic,forecast,1413,800,4,0.5602240547485012,0.7981665727757242,-0.237942518027223,baseline_preferred,-0.3158791006745786,baseline_preferred,0.00756564427063246,0.7477713147530938,1.307378449864222,0.07793658264735559,True
logistic_r3.8803_s014:1414:800,logistic_r3.8803_s014,chaotic_map,synthetic,forecast,1414,800,2,0.0693432558620315,0.6612298636114147,-0.5918866077493831,baseline_preferred,-0.5055944656277928,baseline_preferred,0.00407553456637169,0.9304403846942549,0.6701387488139245,0.08629214212159031,True
logistic_r3.8526_s015:1415:800,logistic_r3.8526_s015,chaotic_map,synthetic,forecast,1415,800,148,0.0429586214166499,0.0438858810908632,-0.0009272596742132,near_tie,0.022909860783647266,near_tie,0.005281176328997265,-2.275671302841914,3.5792340850174273,0.023837120457860465,True
logistic_r3.7406_s016:1416:800,logistic_r3.7406_s016,chaotic_map,synthetic,forecast,1416,800,2,1.9137843038138046e-10,6.434355495870411e-07,-6.432441711566598e-07,near_tie,-0.012159780722200515,near_tie,0.0018656785121157831,-0.9225613669298661,4.728650635087919,0.012159137478029358,True
logistic_r3.9014_s017:1417:800,logistic_r3.9014_s017,chaotic_map,synthetic,forecast,1417,800,2,0.1002840287754513,0.8338855670698974,-0.733601538294446,baseline_preferred,-0.4638787432527118,baseline_preferred,0.007996155611278892,1.2461414966676778,0.7290102253450479,0.2697227950417342,True
logistic_r3.6964_s018:1418:800,logistic_r3.6964_s018,chaotic_map,synthetic,forecast,1418,800,7,0.8362939069398124,0.900881427831647,-0.0645875208918346,baseline_preferred,-0.14514545835681913,baseline_preferred,0.007919926402151285,0.6213148975030954,1.3816789763790298,0.08055793746498453,True
logistic_r3.8078_s019:1419:800,logistic_r3.8078_s019,chaotic_map,synthetic,forecast,1419,800,2,0.0359401512322389,0.7066983638665807,-0.6707582126343417,baseline_preferred,-0.4929474838070512,baseline_preferred,0.009345094169138422,0.7962895286281647,0.9578006183973143,0.17781072882729043,True
henon_a1.124_s000:1500:800,henon_a1.124_s000,chaotic_map,synthetic,forecast,1500,800,186,0.5147913725865174,0.5329333494551237,-0.0181419768686063,near_tie,-0.004072076379509924,near_tie,0.011115348735306564,-1.0588904699737907,3.6348648488315938,0.014069900489096374,True
henon_a1.224_s001:1501:800,henon_a1.224_s001,chaotic_map,synthetic,forecast,1501,800,2,0.0246234391259139,0.5232760455144965,-0.4986526063885825,baseline_preferred,-0.3129124930005647,baseline_preferred,0.002081532982161777,0.8905340079701843,1.1396668150851181,0.18574011338801782,True
henon_a1.010_s002:1502:800,henon_a1.010_s002,chaotic_map,synthetic,forecast,1502,800,186,1.785965157802088e-09,9.761644343127318e-06,-9.759858377969516e-06,near_tie,0.0016528480724354263,near_tie,0.0039544404324564075,-3.0478120523562553,7.1094174855139345,0.0016626079308133957,True
henon_a1.194_s003:1503:800,henon_a1.194_s003,chaotic_map,synthetic,forecast,1503,800,7,0.801207915091434,0.7996321017110826,0.0015758133803513,near_tie,-0.18813132475147518,baseline_preferred,0.006885551078987438,0.9927949168059379,1.5021914710761866,0.18970713813182646,False
henon_a1.399_s004:1504:800,henon_a1.399_s004,chaotic_map,synthetic,forecast,1504,800,1,0.0029860242101128,0.2637259463556283,-0.2607399221455154,baseline_preferred,-0.4758976865944456,baseline_preferred,0.002469139824710592,1.6426034254843438,1.1388287920505014,0.2151577644489302,True
henon_a1.252_s005:1505:800,henon_a1.252_s005,chaotic_map,synthetic,forecast,1505,800,2,4.170315724275405e-09,2.4206550497850585e-07,-2.3789518925423045e-07,near_tie,-0.05379739030425103,baseline_preferred,0.0025993711978784884,-0.7744096162826499,4.7332051158232735,0.05379715240906177,False
henon_a1.032_s006:1506:800,henon_a1.032_s006,chaotic_map,synthetic,forecast,1506,800,186,4.5315587772554655e-08,0.0001421224261017,-0.0001420771105139,near_tie,0.0016528480724354263,near_tie,0.0039544404324564075,-3.017130358757683,7.107708915109565,0.0017949251829493264,True
henon_a1.339_s007:1507:800,henon_a1.339_s007,chaotic_map,synthetic,forecast,1507,800,2,0.0535406255059884,0.708701738683429,-0.6551611131774405,baseline_preferred,-0.45003456418459525,baseline_preferred,0.004575127376523223,1.2837368884183407,1.1302397892882736,0.20512654899284527,True
henon_a1.079_s008:1508:800,henon_a1.079_s008,chaotic_map,synthetic,forecast,1508,800,186,0.1551538892579497,0.1661089524950261,-0.0109550632370764,near_tie,0.048793935327567005,near_tie,0.006927516689820716,-2.1159898662526437,4.30267386364762,0.059748998564643406,True
henon_a1.360_s009:1509:800,henon_a1.360_s009,chaotic_map,synthetic,forecast,1509,800,1,0.0020730631818439,0.2472505050919551,-0.2451774419101111,baseline_preferred,-0.3909549084912073,baseline_preferred,0.005506068612049319,1.7245635561344363,1.3492777289677216,0.1457774665810962,True
henon_a1.047_s010:1510:800,henon_a1.047_s010,chaotic_map,synthetic,forecast,1510,800,186,2.6351549260684873e-08,0.0001243705210112,-0.000124344169462,near_tie,0.02494464223566741,near_tie,0.0039544404324564075,-2.9532929572372035,7.073806049287859,0.025068986405129407,True
henon_a1.295_s011:1511:800,henon_a1.295_s011,chaotic_map,synthetic,forecast,1511,800,2,0.027031768749933,0.4939365811536256,-0.4669048124036926,baseline_preferred,-0.296699461038796,baseline_preferred,0.009512384129362202,0.7680265971464199,0.9706180559661288,0.17020535136489656,True
henon_a1.351_s012:1512:800,henon_a1.351_s012,chaotic_map,synthetic,forecast,1512,800,2,0.0609299000387614,0.7456994423874197,-0.6847695423486583,baseline_preferred,-0.468351536540921,baseline_preferred,0.0038989492096356704,1.2069808919217553,1.112288351464008,0.2164180058077373,True
henon_a1.101_s013:1513:800,henon_a1.101_s013,chaotic_map,synthetic,forecast,1513,800,186,3.97498866140431e-08,0.0337732199899117,-0.0337731802400251,near_tie,0.0034826326651161968,near_tie,0.0049570909932909624,-2.373350346385088,6.9821514583023525,0.037255812905141295,True
