source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
11,mackey_glass_tau16_s011,chaotic_flow,forecast,1111,800,9,0.012207023346283,0.8625762163878816,1.000334964134202,-0.8503691930415986,-0.9881279407879191,0.13775874774632046,0.13775874774632046,60,6,5,5,0
12,mackey_glass_tau37_s012,chaotic_flow,forecast,1112,800,16,0.1839503218308087,0.9310860899672647,1.0110620187431,-0.747135768136456,-0.8271116969122914,0.07997592877583537,0.07997592877583537,60,6,5,5,0
13,mackey_glass_tau39_s013,chaotic_flow,forecast,1113,800,16,0.5277332838712315,0.9235245008160677,1.0078922107259438,-0.3957912169448362,-0.4801589268547123,0.08436770990987608,0.08436770990987608,60,6,5,5,0
14,mackey_glass_tau27_s014,chaotic_flow,forecast,1114,800,13,0.2796904878818038,1.052154007396107,1.0789766295122378,-0.7724635195143033,-0.799286141630434,0.026822622116130734,0.026822622116130734,60,6,5,5,0
15,mackey_glass_tau25_s015,chaotic_flow,forecast,1115,800,12,0.0916011499644977,0.9625613417446051,0.9637827811959607,-0.8709601917801073,-0.872181631231463,0.001221439451355666,0.001221439451355666,60,6,5,5,0
16,mackey_glass_tau36_s016,chaotic_flow,forecast,1116,800,16,0.1993576532427203,0.9094663042925215,1.047577803264964,-0.7101086510498011,-0.8482201500222437,0.13811149897244257,0.13811149897244257,60,6,5,5,0
17,mackey_glass_tau23_s017,chaotic_flow,forecast,1117,800,11,0.1467612953050804,1.1267013376008512,1.0119353856285593,-0.9799400422957708,-0.8651740903234789,-0.11476595197229189,-0.11476595197229189,60,6,5,5,0
18,mackey_glass_tau42_s018,chaotic_flow,forecast,1118,800,18,0.9064852096054936,1.0548502662439552,0.9661086189823552,-0.14836505663846156,-0.059623409376861614,-0.08874164726159994,-0.08874164726159994,60,6,5,5,0
19,mackey_glass_tau45_s019,chaotic_flow,forecast,1119,800,16,0.8095081297411824,0.9860582818445035,0.9445374623342193,-0.17655015210332115,-0.13502933259303695,-0.04152081951028419,-0.04152081951028419,60,6,5,5,0
20,lorenz63_rho30.09_s000,chaotic_flow,forecast,1200,800,15,0.1416059555354429,0.9277706783960282,0.9210053599821857,-0.7861647228605854,-0.7793994044467428,-0.006765318413842536,-0.006765318413842536,60,6,5,5,0
21,lorenz63_rho43.24_s001,chaotic_flow,forecast,1201,800,14,0.4879863586461851,1.0859650574973778,1.0411433199025744,-0.5979786988511927,-0.5531569612563892,-0.04482173759480346,-0.04482173759480346,60,6,5,5,0
22,lorenz63_rho23.42_s002,chaotic_flow,forecast,1202,800,7,0.0001487200693246,0.9027921729992749,1.0347709908392455,-0.9026434529299503,-1.0346222707699209,0.13197881783997056,0.13197881783997056,60,6,5,5,0
23,lorenz63_rho44.69_s003,chaotic_flow,forecast,1203,800,16,0.3062825360201811,1.058833081784341,1.0701705749260622,-0.7525505457641599,-0.7638880389058811,0.011337493141721167,0.011337493141721167,60,6,5,5,0
24,lorenz63_rho30.88_s004,chaotic_flow,forecast,1204,800,16,0.4313364699070076,1.0064419557529343,0.9748676228044817,-0.5751054858459267,-0.5435311528974741,-0.03157433294845258,-0.03157433294845258,60,6,5,5,0
25,lorenz63_rho35.53_s005,chaotic_flow,forecast,1205,800,13,0.133429938663744,0.9998457994010025,1.0130186936510786,-0.8664158607372585,-0.8795887549873346,0.013172894250076062,0.013172894250076062,60,6,5,5,0
26,lorenz63_rho40.97_s006,chaotic_flow,forecast,1206,800,12,0.4153552291367126,1.3977607605414877,1.3142016477871492,-0.982405531404775,-0.8988464186504366,-0.08355911275433847,-0.08355911275433847,60,6,5,5,0
27,lorenz63_rho27.93_s007,chaotic_flow,forecast,1207,800,13,0.0777433094395244,0.9902837414393997,0.9725846475039783,-0.9125404319998753,-0.894841338064454,-0.01769909393542135,-0.01769909393542135,60,6,5,5,0
28,lorenz63_rho28.87_s008,chaotic_flow,forecast,1208,800,12,0.1748174761614824,0.8916746754316652,0.9957786847776502,-0.7168571992701829,-0.8209612086161677,0.10410400934598496,0.10410400934598496,60,6,5,5,0
29,lorenz63_rho24.81_s009,chaotic_flow,forecast,1209,800,14,0.1012784193334359,1.3290306203994895,1.2924653733175349,-1.2277522010660535,-1.191186953984099,-0.03656524708195463,-0.03656524708195463,60,6,5,5,0
30,lorenz63_rho38.13_s010,chaotic_flow,forecast,1210,800,18,0.9556874147643448,1.086674374154303,1.2274640010290214,-0.1309869593899582,-0.2717765862646766,0.1407896268747184,0.1407896268747184,60,6,5,5,0
31,lorenz63_rho45.82_s011,chaotic_flow,forecast,1211,800,12,0.207756466146039,0.994551201565621,0.9817783710365648,-0.7867947354195821,-0.7740219048905259,-0.0127728305290562,-0.0127728305290562,60,6,5,5,0
32,lorenz63_rho37.08_s012,chaotic_flow,forecast,1212,800,15,0.984496282863763,1.172630997804101,1.1173195214605465,-0.18813471494033795,-0.13282323859678347,-0.05531147634355449,-0.05531147634355449,60,6,5,5,0
33,lorenz63_rho32.00_s013,chaotic_flow,forecast,1213,800,14,0.5802364348767485,1.065095551375092,0.951794809693733,-0.48485911649834346,-0.3715583748169845,-0.11330074168135895,-0.11330074168135895,60,6,5,5,0
34,lorenz63_rho39.49_s014,chaotic_flow,forecast,1214,800,14,0.3243767873417696,1.0391191045090942,1.0104945152669176,-0.7147423171673246,-0.686117727925148,-0.02862458924217659,-0.02862458924217659,60,6,5,5,0
35,lorenz63_rho26.04_s015,chaotic_flow,forecast,1215,800,14,0.0608630275302659,0.9825570530715318,0.9437448397741873,-0.921694025541266,-0.8828818122439215,-0.03881221329734452,-0.03881221329734452,60,6,5,5,0
36,lorenz63_rho32.84_s016,chaotic_flow,forecast,1216,800,13,0.1124000973892649,0.9243223000744739,0.973072025964499,-0.811922202685209,-0.8606719285752341,0.04874972589002513,0.04874972589002513,60,6,5,5,0
37,lorenz63_rho34.38_s017,chaotic_flow,forecast,1217,800,13,0.2547795642625679,1.0213271882727823,0.9874708362156286,-0.7665476240102145,-0.7326912719530607,-0.03385635205715376,-0.03385635205715376,60,6,5,5,0
38,lorenz63_rho41.93_s018,chaotic_flow,forecast,1218,800,12,1.2256041569044518,1.0429937217794356,1.012889944552114,0.18261043512501618,0.21271421235233778,-0.030103777227321604,-0.030103777227321604,60,6,5,5,0
39,lorenz63_rho22.98_s019,chaotic_flow,forecast,1219,800,7,0.0003041622944368,1.0438621268823138,1.0840586122348144,-1.043557964587877,-1.0837544499403775,0.04019648535250053,0.04019648535250053,60,6,5,5,0
40,rossler_c8.73_s000,chaotic_flow,forecast,1300,800,21,0.2202896835417235,0.9001198166958948,0.9843592580287784,-0.6798301331541713,-0.7640695744870549,0.08423944133288364,0.08423944133288364,60,6,5,5,0
41,rossler_c7.94_s001,chaotic_flow,forecast,1301,800,22,1.4287729924442385,1.4866019231571355,1.8031853358523282,-0.057828930712896964,-0.3744123434080897,0.31658341269519275,0.31658341269519275,60,6,5,5,0
42,rossler_c4.05_s002,chaotic_flow,forecast,1302,800,22,0.0087847722568014,1.0477691822352855,1.030180969973415,-1.0389844099784842,-1.0213961977166137,-0.01758821226187046,-0.01758821226187046,60,6,5,5,0
43,rossler_c7.60_s003,chaotic_flow,forecast,1303,800,21,0.1985007478780082,0.9796683839293271,1.1622436820374344,-0.7811676360513189,-0.9637429341594262,0.18257529810810735,0.18257529810810735,60,6,5,5,0
44,rossler_c6.23_s004,chaotic_flow,forecast,1304,800,22,0.0292258452173473,1.055529278930059,1.037000576740277,-1.0263034337127117,-1.0077747315229297,-0.018528702189781976,-0.018528702189781976,60,6,5,5,0
45,rossler_c8.89_s005,chaotic_flow,forecast,1305,800,21,0.0952118167253199,0.9165923301013345,0.9245589716078306,-0.8213805133760146,-0.8293471548825108,0.007966641506496175,0.007966641506496175,60,6,5,5,0
46,rossler_c8.13_s006,chaotic_flow,forecast,1306,800,21,0.1253889707149538,0.8819137658129498,0.932824514623546,-0.756524795097996,-0.8074355439085922,0.05091074881059621,0.05091074881059621,60,6,5,5,0
47,rossler_c6.96_s007,chaotic_flow,forecast,1307,800,21,0.0448984371725382,0.8744652766148802,0.8868337530400542,-0.829566839442342,-0.841935315867516,0.012368476425174024,0.012368476425174024,60,6,5,5,0
48,rossler_c5.57_s008,chaotic_flow,forecast,1308,800,21,0.0666394130249923,1.066972688207794,1.0908048170549733,-1.0003332751828016,-1.024165404029981,0.023832128847179446,0.023832128847179446,60,6,5,5,0
49,rossler_c5.22_s009,chaotic_flow,forecast,1309,800,21,0.0047529510604737,1.0573895616497713,1.0883561126638455,-1.0526366105892975,-1.0836031616033717,0.030966551014074195,0.030966551014074195,60,6,5,5,0
50,rossler_c4.90_s010,chaotic_flow,forecast,1310,800,22,0.0118752652349755,0.8902720660079801,0.9297012944371298,-0.8783968007730046,-0.9178260292021543,0.03942922842914964,0.03942922842914964,60,6,5,5,0
51,rossler_c8.37_s011,chaotic_flow,forecast,1311,800,20,0.060013359866554,0.868516361991221,0.9481974515895216,-0.808503002124667,-0.8881840917229676,0.07968108959830067,0.07968108959830067,60,6,5,5,0
52,rossler_c6.39_s012,chaotic_flow,forecast,1312,800,22,0.2407712853511098,1.0606878255707428,1.0823205393294242,-0.819916540219633,-0.8415492539783144,0.021632713758681366,0.021632713758681366,60,6,5,5,0
53,rossler_c5.85_s013,chaotic_flow,forecast,1313,800,22,0.0407179842659377,0.9961670999550386,1.0188277071251206,-0.955449115689101,-0.9781097228591829,0.022660607170082003,0.022660607170082003,60,6,5,5,0
54,rossler_c6.57_s014,chaotic_flow,forecast,1314,800,21,0.116129311642881,0.96991051818785,0.9823943956304726,-0.853781206544969,-0.8662650839875916,0.012483877442622582,0.012483877442622582,60,6,5,5,0
55,rossler_c4.51_s015,chaotic_flow,forecast,1315,800,21,0.0393626781163167,0.9511842678221579,0.9479491570958891,-0.9118215897058413,-0.9085864789795725,-0.0032351107262688084,-0.0032351107262688084,60,6,5,5,0
56,rossler_c5.43_s016,chaotic_flow,forecast,1316,800,21,0.0336012731392423,1.0707709387249014,1.0961205839143946,-1.037169665585659,-1.0625193107751523,0.02534964518949323,0.02534964518949323,60,6,5,5,0
57,rossler_c7.34_s017,chaotic_flow,forecast,1317,800,22,0.0634018633651361,0.9893965038334314,0.986222840153317,-0.9259946404682953,-0.9228209767881809,-0.0031736636801144025,-0.0031736636801144025,60,6,5,5,0
58,rossler_c7.08_s018,chaotic_flow,forecast,1318,800,21,0.0564326021929514,0.8895115795548966,0.8781973261810488,-0.8330789773619451,-0.8217647239880974,-0.011314253373847727,-0.011314253373847727,60,6,5,5,0
59,rossler_c4.43_s019,chaotic_flow,forecast,1319,800,21,0.0272166613930145,1.0053649568137024,0.9682115143355334,-0.9781482954206879,-0.940994852942519,-0.037153442478168985,-0.037153442478168985,60,6,5,5,0
60,logistic_r3.7811_s000,chaotic_map,forecast,1400,800,2,0.0320914976046363,0.8701330334133928,0.9738960300650289,-0.8380415358087565,-0.9418045324603926,0.10376299665163613,0.10376299665163613,60,6,5,5,0
61,logistic_r3.7298_s001,chaotic_map,forecast,1401,800,4,0.4846435695869648,1.0043767977888423,0.9948230544055324,-0.5197332282018774,-0.5101794848185677,-0.009553743383309832,-0.009553743383309832,60,6,5,5,0
62,logistic_r3.9605_s002,chaotic_map,forecast,1402,800,1,1.8410562405184233e-12,0.9025607294402456,1.0339418451513056,-0.9025607294384045,-1.0339418451494646,0.13138111571106004,0.13138111571106004,60,6,5,5,0
63,logistic_r3.9984_s003,chaotic_map,forecast,1403,800,1,0.0280575240833088,0.9749353889002155,0.9981128279722463,-0.9468778648169067,-0.9700553038889376,0.023177439072030848,0.023177439072030848,60,6,5,5,0
64,logistic_r3.8279_s004,chaotic_map,forecast,1404,800,2,0.0942128736494675,1.0923315456198124,1.0911897576546932,-0.9981186719703449,-0.9969768840052257,-0.001141787965119212,-0.001141787965119212,60,6,5,5,0
65,logistic_r3.9325_s005,chaotic_map,forecast,1405,800,1,0.0133614910283778,0.8341130454562206,0.9312589634574141,-0.8207515544278428,-0.9178974724290363,0.09714591800119354,0.09714591800119354,60,6,5,5,0
66,logistic_r3.8640_s006,chaotic_map,forecast,1406,800,2,0.0870043060622703,0.8860359572109168,1.0018101853169195,-0.7990316511486465,-0.9148058792546492,0.11577422810600269,0.11577422810600269,60,6,5,5,0
67,logistic_r3.6165_s007,chaotic_map,forecast,1407,800,186,0.3528364579393803,0.5266287339039568,0.5367299517405936,-0.17379227596457653,-0.18389349380121328,0.010101217836636756,0.010101217836636756,60,6,5,5,0
68,logistic_r3.6226_s008,chaotic_map,forecast,1408,800,186,0.3850934206029291,0.5284255456023487,0.5528720164295089,-0.14333212499941955,-0.16777859582657978,0.024446470827160227,0.024446470827160227,60,6,5,5,0
69,logistic_r3.6491_s009,chaotic_map,forecast,1409,800,186,0.4440934342321289,0.6814235371061548,0.7259742092321019,-0.2373301028740259,-0.281880774999973,0.0445506721259471,0.0445506721259471,60,6,5,5,0
70,logistic_r3.9420_s010,chaotic_map,forecast,1410,800,1,0.0171123662784113,0.8549687917128309,0.9960481413695029,-0.8378564254344196,-0.9789357750910916,0.14107934965667202,0.14107934965667202,60,6,5,5,0
71,logistic_r3.7705_s011,chaotic_map,forecast,1411,800,3,0.1982827454295725,0.9648985921285468,1.064470885313035,-0.7666158466989743,-0.8661881398834624,0.09957229318448813,0.09957229318448813,60,6,5,5,0
72,logistic_r3.6714_s012,chaotic_map,forecast,1412,800,186,0.5349181698366274,0.6200770902237936,0.6654378983368533,-0.08515892038716621,-0.13051972850022586,0.04536080811305965,0.04536080811305965,60,6,5,5,0
73,logistic_r3.7042_s013,chaotic_map,forecast,1413,800,4,0.4794158283858979,0.9677739205607707,0.9971837303492498,-0.4883580921748728,-0.5177679019633519,0.02940980978847907,0.02940980978847907,60,6,5,5,0
74,logistic_r3.8803_s014,chaotic_map,forecast,1414,800,2,0.0918992302291372,0.9972601285369833,1.055536944387095,-0.9053608983078462,-0.9636377141579578,0.058276815850111685,0.058276815850111685,60,6,5,5,0
75,logistic_r3.8526_s015,chaotic_map,forecast,1415,800,148,0.04107892327208,0.6680057115926485,0.8693508446624417,-0.6269267883205686,-0.8282719213903618,0.20134513306979318,0.20134513306979318,60,6,5,5,0
76,logistic_r3.7406_s016,chaotic_map,forecast,1416,800,2,5.0652421386356555e-12,0.9313190059192873,1.0707932042602972,-0.931319005914222,-1.070793204255232,0.13947419834100994,0.13947419834100994,60,6,5,5,0
77,logistic_r3.9014_s017,chaotic_map,forecast,1417,800,2,0.1227880167427408,0.959941225141388,0.998640938326183,-0.8371532083986473,-0.8758529215834422,0.038699713184794926,0.038699713184794926,60,6,5,5,0
78,logistic_r3.6964_s018,chaotic_map,forecast,1418,800,7,0.8357412783047647,0.9577032254825504,0.9782029697631912,-0.12196194717778563,-0.14246169145842646,0.02049974428064083,0.02049974428064083,60,6,5,5,0
79,logistic_r3.8078_s019,chaotic_map,forecast,1419,800,2,0.053058305183501,0.8601247976360546,0.966371426155967,-0.8070664924525537,-0.9133131209724661,0.1062466285199124,0.1062466285199124,60,6,5,5,0
80,henon_a1.124_s000,chaotic_map,forecast,1500,800,186,0.5478291656921819,0.6361241720267397,0.6427778870987876,-0.08829500633455778,-0.09494872140660571,0.006653715072047928,0.006653715072047928,60,6,5,5,0
81,henon_a1.224_s001,chaotic_map,forecast,1501,800,2,0.0415402893362391,0.8210182536781846,0.8621050072513069,-0.7794779643419455,-0.8205647179150678,0.0410867535731223,0.0410867535731223,60,6,5,5,0
82,henon_a1.010_s002,chaotic_map,forecast,1502,800,186,2.1622938168276133e-12,0.541925455631897,0.5982479598025477,-0.5419254556297347,-0.5982479598003855,0.05632250417065077,0.05632250417065077,60,6,5,5,0
83,henon_a1.194_s003,chaotic_map,forecast,1503,800,7,0.7977643001310164,0.9277791040155516,0.8892911417116124,-0.13001480388453523,-0.09152684158059599,-0.03848796230393925,-0.03848796230393925,60,6,5,5,0
84,henon_a1.399_s004,chaotic_map,forecast,1504,800,1,0.0254112176026892,0.8388610282993448,0.9753006414933124,-0.8134498106966557,-0.9498894238906233,0.13643961319396758,0.13643961319396758,60,6,5,5,0
85,henon_a1.252_s005,chaotic_map,forecast,1505,800,2,2.1927227090816202e-11,0.9853294056967107,0.9761517739690824,-0.9853294056747834,-0.9761517739471551,-0.00917763172762831,-0.00917763172762831,60,6,5,5,0
86,henon_a1.032_s006,chaotic_map,forecast,1506,800,186,4.5329789005841424e-10,0.5706347479272983,0.6141488237622182,-0.5706347474740004,-0.6141488233089204,0.04351407583491995,0.04351407583491995,60,6,5,5,0
87,henon_a1.339_s007,chaotic_map,forecast,1507,800,2,0.102278591097143,0.9511190207028082,0.9861864732695078,-0.8488404296056652,-0.8839078821723648,0.03506745256669963,0.03506745256669963,60,6,5,5,0
88,henon_a1.079_s008,chaotic_map,forecast,1508,800,186,0.1626517125622357,0.5583414603844705,0.6179998905510294,-0.3956897478222348,-0.45534817798879373,0.05965843016655892,0.05965843016655892,60,6,5,5,0
89,henon_a1.360_s009,chaotic_map,forecast,1509,800,1,0.0172087299445873,0.7456189273354107,0.9115586465118193,-0.7284101973908234,-0.894349916567232,0.1659397191764086,0.1659397191764086,60,6,5,5,0
90,henon_a1.047_s010,chaotic_map,forecast,1510,800,186,2.5503053151883583e-10,0.5907215842270189,0.6246010810972253,-0.5907215839719884,-0.6246010808421948,0.033879496870206416,0.033879496870206416,60,6,5,5,0
91,henon_a1.295_s011,chaotic_map,forecast,1511,800,2,0.0389036344908498,0.9253752563121839,0.9936209676083215,-0.8864716218213341,-0.9547173331174718,0.06824571129613766,0.06824571129613766,60,6,5,5,0
92,henon_a1.351_s012,chaotic_map,forecast,1512,800,2,0.1085000531659018,0.9643179814683966,0.9689953833080216,-0.8558179283024948,-0.8604953301421198,0.004677401839624951,0.004677401839624951,60,6,5,5,0
93,henon_a1.101_s013,chaotic_map,forecast,1513,800,186,1.418531344422657e-10,0.5830999485350365,0.5775806311981412,-0.5830999483931835,-0.5775806310562881,-0.0055193173368953685,-0.0055193173368953685,60,6,5,5,0
94,henon_a1.082_s014,chaotic_map,forecast,1514,800,186,0.1825315856371922,0.5525872889106707,0.6059899434707485,-0.3700557032734785,-0.42345835783355634,0.05340265456007787,0.05340265456007787,60,6,5,5,0
95,henon_a1.163_s015,chaotic_map,forecast,1515,800,11,0.9846466606681266,0.9740718931291004,0.9843092025179117,0.010574767539026197,0.00033745815021490877,0.010237309388811289,0.010237309388811289,60,6,5,5,0
96,henon_a1.272_s016,chaotic_map,forecast,1516,800,2,0.0268697695226286,0.9613671811245142,0.9932236264028046,-0.9344974116018856,-0.9663538568801759,0.031856445278290346,0.031856445278290346,60,6,5,5,0
97,henon_a1.150_s017,chaotic_map,forecast,1517,800,186,0.6426818266842655,0.9530826309639119,0.9128390902648342,-0.31040080427964634,-0.2701572635805687,-0.04024354069907765,-0.04024354069907765,60,6,5,5,0
98,henon_a1.306_s018,chaotic_map,forecast,1518,800,2,2.0522427023418952e-05,0.9153972504259751,0.9618736601994263,-0.9153767279989516,-0.9618531377724029,0.046476409773451244,0.046476409773451244,60,6,5,5,0
99,henon_a1.219_s019,chaotic_map,forecast,1519,800,4,0.4824064553730009,0.9448973223528501,0.9420902783847279,-0.46249086697984915,-0.459683823011727,-0.002807043968122147,-0.002807043968122147,60,6,5,5,0
100,narma02_s000,input_driven,input_driven,1600,800,1,0.1856415895684479,0.9809971634654879,1.0261886266491287,-0.79535557389704,-0.8405470370806808,0.04519146318364076,0.04519146318364076,60,6,5,5,0
101,narma05_s001,input_driven,input_driven,1601,800,1,0.4816791225526793,1.013500785046746,1.0501009699831807,-0.5318216624940666,-0.5684218474305014,0.0366001849364348,0.0366001849364348,60,6,5,5,0
102,narma10_s002,input_driven,input_driven,1602,800,1,0.6858758979998022,1.0727592625489717,1.0909674123815734,-0.3868833645491695,-0.40509151438177116,0.01820814983260166,0.01820814983260166,60,6,5,5,0
103,narma15_s003,input_driven,input_driven,1603,800,1,0.7065147390830581,1.0640690990434747,1.0748084487271543,-0.3575543599604166,-0.36829370964409625,0.010739349683679622,0.010739349683679622,60,6,5,5,0
104,narma20_s004,input_driven,input_driven,1604,800,1,0.7411914090366286,0.9424844828543238,1.043125705631169,-0.20129307381769523,-0.3019342965945403,0.10064122277684506,0.10064122277684506,60,6,5,5,0
105,narma25_s005,input_driven,input_driven,1605,800,1,0.7341663631937024,1.0278519465825773,1.0496228929031546,-0.29368558338887485,-0.31545652970945215,0.0217709463205773,0.0217709463205773,60,6,5,5,0
106,narma30_s006,input_driven,input_driven,1606,800,1,0.7799160571668788,1.0486842165223942,1.0389744789494146,-0.26876815935551535,-0.2590584217825358,-0.009709737572979549,-0.009709737572979549,60,6,5,5,0
107,narma02_s007,input_driven,input_driven,1607,800,1,0.1742283778760564,0.9567790290229511,0.9697043820629107,-0.7825506511468947,-0.7954760041868543,0.012925353039959564,0.012925353039959564,60,6,5,5,0
108,narma05_s008,input_driven,input_driven,1608,800,1,0.4929714461348033,1.0110230425488052,1.11522639770935,-0.5180515964140018,-0.6222549515745466,0.1042033551605448,0.1042033551605448,60,6,5,5,0
109,narma10_s009,input_driven,input_driven,1609,800,1,0.7482879219219951,1.0233054767398655,1.0213790546815689,-0.2750175548178704,-0.27309113275957375,-0.0019264220582966285,-0.0019264220582966285,60,6,5,5,0
110,narma15_s010,input_driven,input_driven,1610,800,1,0.7634246998006128,0.9889253166586492,1.0339145178973075,-0.22550061685803646,-0.2704898180966947,0.04498920123865824,0.04498920123865824,60,6,5,5,0
111,narma20_s011,input_driven,input_driven,1611,800,1,0.8133002907131286,0.9905664757424355,1.0398626828945943,-0.1772661850293069,-0.22656239218146568,0.049296207152158766,0.049296207152158766,60,6,5,5,0
112,narma25_s012,input_driven,input_driven,1612,800,1,0.750451866811363,0.992978712553567,1.0309145714664767,-0.24252684574220396,-0.2804627046551137,0.03793585891290974,0.03793585891290974,60,6,5,5,0
113,narma30_s013,input_driven,input_driven,1613,800,1,0.8203960445518884,1.0042027524229298,1.0354943660592175,-0.18380670787104136,-0.2150983215073291,0.03129161363628774,0.03129161363628774,60,6,5,5,0
114,narma02_s014,input_driven,input_driven,1614,800,1,0.2276641874445602,1.2714341607414743,1.257376132821722,-1.0437699732969141,-1.0297119453771617,-0.014058027919752414,-0.014058027919752414,60,6,5,5,0
115,narma05_s015,input_driven,input_driven,1615,800,1,0.4546805782331051,1.027621167791629,1.0804436240427486,-0.5729405895585238,-0.6257630458096435,0.0528224562511197,0.0528224562511197,60,6,5,5,0
116,narma10_s016,input_driven,input_driven,1616,800,1,0.7235553244940313,1.0119341442470426,0.9993319540777863,-0.2883788197530114,-0.27577662958375504,-0.012602190169256344,-0.012602190169256344,60,6,5,5,0
117,narma15_s017,input_driven,input_driven,1617,800,1,0.8649824481247653,1.051762156075912,1.0465134091748511,-0.18677970795114673,-0.18153096105008582,-0.005248746901060919,-0.005248746901060919,60,6,5,5,0
118,narma20_s018,input_driven,input_driven,1618,800,1,0.7351015060312033,1.0062987528671041,1.0011706013694504,-0.27119724683590085,-0.2660690953382471,-0.005128151497653777,-0.005128151497653777,60,6,5,5,0
119,narma25_s019,input_driven,input_driven,1619,800,1,0.8016706817479559,1.0630944892007999,1.1234432578421245,-0.261423807452844,-0.32177257609416865,0.06034876864132466,0.06034876864132466,60,6,5,5,0
120,linear_memory_lag01_s000,input_driven,input_driven,1700,800,1,0.0525724450187321,0.9179052835685891,1.0543029386642686,-0.865332838549857,-1.0017304936455365,0.13639765509567947,0.13639765509567947,60,6,5,5,0
121,linear_memory_lag08_s001,input_driven,input_driven,1701,800,1,0.8616545012767594,1.0326510191558418,1.0199257732040614,-0.17099651787908243,-0.15827127192730206,-0.012725245951780373,-0.012725245951780373,60,6,5,5,0
122,linear_memory_lag15_s002,input_driven,input_driven,1702,800,1,0.9104300951113586,1.0274693062293467,1.0200574532160709,-0.1170392111179881,-0.10962735810471225,-0.007411853013275849,-0.007411853013275849,60,6,5,5,0
123,linear_memory_lag22_s003,input_driven,input_driven,1703,800,1,0.9923360618784592,1.0045136208033871,1.0412795018336625,-0.01217755892492789,-0.04894343995520323,0.03676588103027534,0.03676588103027534,60,6,5,5,0
124,linear_memory_lag04_s004,input_driven,input_driven,1704,800,1,0.2970648855491418,1.016157561577652,1.0382446739625406,-0.7190926760285101,-0.7411797884133988,0.022087112384888696,0.022087112384888696,60,6,5,5,0
125,linear_memory_lag11_s005,input_driven,input_driven,1705,800,1,0.9200024412257908,1.0317574536827496,1.0271764898481226,-0.11175501245695885,-0.10717404862233182,-0.004580963834627028,-0.004580963834627028,60,6,5,5,0
126,linear_memory_lag18_s006,input_driven,input_driven,1706,800,1,0.9763374272481448,1.0215306560302722,1.0225873566276205,-0.04519322878212739,-0.046249929379475696,0.0010567005973483035,0.0010567005973483035,60,6,5,5,0
