dataset_id,nrmse_linear,nrmse_gbm,nrmse_nvar,nmae_nvar,nrmse_esn_v5,nmae_esn_v5,nrmse_qrc_m,nmae_qrc_m,advantage_qrc_m_vs_esn,nmae_advantage_qrc_m_vs_esn,qrc_m_useful,nrmse_qrc_e,nmae_qrc_e,advantage_qrc_e_vs_esn,nmae_advantage_qrc_e_vs_esn,qrc_e_useful,nrmse_qrc_d,nmae_qrc_d,advantage_qrc_d_vs_esn,nmae_advantage_qrc_d_vs_esn,qrc_d_useful,best_qrc_variant,best_qrc_advantage_vs_esn,qrc_any_win,qrc_any_useful,label_seed_count
regime_switch_ar_p0.026_s078_v4_downsampled_aliased:77578:800,1.1567211290194592,1.2134205265360507,1.189239269051326,0.7538060277481741,1.1633674143921982,0.7454251832912467,1.3456884638277848,0.8447104140261381,-0.1823210494355867,-0.09928523073489137,False,1.3613549344501141,0.9830714335288905,-0.19798752005791598,-0.23764625023764374,False,1.2184390907650964,0.7960731776329912,-0.055071676372898226,-0.050647994341744496,False,qrc_d,-0.055071676372898226,False,False,1
regime_switch_ar_p0.021_s086_v4_time_warped:77586:800,0.917533648304388,0.9698899441534223,0.9978264475354643,0.7730646764711278,0.978406746019954,0.7812345064706984,0.9921768666652112,0.750885079109359,-0.013770120645257178,0.030349427361339387,False,0.9995282697605209,0.8033969444912922,-0.02112152374056686,-0.02216243802059381,False,0.9929545988338854,0.8008321306669265,-0.014547852813931339,-0.019597624196228125,False,qrc_m,-0.013770120645257178,False,False,1
regime_switch_ar_p0.032_s088_v4_observation_noise:77588:800,1.0547004559251836,1.0413311436986419,1.0590132658996736,0.7869910963126123,1.076215609074227,0.8092789336368119,1.0864538181450558,0.8215152137098539,-0.010238209070828841,-0.012236280073042005,False,1.1587488303868339,0.8905222132507442,-0.08253322131260687,-0.0812432796139323,False,1.1098443951908001,0.8237156310516378,-0.03362878611657316,-0.014436697414825894,False,qrc_m,-0.010238209070828841,False,False,1
regime_switch_ar_p0.038_s094_v4_window_length_horizon:77594:800,1.001876852816174,0.9958383495353673,1.0263962730114307,0.8114123623609479,0.9940275054397609,0.7709264982691366,0.9785403865075427,0.7669640382104087,0.015487118932218213,0.003962460058727912,False,1.004090423979757,0.7748392337356038,-0.01006291853999608,-0.003912735466467199,False,1.0335744736026706,0.7980048006884572,-0.0395469681629097,-0.027078302419320632,False,qrc_m,0.015487118932218213,True,False,1
regime_switch_ar_p0.016_s099_v4_downsampled_aliased:77599:800,1.1829285487467942,1.0568573576566718,1.3113586078983044,1.059482069030711,1.11768462024095,0.9096460825929918,1.3140936148596212,1.0411533757733116,-0.19640899461867112,-0.13150729318031973,False,1.9546562657569497,1.5012650284158369,-0.8369716455159997,-0.591618945822845,False,1.204234753882886,0.9599993984842177,-0.08655013364193587,-0.050353315891225825,False,qrc_d,-0.08655013364193587,False,False,1
regime_switch_ar_p0.049_s106_v4_downsampled_aliased:77606:800,0.7958953977040681,0.8721290372957603,0.9690630107358834,0.7225835929843659,0.9171217635255959,0.6909903959460393,0.9649009937265,0.7458454814824305,-0.04777923020090402,-0.05485508553639118,False,0.9293297123434586,0.6969978591689359,-0.01220794881786269,-0.006007463222896581,False,0.9915521404944283,0.7389464104608686,-0.07443037696883237,-0.04795601451482934,False,qrc_e,-0.01220794881786269,False,False,1
regime_switch_ar_p0.019_s110_v4_missing_irregular:77610:800,0.8356104307875828,0.8658115125328842,1.0427462547783986,0.8054561505334538,0.8748604864568961,0.7103479901686662,0.90898595420131,0.7293104175198476,-0.03412546774441394,-0.018962427351181366,False,0.9242315919396707,0.7575066825389125,-0.04937110548277468,-0.04715869237024628,False,0.932920741863081,0.7720213331470783,-0.05806025540618498,-0.06167334297841209,False,qrc_m,-0.03412546774441394,False,False,1
regime_switch_ar_p0.042_s111_v4_quantized_clipped_saturated:77611:800,0.8341983369859292,0.8313978256453746,0.9325559977082953,0.7429594493864314,0.8280365361953209,0.6715014740587478,0.9142923893264673,0.7341477308359331,-0.08625585313114636,-0.06264625677718527,False,0.9260887389824398,0.7343493549204735,-0.0980522027871189,-0.06284788086172566,False,0.9971291745119337,0.7934015683752722,-0.1690926383166128,-0.12190009431652438,False,qrc_m,-0.08625585313114636,False,False,1
regime_switch_ar_p0.008_s116_v4_observation_noise:77616:800,1.0128648428568405,1.0238103949875506,1.0226248295898108,0.8072732006324689,1.0198776764226585,0.8250319691832985,1.0433026831749308,0.8394983796357377,-0.023425006752272326,-0.014466410452439238,False,1.1143507903390366,0.90876856734121,-0.09447311391637814,-0.08373659815791157,False,1.0657694356722527,0.8644215388762163,-0.04589175924959421,-0.03938956969291785,False,qrc_m,-0.023425006752272326,False,False,1
regime_switch_ar_p0.021_s117_v4_missing_irregular:77617:800,0.7405940585156192,0.7871838385487693,0.8304200327262314,0.5835394817589304,0.8199094144436776,0.6150463596618975,0.7994479206107498,0.6127276165213553,0.020461493832927835,0.0023187431405421455,False,0.8299651337553242,0.6307485084277011,-0.010055719311646616,-0.01570214876580367,False,0.8541761854240223,0.6801997914308205,-0.034266770980344696,-0.06515343176892308,False,qrc_m,0.020461493832927835,True,False,1
