dataset_id,nrmse_linear,nrmse_gbm,nrmse_nvar,nmae_nvar,nrmse_esn_v5,nmae_esn_v5,nrmse_qrc_m,nmae_qrc_m,advantage_qrc_m_vs_esn,nmae_advantage_qrc_m_vs_esn,qrc_m_useful,nrmse_qrc_e,nmae_qrc_e,advantage_qrc_e_vs_esn,nmae_advantage_qrc_e_vs_esn,qrc_e_useful,nrmse_qrc_d,nmae_qrc_d,advantage_qrc_d_vs_esn,nmae_advantage_qrc_d_vs_esn,qrc_d_useful,best_qrc_variant,best_qrc_advantage_vs_esn,qrc_any_win,qrc_any_useful,label_seed_count
level_shift_k3_s361:5361:800,2.0,1.7858218701704471,1.2536952120737697,0.9919991727929427,1.8144082134895863,1.5575605118398093,1.7301211339474203,1.4039465421636301,0.08428707954216597,0.15361396967617913,True,2.0,2.0,-0.18559178651041375,-0.44243948816019074,False,2.0,2.0,-0.18559178651041375,-0.44243948816019074,False,qrc_m,0.08428707954216597,True,True,1
level_shift_k3_s371:5371:800,1.2438790851070083,1.0467436493346336,1.094210713926124,0.853741945108697,1.1714644381252166,0.9406714343469232,2.0,2.0,-0.8285355618747834,-1.0593285656530766,False,1.305242539521515,1.0358671308518752,-0.13377810139629842,-0.09519569650495197,False,1.5436387825626448,1.3164797015277332,-0.37217434443742814,-0.37580826718080995,False,qrc_e,-0.13377810139629842,False,False,1
level_shift_k2_s378:5378:800,2.0,1.521483765440504,2.0,2.0,2.0,2.0,1.3876371503293072,1.1233022545721916,0.6123628496706928,0.8766977454278084,True,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.6123628496706928,True,True,1
level_shift_k4_s379:5379:800,1.5473547891038462,1.5944885133016151,1.64348106510017,1.2050871662489075,1.600671580960944,1.1858345960956953,2.0,1.5812030191864705,-0.399328419039056,-0.39536842309077525,False,1.6969195127190544,1.3780306873372892,-0.09624793175811042,-0.19219609124159387,False,1.8839146377714515,1.4853677642280663,-0.28324305681050754,-0.29953316813237096,False,qrc_e,-0.09624793175811042,False,False,1
level_shift_k1_s384:5384:800,1.0956755329633894,1.00828585055276,1.0774818989121717,0.8717497545401617,1.0866366892391146,0.8820912517342558,1.013636560138277,0.8288596456560665,0.07300012910083753,0.05323160607818933,True,1.0211284141909087,0.8365210141121092,0.06550827504820589,0.045570237622146625,True,2.0,1.746994669178228,-0.9133633107608854,-0.8649034174439723,False,qrc_m,0.07300012910083753,True,True,1
level_shift_k1_s390:5390:800,1.0068490872268683,1.0137285756954235,1.0094206880233851,0.8131413787271907,1.0060861784898993,0.8019060939459381,1.006431583735949,0.8184467808799617,-0.00034540524604964595,-0.016540686934023552,False,1.005466578282285,0.8052675437023138,0.0006196002076144236,-0.003361449756375645,False,1.303479499538792,0.958886198369652,-0.2973933210488926,-0.1569801044237139,False,qrc_e,0.0006196002076144236,True,False,1
level_shift_k3_s391:5391:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k3_s393:5393:800,1.4925783534440655,1.2687682139948877,2.0,2.0,1.4652512603069925,1.1766072550036357,2.0,2.0,-0.5347487396930075,-0.8233927449963643,False,2.0,2.0,-0.5347487396930075,-0.8233927449963643,False,1.8347853615353371,1.5028693734154683,-0.3695341012283446,-0.3262621184118326,False,qrc_d,-0.3695341012283446,False,False,1
level_shift_k4_s394:5394:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k2_s395:5395:800,1.7317285965212184,1.612958399036845,2.0,2.0,2.0,2.0,1.7073787190664815,1.4216518516221737,0.29262128093351847,0.5783481483778263,True,1.7379208555855306,1.375539830824929,0.26207914441446944,0.6244601691750711,True,1.981504042366749,1.617715377095756,0.01849595763325107,0.38228462290424403,False,qrc_m,0.29262128093351847,True,True,1
level_shift_k2_s404:5404:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k2_s407:5407:800,2.0,1.6792796814986615,2.0,1.9527340686755643,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,1.9663956539666299,0.0,0.03360434603337015,False,2.0,1.5934940022064723,0.0,0.4065059977935277,False,qrc_m,0.0,False,False,1
level_shift_k2_s408:5408:800,2.0,1.3616031956326515,2.0,2.0,2.0,2.0,1.1181391622444425,0.8936458637118071,0.8818608377555575,1.1063541362881928,True,2.0,1.9028813536573894,0.0,0.09711864634261058,False,2.0,2.0,0.0,0.0,False,qrc_m,0.8818608377555575,True,True,1
level_shift_k3_s410:5410:800,1.9364596448367737,1.9964721985667253,2.0,1.7047455977788741,1.9164463554417697,1.6508295816771157,2.0,2.0,-0.08355364455823033,-0.3491704183228843,False,2.0,1.7612589170125443,-0.08355364455823033,-0.11042933533542865,False,2.0,1.739551839200511,-0.08355364455823033,-0.08872225752339524,False,qrc_m,-0.08355364455823033,False,False,1
level_shift_k3_s418:5418:800,2.0,1.6474123943999153,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k3_s420:5420:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k3_s424:5424:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
level_shift_k4_s425:5425:800,1.6180317986360393,1.6647138094120328,1.4482669548384124,1.0929714118267826,1.522224200136008,1.1484695476665292,1.9303772377134645,1.5531608924384923,-0.40815303757745647,-0.4046913447719631,False,1.841802417700171,1.4703499355600078,-0.31957821756416305,-0.3218803878934786,False,1.7681229811038595,1.4465585521873843,-0.24589878096785145,-0.29808900452085507,False,qrc_d,-0.24589878096785145,False,False,1
level_shift_k3_s429:5429:800,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,2.0,2.0,0.0,0.0,False,qrc_m,0.0,False,False,1
