dataset_id,nrmse_linear,nrmse_gbm,nrmse_nvar,nmae_nvar,nrmse_esn_v5,nmae_esn_v5,nrmse_qrc_m,nmae_qrc_m,advantage_qrc_m_vs_esn,nmae_advantage_qrc_m_vs_esn,qrc_m_useful,nrmse_qrc_e,nmae_qrc_e,advantage_qrc_e_vs_esn,nmae_advantage_qrc_e_vs_esn,qrc_e_useful,nrmse_qrc_d,nmae_qrc_d,advantage_qrc_d_vs_esn,nmae_advantage_qrc_d_vs_esn,qrc_d_useful,best_qrc_variant,best_qrc_advantage_vs_esn,qrc_any_win,qrc_any_useful,label_seed_count
v4_fbm_h0.561_339:68339:800,1.0192012704080915,1.0033236457799233,1.2262330691820773,0.9789222910579691,1.0059049159555316,0.8146686581138004,1.0181744041642107,0.826755794262839,-0.012269488208679125,-0.012087136149038558,False,1.0182330338195098,0.8069253169479977,-0.01232811786397825,0.007743341165802664,False,1.0212871662726901,0.8275629282972011,-0.015382250317158563,-0.012894270183400725,False,qrc_m,-0.012269488208679125,False,False,1
v4_fbm_h0.912_347:68347:800,0.9719263237404322,0.9953349277058512,1.038402013605597,0.833610110838421,0.9643425160904839,0.7927608833112253,0.944186148154963,0.7722488941644147,0.02015636793552089,0.020511989146810627,False,0.957971121800318,0.7793164021941399,0.006371394290165977,0.013444481117085405,False,1.0041354198839654,0.7943606135803996,-0.03979290379348144,-0.0015997302691742599,False,qrc_m,0.02015636793552089,True,False,1
v4_fbm_h0.798_348:68348:800,0.8990377880561082,0.9251135319302318,0.9616012186225175,0.7888026500631604,0.9266123666053538,0.743535584537877,0.881831979581626,0.7059634998223303,0.044780387023727886,0.03757208471554674,False,0.9319085735717119,0.7471506016748527,-0.005296206966358019,-0.003615017136975651,False,0.8899689844640988,0.7321999615698129,0.036643382141255065,0.011335622968064119,False,qrc_m,0.044780387023727886,True,False,1
v4_fbm_h0.769_364:68364:800,1.024900162491083,1.0343004914336185,1.0903489598785243,0.8517763828434023,1.0486923633365504,0.8264694594551247,1.0454509333959985,0.8338960842652693,0.0032414299405518765,-0.007426624810144555,False,1.0608091165953286,0.8257536160370643,-0.012116753258778257,0.0007158434180604134,False,1.0539226740893382,0.8293316444459267,-0.005230310752787792,-0.0028621849908019303,False,qrc_m,0.0032414299405518765,True,False,1
v4_fbm_h0.633_367:68367:800,1.0059489698820743,1.0194653608766655,1.1979625253229276,0.9655166803055011,1.318685874637177,1.105524664288735,1.0954969905679601,0.9107049876617953,0.2231888840692169,0.19481967662693978,True,1.0486541966824368,0.8640673502197823,0.27003167795474026,0.24145731406895277,True,1.023143425217999,0.8482389184508052,0.29554244941917807,0.25728574583792985,True,qrc_d,0.29554244941917807,True,True,1
v4_fbm_h0.905_372:68372:800,1.0782520331367305,1.0700665779605072,1.1076590159568982,0.9240537523180095,1.028601924048912,0.8245319716328067,1.0892430333467924,0.8564249718278023,-0.06064110929788047,-0.031893000194995635,False,1.0935008164656197,0.8830295198876964,-0.06489889241670777,-0.05849754825488973,False,1.2584915677176336,1.041368894874945,-0.22988964366872167,-0.21683692324213844,False,qrc_m,-0.06064110929788047,False,False,1
v4_fbm_h0.736_375:68375:800,1.0251659737448868,1.0647189308757121,1.2051189059533327,0.9227515684475438,1.0245731641933025,0.7717366123621228,1.1272122448178843,0.8595066851004597,-0.10263908062458182,-0.08777007273833692,False,1.0458623574303665,0.7728257628822404,-0.02128919323706402,-0.0010891505201175988,False,1.0599113082265181,0.7729228401872161,-0.03533814403321567,-0.0011862278250933667,False,qrc_e,-0.02128919323706402,False,False,1
v4_fbm_h0.837_379:68379:800,1.0186708340590205,1.053460435309493,1.0432223057448182,0.8325459944493675,0.99787692366792,0.8254107941616011,1.0313781465805356,0.8438682623584481,-0.03350122291261559,-0.018457468196847016,False,1.0878248899136722,0.8658025074940203,-0.08994796624575219,-0.0403917133324192,False,1.1007230735602405,0.8982150286847954,-0.10284614989232044,-0.07280423452319429,False,qrc_m,-0.03350122291261559,False,False,1
v4_fbm_h0.617_380:68380:800,0.9887972041952513,0.9789582196347136,1.0809562586127683,0.8801486085421197,0.9775492976778889,0.7680273909919272,0.9736027284473378,0.7705056005691229,0.003946569230551145,-0.002478209577195689,False,0.9897869811287578,0.7632133660815236,-0.012237683450868952,0.004814024910403614,False,0.9919260115511687,0.7791786676099139,-0.014376713873279767,-0.01115127661798676,False,qrc_m,0.003946569230551145,True,False,1
v4_fbm_h0.608_385:68385:800,0.9700633272986138,0.9912122056587368,1.0673640471899863,0.8033425976922981,0.9709052555278733,0.7297322248305734,1.0049241437513259,0.7637266675802854,-0.03401888822345256,-0.03399444274971197,False,1.0446935604667862,0.7951151445223785,-0.07378830493891286,-0.0653829196918051,False,1.0194274168078714,0.7775445105018914,-0.04852216127999809,-0.04781228567131801,False,qrc_m,-0.03401888822345256,False,False,1
v4_fbm_h0.547_386:68386:800,1.0124788967828482,1.0206685113204335,1.1828656870256502,0.9291330352564958,1.0074624745781202,0.8054229947469285,1.0473174036862698,0.8331529666275047,-0.039854929108149584,-0.027729971880576243,False,1.0356606522084169,0.8287470948053537,-0.02819817763029664,-0.023324100058425223,False,1.032632585673198,0.8251441225377151,-0.02517011109507772,-0.019721127790786608,False,qrc_d,-0.02517011109507772,False,False,1
v4_fbm_h0.548_395:68395:800,1.0214620980861557,1.029102260872189,1.1342879217988604,0.8724115195409844,1.0050469820414463,0.7670258003253495,1.0959236517269961,0.863382078228784,-0.09087666968554986,-0.09635627790343448,False,1.0040029426752477,0.7683655903623848,0.001044039366198568,-0.0013397900370353266,False,1.0186139304511101,0.7880768684185072,-0.013566948409663881,-0.02105106809315771,False,qrc_e,0.001044039366198568,True,False,1
v4_fbm_h0.784_403:68403:800,0.9742212257057405,0.9942815908569891,1.0546635572901089,0.8412822981319283,0.9806904775687388,0.7884500391724878,0.9863403567282386,0.7950566897029605,-0.005649879159499771,-0.006606650530472713,False,0.9989824479069603,0.8097088084434306,-0.018291970338221497,-0.021258769270942834,False,0.9971271240817109,0.7987631727578012,-0.016436646512972053,-0.010313133585313383,False,qrc_m,-0.005649879159499771,False,False,1
v4_fbm_h0.893_405:68405:800,0.8980084805999704,0.9299178567145407,0.954174623894162,0.759827504629654,0.9276364926298433,0.728696671758248,0.9299896808305849,0.7211852695181071,-0.002353188200741596,0.0075114022401409075,False,0.93599989951918,0.7346370628163174,-0.008363406889336678,-0.0059403910580693164,False,0.9245988465282825,0.7331856683645477,0.0030376461015607648,-0.0044889966062996445,False,qrc_d,0.0030376461015607648,True,False,1
v4_fbm_h0.902_411:68411:800,1.0736705797649588,1.0455286864772917,1.1299900438028163,0.9035207513168184,1.0640850794672878,0.8501787941755293,1.064631445913687,0.8534075507726628,-0.0005463664463991602,-0.0032287565971335086,False,1.0517177782589908,0.8344665689711809,0.012367301208296988,0.01571222520434845,False,1.0546002319226644,0.8408661234574445,0.00948484754462342,0.009312670718084837,False,qrc_e,0.012367301208296988,True,False,1
v4_fbm_h0.857_412:68412:800,1.0247654310376326,1.063823654900106,1.108777321513686,0.8753052192362917,1.0167074567229437,0.8120409807574365,1.0883379107176718,0.8439869513210376,-0.07163045399472812,-0.031945970563601156,False,1.128158439695167,0.9099193858039442,-0.11145098297222322,-0.09787840504650769,False,1.0287449928310302,0.8220800503701247,-0.012037536108086444,-0.01003906961268819,False,qrc_d,-0.012037536108086444,False,False,1
v4_fbm_h0.774_413:68413:800,0.9394090551816191,0.9568464056228997,1.0563553374642614,0.8392652198869528,0.9458559883705691,0.7358201424418549,0.9489412415638697,0.7397377173306307,-0.0030852531933006633,-0.0039175748887757544,False,0.952690363097037,0.7612039204304718,-0.006834374726467973,-0.025383777988616907,False,0.9677086436915279,0.7823302820127309,-0.021852655320958814,-0.04651013957087602,False,qrc_m,-0.0030852531933006633,False,False,1
v4_fbm_h0.763_422:68422:800,1.0152982178175556,1.0162903655509554,1.0940070350910989,0.8766524186338944,1.0044633579330462,0.8189398869522132,1.0495784037501843,0.8369463816168831,-0.0451150458171381,-0.01800649466466986,False,1.0549136106494221,0.8616862066198104,-0.05045025271637593,-0.04274631966759723,False,1.0281426283007795,0.8601407161392594,-0.02367927036773332,-0.04120082918704615,False,qrc_d,-0.02367927036773332,False,False,1
v4_fbm_h0.666_423:68423:800,0.9944445058927391,1.0110199549232552,1.0598261069693593,0.87659926604614,1.0098932218125312,0.8144118020215014,1.0170738416642355,0.8195128053781814,-0.007180619851704373,-0.005101003356679956,False,1.0642425617014846,0.8342567188307621,-0.05434933988895341,-0.019844916809260704,False,1.0404976385237519,0.8500061650005706,-0.030604416711220717,-0.03559436297906915,False,qrc_m,-0.007180619851704373,False,False,1
v4_fbm_h0.910_425:68425:800,1.0291548860672286,1.0268424817162571,1.0284338784867737,0.836596636204755,1.2301635067873713,0.9898159690120909,1.0440697833898966,0.8470897452638617,0.18609372339747465,0.1427262237482292,True,1.028181418905612,0.8439038052051578,0.2019820878817593,0.14591216380693306,True,1.0676871024393573,0.8581559345405692,0.16247640434801403,0.13166003447152175,True,qrc_e,0.2019820878817593,True,True,1
v4_fbm_h0.913_429:68429:800,0.9930829036046681,0.9914307125965605,1.1152291209878218,0.899816826800301,0.9841706286827019,0.7932833634808417,1.0094981346181704,0.8068438833736422,-0.02532750593546851,-0.013560519892800493,False,1.0140443719917942,0.8213059217392824,-0.029873743309092315,-0.02802255825844069,False,0.9780620210963592,0.7834378467100571,0.006108607586342685,0.009845516770784601,False,qrc_d,0.006108607586342685,True,False,1
v4_fbm_h0.691_437:68437:800,0.9613256432988995,0.9841951972957587,1.0757598887826534,0.8788680514659104,0.9731085020663828,0.7683833614600883,0.980443607061789,0.7695627519709576,-0.007335104995406239,-0.0011793905108692382,False,0.9792675801418738,0.7888546943333902,-0.006159078075490987,-0.02047133287330183,False,1.0040671708076032,0.7998223186173233,-0.03095866874122044,-0.03143895715723499,False,qrc_e,-0.006159078075490987,False,False,1
v4_fbm_h0.938_440:68440:800,1.0444647148334718,1.0558924939244212,1.139325718575065,0.8834980699489162,1.0459308122724151,0.8354328847064538,1.043988019165478,0.8419973278684052,0.001942793106937124,-0.006564443161951372,False,1.0760134332929558,0.8578733654974451,-0.030082621020540712,-0.022440480790991257,False,1.128762195781896,0.9023180594321271,-0.08283138350948094,-0.06688517472567324,False,qrc_m,0.001942793106937124,True,False,1
v4_fbm_h0.951_441:68441:800,1.1053651350364047,1.0790118426563808,1.1075304944169666,0.9022765938481955,1.08730819879457,0.9036151996840025,1.1362638655518496,0.9353082320769186,-0.04895566675727947,-0.0316930323929161,False,1.1222078146010612,0.9450152761673845,-0.03489961580649115,-0.04140007648338195,False,1.106218233119059,0.923753272460925,-0.01891003432448901,-0.020138072776922478,False,qrc_d,-0.01891003432448901,False,False,1
