dataset_id,nrmse_linear,nrmse_gbm,nrmse_nvar,nmae_nvar,nrmse_esn_v5,nmae_esn_v5,nrmse_qrc_m,nmae_qrc_m,advantage_qrc_m_vs_esn,nmae_advantage_qrc_m_vs_esn,qrc_m_useful,nrmse_qrc_e,nmae_qrc_e,advantage_qrc_e_vs_esn,nmae_advantage_qrc_e_vs_esn,qrc_e_useful,nrmse_qrc_d,nmae_qrc_d,advantage_qrc_d_vs_esn,nmae_advantage_qrc_d_vs_esn,qrc_d_useful,best_qrc_variant,best_qrc_advantage_vs_esn,qrc_any_win,qrc_any_useful,label_seed_count
v4_jump_ar_675:65675:800,0.9651353985426238,0.9754087355352465,1.0595335949504834,0.778107514850803,0.9654878633166906,0.655560902900329,0.9821073705272102,0.6898389603977212,-0.016619507210519635,-0.03427805749739221,False,1.0155387480921307,0.7266411183477097,-0.050050884775440174,-0.07108021544738075,False,0.9713544480602944,0.6652689790750467,-0.005866584743603798,-0.009708076174717695,False,qrc_d,-0.005866584743603798,False,False,1
v4_jump_ar_681:65681:800,0.9739873614906636,1.0008716346624986,1.0861934240835045,0.8804668061633705,0.987319158659782,0.7944666495304374,0.975724634216307,0.7846111190691555,0.011594524443475085,0.009855530461281958,False,1.1190583286419662,0.9063800602005753,-0.13173916998218416,-0.11191341067013783,False,0.9742248107362372,0.7777571877105371,0.013094347923544802,0.016709461819900295,False,qrc_d,0.013094347923544802,True,False,1
v4_jump_ar_693:65693:800,1.021453895615956,1.1131744573777986,1.1508334636543824,0.7521317115307482,1.0201555064898558,0.5868562767771178,1.0103214306131847,0.5873987847581639,0.009834075876671067,-0.0005425079810460476,False,1.0069764703211008,0.5830300392190192,0.013179036168754932,0.003826237558098633,False,1.0241387936513504,0.5990940835974224,-0.003983287161494653,-0.01223780682030462,False,qrc_e,0.013179036168754932,True,False,1
v4_student_t_ar_700:65700:800,0.9937089963812651,0.9955133853331647,1.0996950738890099,0.8599226581260371,0.990065418939482,0.7603411792289044,0.9674372229736745,0.7299833746455082,0.02262819596580745,0.03035780458339621,False,1.0063571648642262,0.752375750497636,-0.01629174592474425,0.007965428731268376,False,0.9976984726698916,0.7588282711375076,-0.007633053730409678,0.001512908091396814,False,qrc_m,0.02262819596580745,True,False,1
v4_jump_ar_703:65703:800,1.0363593028214015,1.0563316839295682,1.1357293925731418,0.9143967940840816,1.0037670588265246,0.7870845824757374,1.0687516125448961,0.8468929583200491,-0.06498455371837153,-0.059808375844311645,False,1.0569714908918215,0.8509754765093316,-0.0532044320652969,-0.06389089403359416,False,1.0343854964606567,0.804781653658023,-0.03061843763413208,-0.017697071182285584,False,qrc_d,-0.03061843763413208,False,False,1
v4_student_t_ar_706:65706:800,1.03207871985313,1.0315126940049948,1.0581644673726207,0.863748522502705,1.01566175916283,0.8165043716069437,0.9958894541337302,0.8041832497526511,0.01977230502909988,0.012321121854292572,False,1.0590846454957317,0.8735927408410165,-0.04342288633290159,-0.05708836923407279,False,1.0598471719718563,0.8672477936981045,-0.044185412809026214,-0.050743422091160784,False,qrc_m,0.01977230502909988,True,False,1
v4_jump_ar_709:65709:800,1.0015872676158504,1.0171728223362284,1.1886097742027657,0.6832162035080542,1.0076446308303977,0.5017354768010133,0.9984047911082299,0.4816181370400369,0.009239839722167797,0.02011733976097635,False,1.0133293506835197,0.5150019123879415,-0.005684719853122022,-0.013266435586928194,False,1.0216181395007646,0.49834214563311136,-0.013973508670366952,0.003393331167901914,False,qrc_m,0.009239839722167797,True,False,1
v4_jump_ar_711:65711:800,1.007856819804757,1.061621446416071,1.1556957777536019,0.6041553198705812,0.9898854221970682,0.4277515617190393,1.0095153763514915,0.4706636559227246,-0.019629954154423257,-0.0429120942036853,False,1.014736287760571,0.4693217056340905,-0.0248508655635028,-0.041570143915051205,False,1.024333521792756,0.4639025194020943,-0.03444809959568784,-0.03615095768305504,False,qrc_m,-0.019629954154423257,False,False,1
v4_jump_ar_721:65721:800,0.9913948753385038,1.0000491124599193,1.2814993369788399,0.8860030386232243,1.0224058721773992,0.6396256178422547,0.9895482564755592,0.5903817169213869,0.03285761570183998,0.049243900920867834,False,1.0200213874990764,0.6298302087961588,0.0023844846783227513,0.009795409046095882,False,0.9962177986742534,0.5870017908986618,0.02618807350314578,0.05262382694359291,False,qrc_m,0.03285761570183998,True,False,1
v4_student_t_ar_730:65730:800,0.9849185619209327,1.0031794656965094,1.1788630989884212,0.7684116041465824,0.9709206431219394,0.5593843348913546,1.0299783912599496,0.6356819997864481,-0.059057748138010235,-0.07629766489509349,False,0.9866986556015912,0.6024274734161233,-0.015778012479651826,-0.04304313852476871,False,0.9717017857988485,0.5632575852553156,-0.0007811426769090968,-0.0038732503639609117,False,qrc_d,-0.0007811426769090968,False,False,1
v4_jump_ar_731:65731:800,0.9950585498841038,1.1265931568247114,1.4504292137639792,0.9268593665101542,1.0613932194722169,0.6193656739369223,1.1012818322798226,0.651302197107025,-0.039888612807605694,-0.03193652317010265,False,0.9749550534230856,0.6991843702721502,0.08643816604913124,-0.07981869633522787,True,1.084928314165905,0.6249516318223153,-0.023535094693688086,-0.005585957885392956,False,qrc_e,0.08643816604913124,True,True,1
