dataset_id,nrmse_linear,nrmse_gbm,nrmse_nvar,nmae_nvar,nrmse_esn_v5,nmae_esn_v5,nrmse_qrc_m,nmae_qrc_m,advantage_qrc_m_vs_esn,nmae_advantage_qrc_m_vs_esn,qrc_m_useful,nrmse_qrc_e,nmae_qrc_e,advantage_qrc_e_vs_esn,nmae_advantage_qrc_e_vs_esn,qrc_e_useful,nrmse_qrc_d,nmae_qrc_d,advantage_qrc_d_vs_esn,nmae_advantage_qrc_d_vs_esn,qrc_d_useful,best_qrc_variant,best_qrc_advantage_vs_esn,qrc_any_win,qrc_any_useful,label_seed_count
narma30_s412_v4_observation_noise:72912:800,0.8217922065371732,0.7925974939486602,0.9859281950166866,0.7708469929361293,0.8222846424948412,0.6374802114869433,0.9347045710586254,0.7080796656795487,-0.11241992856378413,-0.07059945419260538,False,0.9577983024226175,0.7492551865868631,-0.1355136599277763,-0.11177497509991974,False,0.9601867121129068,0.7443636192757878,-0.13790206961806561,-0.10688340778884442,False,qrc_m,-0.11241992856378413,False,False,1
narma15_s416_v4_downsampled_aliased:72916:800,0.9710527180182651,1.0649751525812206,0.986217888668439,0.8244251683792887,0.9567404822126816,0.8057170753049082,1.083942220967603,0.9140941770760104,-0.12720173875492147,-0.10837710177110216,False,1.191364502425068,1.020115857249005,-0.23462402021238649,-0.21439878194409678,False,1.053091671525692,0.8555303616864693,-0.09635118931301034,-0.04981328638156113,False,qrc_d,-0.09635118931301034,False,False,1
narma20_s417_v4_time_warped:72917:800,0.9409616795822279,0.9210519545347428,1.0597351586246693,0.8090250778519718,0.9429247331422563,0.7440280175082433,0.9121375370694663,0.7139387534217149,0.030787196072790013,0.030089264086528456,False,0.9536186451044149,0.7523202747053642,-0.01069391196215852,-0.0082922571971209,False,0.9526792685808384,0.7427919112205592,-0.009754535438582068,0.0012361062876841133,False,qrc_m,0.030787196072790013,True,False,1
narma25_s418_v4_window_length_horizon:72918:800,0.718364431895133,0.7558788229236704,0.838859823088239,0.6544557393798114,0.7249022090290766,0.5504512460769292,0.8506635692846396,0.6812127521859085,-0.12576136025556295,-0.1307615061089793,False,0.8387760154876679,0.6712903748725229,-0.11387380645859124,-0.12083912879559366,False,0.994779512525979,0.7854769651772898,-0.2698773034969023,-0.23502571910036063,False,qrc_e,-0.11387380645859124,False,False,1
narma30_s419_v4_observation_noise:72919:800,0.8005769395140491,0.8341582960476855,0.949169470227847,0.7352412652801339,0.7534307828939413,0.5870443719210355,0.9437563746953073,0.7860842347362244,-0.190325591801366,-0.19903986281518882,False,0.855984415052403,0.6915845859115075,-0.1025536321584617,-0.10454021399047198,False,0.9603330213007446,0.7731456950077483,-0.20690223840680333,-0.1861013230867128,False,qrc_e,-0.1025536321584617,False,False,1
narma05_s421_v4_quantized_clipped_saturated:72921:800,0.37087254289145966,0.27834206401794054,0.10722826790729123,0.08630229552177937,0.5994353791859902,0.4585783275453999,0.8434589483770727,0.6831621285200211,-0.24402356919108248,-0.22458380097462122,False,0.8603567759974966,0.7147965679365561,-0.2609213968115064,-0.2562182403911562,False,0.9227017817178906,0.7709506764443707,-0.3232664025319004,-0.31237234889897075,False,qrc_m,-0.24402356919108248,False,False,1
narma30_s426_v4_observation_noise:72926:800,0.8162695471719291,0.8272158824947287,0.9838039327222193,0.7793281001126231,0.7414061465981592,0.5602063850694339,0.8696491401540694,0.6777546967357769,-0.12824299355591018,-0.11754831166634305,False,0.9603056949523339,0.7308854911066741,-0.2188995483541747,-0.17067910603724024,False,0.9812004913078389,0.7655238497632337,-0.23979434470967975,-0.20531746469379986,False,qrc_m,-0.12824299355591018,False,False,1
narma02_s427_v4_missing_irregular:72927:800,0.6287940922163872,0.5894459094521876,0.6253260062333064,0.4928730998825981,0.6297619723375185,0.47993827646554954,0.7908218228300183,0.6343295265921342,-0.16105985049249982,-0.1543912501265846,False,0.8190195504153029,0.6619410175041296,-0.18925757807778443,-0.18200274103858005,False,0.9298372005732172,0.759801888709578,-0.30007522823569865,-0.27986361224402845,False,qrc_m,-0.16105985049249982,False,False,1
narma20_s431_v4_time_warped:72931:800,0.7421756402225361,0.7489658834079936,0.8619598273414489,0.6756484043617594,0.7257394196057783,0.5704511329701235,0.7574068362325092,0.5711880232301055,-0.03166741662673089,-0.000736890259982026,False,0.8509221971174884,0.6605801167412317,-0.12518277751171014,-0.09012898377110823,False,0.9539590915742618,0.7707346645849916,-0.22821967196848358,-0.20028353161486812,False,qrc_m,-0.03166741662673089,False,False,1
narma25_s432_v4_window_length_horizon:72932:800,0.7669073145029965,0.7991794072213771,0.8461013679794342,0.6630655590248586,0.7431379970853825,0.5839146471840814,0.8165188942343947,0.6606526302946664,-0.07338089714901219,-0.076737983110585,False,0.8945071554104158,0.7344119503184144,-0.15136915832503328,-0.15049730313433307,False,0.9928117184937107,0.7989632768387425,-0.24967372140832822,-0.2150486296546611,False,qrc_m,-0.07338089714901219,False,False,1
