source_index,name,family,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_J1,nrmse_qrc_J0,advantage_J1_vs_esn,advantage_J0_vs_esn,paired_delta_J0_minus_J1,paired_effect_J1_better,feature_dim,n_qubits,depth,virtual_nodes,matched_qrc_seeds
11,mackey_glass_tau16_s011,chaotic_flow,forecast,1111,800,9,0.2641232162117758,0.7765001866590828,0.9847888383537818,-0.512376970447307,-0.720665622142006,0.208288651694699,0.208288651694699,60,6,5,5,0
12,mackey_glass_tau37_s012,chaotic_flow,forecast,1112,800,16,0.4010992095820098,0.7333086355313687,0.9205779289586445,-0.3322094259493589,-0.5194787193766348,0.18726929342727583,0.18726929342727583,60,6,5,5,0
13,mackey_glass_tau39_s013,chaotic_flow,forecast,1113,800,16,0.6647114580082455,0.7692158498441685,0.9299801306899029,-0.10450439183592297,-0.26526867268165744,0.16076428084573446,0.16076428084573446,60,6,5,5,0
14,mackey_glass_tau27_s014,chaotic_flow,forecast,1114,800,13,0.9383176180474496,1.109054428346014,1.073664612942315,-0.17073681029856436,-0.13534699489486546,-0.0353898154036989,-0.0353898154036989,60,6,5,5,0
15,mackey_glass_tau25_s015,chaotic_flow,forecast,1115,800,12,0.4815597522223357,0.9468166538460823,0.9237772221852107,-0.46525690162374655,-0.44221746996287503,-0.023039431660871523,-0.023039431660871523,60,6,5,5,0
16,mackey_glass_tau36_s016,chaotic_flow,forecast,1116,800,16,0.3939915462791972,0.7081121635033626,0.8873730888302866,-0.3141206172241654,-0.49338154255108946,0.17926092532692406,0.17926092532692406,60,6,5,5,0
17,mackey_glass_tau23_s017,chaotic_flow,forecast,1117,800,11,0.7333500146576944,1.0305336530212372,1.094116064885246,-0.2971836383635428,-0.3607660502275515,0.0635824118640087,0.0635824118640087,60,6,5,5,0
18,mackey_glass_tau42_s018,chaotic_flow,forecast,1118,800,18,1.352465483934475,1.4086357496462372,0.9906805558730137,-0.0561702657117622,0.36178492806146123,-0.41795519377322343,-0.41795519377322343,60,6,5,5,0
19,mackey_glass_tau45_s019,chaotic_flow,forecast,1119,800,16,0.4370709523092381,0.8273213187250232,1.0171987210365876,-0.39025036641578514,-0.5801277687273495,0.18987740231156436,0.18987740231156436,60,6,5,5,0
20,lorenz63_rho30.09_s000,chaotic_flow,forecast,1200,800,15,0.7497124364133704,0.7233393123084803,0.6372691011219306,0.026373124104890122,0.1124433352914398,-0.08607021118654967,-0.08607021118654967,60,6,5,5,0
21,lorenz63_rho43.24_s001,chaotic_flow,forecast,1201,800,14,0.9265484228624834,0.8679494136951674,0.8712772526848738,0.058599009167315974,0.05527117017760963,0.0033278389897063443,0.0033278389897063443,60,6,5,5,0
22,lorenz63_rho23.42_s002,chaotic_flow,forecast,1202,800,7,0.0159066879359601,0.7794033230347192,0.9760993788573973,-0.7634966350987591,-0.9601926909214372,0.19669605582267813,0.19669605582267813,60,6,5,5,0
23,lorenz63_rho44.69_s003,chaotic_flow,forecast,1203,800,16,1.0825509323195066,0.7681952763960538,0.7802213681127091,0.3143556559234528,0.30232956420679746,0.012026091716655363,0.012026091716655363,60,6,5,5,0
24,lorenz63_rho30.88_s004,chaotic_flow,forecast,1204,800,16,1.0755911875674724,0.9060295263960897,0.8622723655813316,0.16956166117138272,0.21331882198614083,-0.04375716081475811,-0.04375716081475811,60,6,5,5,0
25,lorenz63_rho35.53_s005,chaotic_flow,forecast,1205,800,13,0.9178703522402852,0.8822738489731705,0.7777372301639515,0.03559650326711472,0.14013312207633377,-0.10453661880921905,-0.10453661880921905,60,6,5,5,0
26,lorenz63_rho40.97_s006,chaotic_flow,forecast,1206,800,12,1.1188338248428673,1.655599396484378,1.068051797171556,-0.5367655716415107,0.05078202767131135,-0.5875475993128221,-0.5875475993128221,60,6,5,5,0
27,lorenz63_rho27.93_s007,chaotic_flow,forecast,1207,800,13,1.0307353092036966,0.8015609226661821,0.6691763490391885,0.22917438653751454,0.36155896016450806,-0.13238457362699352,-0.13238457362699352,60,6,5,5,0
28,lorenz63_rho28.87_s008,chaotic_flow,forecast,1208,800,12,0.9318023453202312,0.5959821735584607,0.6646172977238234,0.3358201717617705,0.2671850475964078,0.06863512416536266,0.06863512416536266,60,6,5,5,0
29,lorenz63_rho24.81_s009,chaotic_flow,forecast,1209,800,14,1.4597262553318249,0.9295805255013735,0.9123151431654908,0.5301457298304514,0.5474111121663341,-0.017265382335882706,-0.017265382335882706,60,6,5,5,0
30,lorenz63_rho38.13_s010,chaotic_flow,forecast,1210,800,18,0.9522177352172544,0.9294308929289408,1.3005130909023688,0.022786842288313625,-0.3482953556851144,0.371082197973428,0.371082197973428,60,6,5,5,0
31,lorenz63_rho45.82_s011,chaotic_flow,forecast,1211,800,12,0.8935877676313798,0.8346618174653258,0.8187141821384283,0.058925950166054064,0.07487358549295153,-0.01594763532689747,-0.01594763532689747,60,6,5,5,0
32,lorenz63_rho37.08_s012,chaotic_flow,forecast,1212,800,15,1.223503339479356,0.9277213680805675,1.0164078945288813,0.2957819713987885,0.20709544495047472,0.08868652644831376,0.08868652644831376,60,6,5,5,0
33,lorenz63_rho32.00_s013,chaotic_flow,forecast,1213,800,14,1.216385162043281,1.0825117498870622,0.7445343734800862,0.13387341215621884,0.47185078856319485,-0.337977376406976,-0.337977376406976,60,6,5,5,0
34,lorenz63_rho39.49_s014,chaotic_flow,forecast,1214,800,14,0.7884869588561205,0.9304032022738329,0.8713061515643109,-0.14191624341771236,-0.08281919270819038,-0.05909705070952198,-0.05909705070952198,60,6,5,5,0
35,lorenz63_rho26.04_s015,chaotic_flow,forecast,1215,800,14,0.8076002550449711,0.6590052055367717,0.6423660777788235,0.14859504950819946,0.16523417726614764,-0.01663912775794818,-0.01663912775794818,60,6,5,5,0
36,lorenz63_rho32.84_s016,chaotic_flow,forecast,1216,800,13,1.0053745735519866,0.861764290466195,0.6339244968674278,0.1436102830857916,0.37145007668455876,-0.22783979359876716,-0.22783979359876716,60,6,5,5,0
37,lorenz63_rho34.38_s017,chaotic_flow,forecast,1217,800,13,1.1191558627600422,1.0042003269175357,0.6939005654975031,0.1149555358425065,0.4252552972625391,-0.31029976142003257,-0.31029976142003257,60,6,5,5,0
38,lorenz63_rho41.93_s018,chaotic_flow,forecast,1218,800,12,0.9290788357494152,0.854239372800605,0.8583618520718667,0.07483946294881016,0.07071698367754853,0.0041224792712616365,0.0041224792712616365,60,6,5,5,0
39,lorenz63_rho22.98_s019,chaotic_flow,forecast,1219,800,7,0.0261035358243657,0.6875007908738122,1.017245013086348,-0.6613972550494465,-0.9911414772619822,0.32974422221253574,0.32974422221253574,60,6,5,5,0
40,rossler_c8.73_s000,chaotic_flow,forecast,1300,800,21,0.2491725366449691,0.7487678760024926,0.8759070562271063,-0.49959533935752354,-0.6267345195821372,0.12713918022461368,0.12713918022461368,60,6,5,5,0
41,rossler_c7.94_s001,chaotic_flow,forecast,1301,800,22,2.0,1.9627377090762075,1.4227903045038994,0.03726229092379252,0.5772096954961006,-0.539947404572308,-0.539947404572308,60,6,5,5,0
42,rossler_c4.05_s002,chaotic_flow,forecast,1302,800,22,0.2383601545250462,0.7959604005933825,1.1721462284083004,-0.5576002460683362,-0.9337860738832542,0.37618582781491794,0.37618582781491794,60,6,5,5,0
43,rossler_c7.60_s003,chaotic_flow,forecast,1303,800,21,0.9077591916762336,1.952458081711535,0.9335606290480236,-1.0446988900353014,-0.02580143737178997,-1.0188974526635113,-1.0188974526635113,60,6,5,5,0
44,rossler_c6.23_s004,chaotic_flow,forecast,1304,800,22,0.3826849460748569,0.6449230240810725,1.0806808081225565,-0.26223807800621557,-0.6979958620476996,0.435757784041484,0.435757784041484,60,6,5,5,0
45,rossler_c8.89_s005,chaotic_flow,forecast,1305,800,21,0.4216279272275556,0.6037515103847855,0.8815364904697112,-0.18212358315722987,-0.45990856324215557,0.2777849800849257,0.2777849800849257,60,6,5,5,0
46,rossler_c8.13_s006,chaotic_flow,forecast,1306,800,21,0.4182531047923453,0.6308638508576438,0.9357151358899644,-0.21261074606529856,-0.517462031097619,0.3048512850323205,0.3048512850323205,60,6,5,5,0
47,rossler_c6.96_s007,chaotic_flow,forecast,1307,800,21,0.2777748277464503,0.687716811953052,0.8708840061541953,-0.4099419842066017,-0.5931091784077449,0.18316719420114325,0.18316719420114325,60,6,5,5,0
48,rossler_c5.57_s008,chaotic_flow,forecast,1308,800,21,0.4731861061171106,0.6700180989910193,1.173325775863797,-0.19683199287390868,-0.7001396697466864,0.5033076768727777,0.5033076768727777,60,6,5,5,0
49,rossler_c5.22_s009,chaotic_flow,forecast,1309,800,21,0.4428560943846481,0.7438119509050732,1.2554790610287654,-0.3009558565204251,-0.8126229666441173,0.5116671101236921,0.5116671101236921,60,6,5,5,0
50,rossler_c4.90_s010,chaotic_flow,forecast,1310,800,22,0.1690054603232201,0.8633707878731242,0.9555293140101152,-0.694365327549904,-0.786523853686895,0.09215852613699105,0.09215852613699105,60,6,5,5,0
51,rossler_c8.37_s011,chaotic_flow,forecast,1311,800,20,0.3323384890798816,0.671921048326289,0.8751121422711642,-0.33958255924640735,-0.5427736531912826,0.20319109394487522,0.20319109394487522,60,6,5,5,0
52,rossler_c6.39_s012,chaotic_flow,forecast,1312,800,22,0.5362882715558992,0.8991301205895875,1.0590497629355202,-0.3628418490336883,-0.522761491379621,0.1599196423459327,0.1599196423459327,60,6,5,5,0
53,rossler_c5.85_s013,chaotic_flow,forecast,1313,800,22,0.2961862577120878,0.5813206919898267,1.030437186057596,-0.28513443427773894,-0.7342509283455083,0.4491164940677693,0.4491164940677693,60,6,5,5,0
54,rossler_c6.57_s014,chaotic_flow,forecast,1314,800,21,0.3882556640867307,0.6928796188226918,0.9870412081531149,-0.3046239547359611,-0.5987855440663843,0.29416158933042313,0.29416158933042313,60,6,5,5,0
55,rossler_c4.51_s015,chaotic_flow,forecast,1315,800,21,0.2874150879639763,0.3698677723717321,0.9668839392729844,-0.08245268440775577,-0.6794688513090081,0.5970161669012524,0.5970161669012524,60,6,5,5,0
56,rossler_c5.43_s016,chaotic_flow,forecast,1316,800,21,0.4666723251151961,0.7390969492277204,1.2015417220461908,-0.2724246241125243,-0.7348693969309947,0.4624447728184704,0.4624447728184704,60,6,5,5,0
57,rossler_c7.34_s017,chaotic_flow,forecast,1317,800,22,0.3874285508338809,0.5770332781544407,0.9615391329692526,-0.18960472732055983,-0.5741105821353718,0.3845058548148119,0.3845058548148119,60,6,5,5,0
58,rossler_c7.08_s018,chaotic_flow,forecast,1318,800,21,0.2717061178439426,0.6814884327778831,0.8700672176556256,-0.40978231493394046,-0.598361099811683,0.1885787848777425,0.1885787848777425,60,6,5,5,0
59,rossler_c4.43_s019,chaotic_flow,forecast,1319,800,21,0.2393693543588397,0.4829611826929748,1.0067063309636077,-0.2435918283341351,-0.7673369766047681,0.523745148270633,0.523745148270633,60,6,5,5,0
60,logistic_r3.7811_s000,chaotic_map,forecast,1400,800,2,0.8876297808932987,0.5197594680224595,0.3092118608365843,0.36787031287083916,0.5784179200567143,-0.21054760718587523,-0.21054760718587523,60,6,5,5,0
61,logistic_r3.7298_s001,chaotic_map,forecast,1401,800,4,0.9516138304914092,0.6578411883914298,0.669405563521098,0.29377264209997944,0.2822082669703112,0.011564375129668236,0.011564375129668236,60,6,5,5,0
62,logistic_r3.9605_s002,chaotic_map,forecast,1402,800,1,6.965038365394176e-08,2.790291534013988e-05,1.9595444949161762e-10,-2.783326495648594e-05,6.945442920445014e-08,-2.790271938569039e-05,-2.790271938569039e-05,60,6,5,5,0
63,logistic_r3.9984_s003,chaotic_map,forecast,1403,800,1,0.9734365798531868,0.5982196244692515,0.6408044554448704,0.3752169553839353,0.33263212440831635,0.04258483097561894,0.04258483097561894,60,6,5,5,0
64,logistic_r3.8279_s004,chaotic_map,forecast,1404,800,2,0.9963207197957522,0.6563447847535093,0.21639654974987305,0.3399759350422429,0.7799241700458792,-0.4399482350036363,-0.4399482350036363,60,6,5,5,0
65,logistic_r3.9325_s005,chaotic_map,forecast,1405,800,1,0.902602474253329,0.484363245801315,0.43151441248010675,0.41823922845201394,0.4710880617732222,-0.052848833321208266,-0.052848833321208266,60,6,5,5,0
66,logistic_r3.8640_s006,chaotic_map,forecast,1406,800,2,0.716115185289785,0.5615202814447836,0.1781258780588033,0.1545949038450014,0.5379893072309817,-0.3833944033859803,-0.3833944033859803,60,6,5,5,0
67,logistic_r3.6165_s007,chaotic_map,forecast,1407,800,186,0.3495804474387166,0.3600733854119226,0.35336430652857703,-0.010492937973205996,-0.003783859089860453,-0.006709078883345543,-0.006709078883345543,60,6,5,5,0
68,logistic_r3.6226_s008,chaotic_map,forecast,1408,800,186,0.410614107448429,0.3965967150822868,0.38260636515211444,0.014017392366142245,0.028007742296314586,-0.013990349930172341,-0.013990349930172341,60,6,5,5,0
69,logistic_r3.6491_s009,chaotic_map,forecast,1409,800,186,0.5249479444356503,0.48526171057072975,0.46056493724906566,0.03968623386492054,0.06438300718658463,-0.02469677332166409,-0.02469677332166409,60,6,5,5,0
70,logistic_r3.9420_s010,chaotic_map,forecast,1410,800,1,0.9146721560192246,0.5156870770757311,0.4507331317341653,0.39898507894349344,0.4639390242850593,-0.06495394534156584,-0.06495394534156584,60,6,5,5,0
71,logistic_r3.7705_s011,chaotic_map,forecast,1411,800,3,0.9419722709168964,0.7616260098149475,0.6461090589290969,0.18034626110194885,0.2958632119877995,-0.11551695088585068,-0.11551695088585068,60,6,5,5,0
