dataset_id,name,family,source,task_type,seed,length,horizon,nrmse_esn_matched,nrmse_qrc_spin,qrc_advantage,actual_usefulness_label,predicted_qrc_advantage,predicted_usefulness_label,predicted_prob_qrc_useful,property_pc1,property_pc2,abs_prediction_error,prediction_correct_label
ar2_s007:2107:800,ar2_s007,linear_stochastic,synthetic,forecast,2107,800,14,1.3015070295796969,1.325960245647635,-0.024453216067938,near_tie,-0.16725954061021367,baseline_preferred,0.028610561225533515,0.5669490932724466,-0.9345729403405073,0.14280632454227568,False
ar3_s008:2108:800,ar3_s008,linear_stochastic,synthetic,forecast,2108,800,22,1.0087697378061036,0.9798024775749256,0.0289672602311779,near_tie,-0.12280432753819903,baseline_preferred,0.0557010167006863,-0.16358396727833818,-0.9486511399806856,0.15177158776937694,False
ar2_s009:2109:800,ar2_s009,linear_stochastic,synthetic,forecast,2109,800,2,0.9972138824025372,1.0392072061009776,-0.0419933236984403,near_tie,-0.07466136381643518,baseline_preferred,0.005112364544619146,2.171702209556651,-0.39674145314355214,0.03266804011799488,False
ar2_s010:2110:800,ar2_s010,linear_stochastic,synthetic,forecast,2110,800,2,0.9492568349170172,1.0190006329528318,-0.0697437980358145,baseline_preferred,-0.06882211682350159,baseline_preferred,0.004796962239737814,1.811335802047661,-0.4923536444688018,0.0009216812123129109,True
ar3_s011:2111:800,ar3_s011,linear_stochastic,synthetic,forecast,2111,800,2,0.9275801221913792,0.9510465618563484,-0.023466439664969,near_tie,-0.045991750769389154,near_tie,0.005960817074159814,2.2962145873089823,0.3614781147577968,0.022525311104420156,True
ar1_s012:2112:800,ar1_s012,linear_stochastic,synthetic,forecast,2112,800,2,0.9960163369388207,1.0247196700722343,-0.0287033331334135,near_tie,-0.031428866446997716,near_tie,0.00564590313113007,2.696470548585218,0.41133566879797223,0.0027255333135842164,True
ar3_s013:2113:800,ar3_s013,linear_stochastic,synthetic,forecast,2113,800,2,0.5756849301661956,0.9935364370185984,-0.4178515068524029,baseline_preferred,-0.23414489979066444,baseline_preferred,0.004547081731921007,1.2798612515243701,0.5628474424706441,0.18370660706173847,True
ar1_s014:2114:800,ar1_s014,linear_stochastic,synthetic,forecast,2114,800,2,0.9545162334408802,0.994973121566988,-0.0404568881261077,near_tie,-0.04785840475410189,near_tie,0.0085814988830144,1.696025598294999,-0.9889769245188281,0.007401516627994195,True
ar2_s015:2115:800,ar2_s015,linear_stochastic,synthetic,forecast,2115,800,14,1.1605952320531456,1.199115437861475,-0.0385202058083293,near_tie,-0.11292242784293818,baseline_preferred,0.026136041225236363,0.49669044776542554,-0.9545763666613147,0.07440222203460889,False
ar2_s016:2116:800,ar2_s016,linear_stochastic,synthetic,forecast,2116,800,1,1.011828100881165,1.028893495483768,-0.0170653946026031,near_tie,-0.021118416443681374,near_tie,0.013577437047740342,2.2206351818262022,-1.0569831468274629,0.004053021841078273,True
ar2_s017:2117:800,ar2_s017,linear_stochastic,synthetic,forecast,2117,800,1,0.7627468125414069,0.9500498333224398,-0.1873030207810329,baseline_preferred,-0.09733799248681368,baseline_preferred,0.005960817074159814,1.9762127864303243,-0.345863856255937,0.08996502829421921,True
ar3_s018:2118:800,ar3_s018,linear_stochastic,synthetic,forecast,2118,800,22,1.0315075567442251,1.0584639003640754,-0.0269563436198503,near_tie,-0.06793055212325022,baseline_preferred,0.004244593827049399,1.3192571698772386,1.01284933647267,0.04097420850339992,False
ar2_s019:2119:800,ar2_s019,linear_stochastic,synthetic,forecast,2119,800,9,0.9708892272759786,0.9986182567535944,-0.0277290294776156,near_tie,-0.07346183551756112,baseline_preferred,0.002696859527993036,1.4605024053216515,0.6182458485091478,0.04573280603994552,False
garch_a0.100_b0.403_s000:2200:800,garch_a0.100_b0.403_s000,nonlinear_stochastic,synthetic,forecast,2200,800,1,1.0401250598423042,1.048808998801395,-0.0086839389590911,near_tie,-0.031428866446997716,near_tie,0.007770435946095904,2.8430319843933636,0.207345121434895,0.022744927487906616,True
garch_a0.237_b0.689_s001:2201:800,garch_a0.237_b0.689_s001,nonlinear_stochastic,synthetic,forecast,2201,800,1,1.0099751453949175,1.0224513091670546,-0.0124761637721371,near_tie,-0.0417282315777446,near_tie,0.010774036651296968,2.6043330892498084,0.17355856609305098,0.0292520678056075,True
garch_a0.042_b0.691_s002:2202:800,garch_a0.042_b0.691_s002,nonlinear_stochastic,synthetic,forecast,2202,800,1,1.0121219480644568,1.025569734017915,-0.0134477859534583,near_tie,-0.022183143020260185,near_tie,0.006219607079228048,2.239780766857728,-1.1397023323541817,0.008735357066801884,True
garch_a0.214_b0.529_s003:2203:800,garch_a0.214_b0.529_s003,nonlinear_stochastic,synthetic,forecast,2203,800,1,1.0077249140938611,1.0218496333795848,-0.0141247192857236,near_tie,-0.029731275932148922,near_tie,0.007264714054498323,2.6396723801181916,0.16938408534158467,0.015606556646425322,True
garch_a0.060_b0.821_s004:2204:800,garch_a0.060_b0.821_s004,nonlinear_stochastic,synthetic,forecast,2204,800,1,1.0068287532856013,1.0298856762747388,-0.0230569229891375,near_tie,-0.022816006958530165,near_tie,0.01628703849173639,2.515877651604585,-0.2641666287106392,0.00024091603060733685,True
garch_a0.090_b0.370_s005:2205:800,garch_a0.090_b0.370_s005,nonlinear_stochastic,synthetic,forecast,2205,800,1,1.0481085054212276,1.028998136093514,0.0191103693277137,near_tie,0.08716494407686655,qrc_useful,0.008430863988406905,2.3106025662786283,-0.7310256379557017,0.06805457474915286,False
garch_a0.186_b0.701_s006:2206:800,garch_a0.186_b0.701_s006,nonlinear_stochastic,synthetic,forecast,2206,800,1,1.0258372428700435,1.018521534667307,0.0073157082027361,near_tie,-0.01924275790372143,near_tie,0.024906711186621515,2.4307450361893013,-0.09902954418138639,0.02655846610645753,True
garch_a0.074_b0.477_s007:2207:800,garch_a0.074_b0.477_s007,nonlinear_stochastic,synthetic,forecast,2207,800,1,1.0184593738058012,1.0318487270998122,-0.013389353294011,near_tie,-0.022183143020260185,near_tie,0.008509719319343046,2.4418254958179237,-0.8813522093496314,0.008793789726249186,True
garch_a0.143_b0.701_s008:2208:800,garch_a0.143_b0.701_s008,nonlinear_stochastic,synthetic,forecast,2208,800,1,0.9930697425393704,1.009612624191768,-0.0165428816523977,near_tie,-0.033304524986957657,near_tie,0.010566948122993174,2.8164379684535223,0.19220928908059826,0.016761643334559956,True
garch_a0.118_b0.692_s009:2209:800,garch_a0.118_b0.692_s009,nonlinear_stochastic,synthetic,forecast,2209,800,1,0.9983658209002492,1.0273291145412553,-0.0289632936410061,near_tie,-0.016668761712787784,near_tie,0.015822868808564886,2.4727620973599267,-0.17457321781346147,0.012294531928218316,True
garch_a0.188_b0.391_s010:2210:800,garch_a0.188_b0.391_s010,nonlinear_stochastic,synthetic,forecast,2210,800,1,1.002713403399571,1.0162425751639257,-0.0135291717643544,near_tie,-0.022183143020260185,near_tie,0.018858438357226087,2.497396308721732,-0.42564782949519986,0.008653971255905784,True
garch_a0.205_b0.620_s011:2211:800,garch_a0.205_b0.620_s011,nonlinear_stochastic,synthetic,forecast,2211,800,1,1.0157458058470212,1.0235129934638325,-0.0077671876168112,near_tie,-0.022615722636730656,near_tie,0.012050269228411103,2.541455568661363,-0.2656902411534108,0.014848535019919454,True
garch_a0.166_b0.508_s012:2212:800,garch_a0.166_b0.508_s012,nonlinear_stochastic,synthetic,forecast,2212,800,1,1.013787517878207,1.0409945163514305,-0.0272069984732232,near_tie,-0.01340351091078785,near_tie,0.00781686599785492,2.3123594544465256,-0.6532710900536466,0.01380348756243535,True
garch_a0.225_b0.726_s013:2213:800,garch_a0.225_b0.726_s013,nonlinear_stochastic,synthetic,forecast,2213,800,1,1.1290092264264204,1.0504247446486847,0.0785844817777356,qrc_useful,-0.02405880156022013,near_tie,0.5843989217026916,2.449925162883366,-0.27633274831024907,0.10264328333795572,False
garch_a0.150_b0.435_s014:2214:800,garch_a0.150_b0.435_s014,nonlinear_stochastic,synthetic,forecast,2214,800,1,1.00432609270119,1.0257891646209318,-0.0214630719197417,near_tie,-0.022183143020260185,near_tie,0.008057129328825125,2.557638806704335,-0.03489562802316986,0.0007200711005184851,True
garch_a0.066_b0.654_s015:2215:800,garch_a0.066_b0.654_s015,nonlinear_stochastic,synthetic,forecast,2215,800,1,1.011686466177854,1.0269541322402451,-0.0152676660623911,near_tie,-0.031428866446997716,near_tie,0.008890139312994521,2.618547278790189,0.1725386118338339,0.016161200384606618,True
garch_a0.039_b0.931_s016:2216:800,garch_a0.039_b0.931_s016,nonlinear_stochastic,synthetic,forecast,2216,800,1,1.0057865120567735,1.0207908646517097,-0.0150043525949359,near_tie,-0.05032205877942458,baseline_preferred,0.004604191500860018,2.7712597599367115,-0.17530054118028862,0.035317706184488686,False
garch_a0.176_b0.569_s017:2217:800,garch_a0.176_b0.569_s017,nonlinear_stochastic,synthetic,forecast,2217,800,1,1.0209377269945328,1.0525060552038192,-0.0315683282092864,near_tie,-0.021118416443681374,near_tie,0.025031061723628078,2.7031411970940313,0.022370880727863324,0.010449911765605027,True
garch_a0.109_b0.540_s018:2218:800,garch_a0.109_b0.540_s018,nonlinear_stochastic,synthetic,forecast,2218,800,1,1.0848464471398025,1.0314001002813342,0.053446346858468,qrc_useful,-0.02215663668628329,near_tie,0.679782533379554,2.3780184505392503,-0.8880036973200918,0.07560298354475128,False
garch_a0.126_b0.500_s019:2219:800,garch_a0.126_b0.500_s019,nonlinear_stochastic,synthetic,forecast,2219,800,1,1.0016404463124249,1.0207351317223334,-0.0190946854099087,near_tie,-0.022183143020260185,near_tie,0.014852683350290646,2.4306841921230404,-0.5723550869948136,0.003088457610351484,True
fbm_h0.503_s000:2300:800,fbm_h0.503_s000,long_range,synthetic,forecast,2300,800,1,1.037360780349367,1.0340184743236989,0.003342306025668,near_tie,-0.022183143020260185,near_tie,0.00745557747384095,2.3760082000260576,-0.6700379130741676,0.025525449045928184,True
fbm_h0.741_s001:2301:800,fbm_h0.741_s001,long_range,synthetic,forecast,2301,800,2,0.9962802459234344,1.0143625736968576,-0.0180823277734231,near_tie,-0.010004771158453198,near_tie,0.014021714875548468,1.8258147949277386,-1.0740888276198701,0.008077556614969901,True
fbm_h0.914_s002:2302:800,fbm_h0.914_s002,long_range,synthetic,forecast,2302,800,3,0.9988353530307535,1.0399229400859673,-0.0410875870552137,near_tie,-0.03489384232833137,near_tie,0.0085814988830144,1.311196397764135,-1.0551702616537924,0.006193744726882333,True
fbm_h0.618_s003:2303:800,fbm_h0.618_s003,long_range,synthetic,forecast,2303,800,1,1.0520697460918964,1.0736553157071207,-0.0215855696152242,near_tie,-0.010004771158453198,near_tie,0.014588859366178795,2.2713481597334386,-1.1206169271349513,0.011580798456771003,True
fbm_h0.889_s004:2304:800,fbm_h0.889_s004,long_range,synthetic,forecast,2304,800,3,0.9983980245830604,0.9888694646212514,0.0095285599618091,near_tie,-0.0471050283291166,near_tie,0.018868107851170463,1.2499881769048289,-1.0863858578746515,0.0566335882909257,True
fbm_h0.862_s005:2305:800,fbm_h0.862_s005,long_range,synthetic,forecast,2305,800,3,0.9270857802135608,0.9683243959544556,-0.0412386157408947,near_tie,0.005165104725792019,near_tie,0.023250090405130132,1.5164801020740046,-1.1047516781708173,0.04640372046668672,True
fbm_h0.683_s006:2306:800,fbm_h0.683_s006,long_range,synthetic,forecast,2306,800,1,0.9980710285312884,1.0139943147110957,-0.0159232861798072,near_tie,-0.022508008705721366,near_tie,0.009462558898309563,2.030332057712802,-1.042340795452472,0.006584722525914168,True
fbm_h0.704_s007:2307:800,fbm_h0.704_s007,long_range,synthetic,forecast,2307,800,1,0.958280895133282,0.9821021984767978,-0.0238213033435159,near_tie,-0.01188042969841314,near_tie,0.013229441558864163,2.2237602812910127,-1.1430699714358856,0.011940873645102759,True
fbm_h0.612_s008:2308:800,fbm_h0.612_s008,long_range,synthetic,forecast,2308,800,1,0.9753832833056604,1.0017739516069686,-0.0263906683013083,near_tie,-0.008561692234963718,near_tie,0.015503736341161731,2.0248157988771163,-1.249989122610367,0.017828976066344582,True
fbm_h0.580_s009:2309:800,fbm_h0.580_s009,long_range,synthetic,forecast,2309,800,1,1.0822236627884545,1.0135650854785212,0.0686585773099333,qrc_useful,-0.022183143020260185,near_tie,0.6720881739983683,2.4151119102119414,-0.6431922519717286,0.09084172033019348,False
fbm_h0.782_s010:2310:800,fbm_h0.782_s010,long_range,synthetic,forecast,2310,800,1,0.9613555602926912,0.9571287996488062,0.004226760643885,near_tie,-0.01924275790372143,near_tie,0.006472684976764412,1.902852843786717,-1.023841778064471,0.02346951854760643,True
fbm_h0.656_s011:2311:800,fbm_h0.656_s011,long_range,synthetic,forecast,2311,800,1,0.9757917972529078,1.0052546976307415,-0.0294629003778337,near_tie,-0.02405880156022013,near_tie,0.012067299544927532,2.2277101024340014,-1.1028507854674243,0.00540409881761357,True
fbm_h0.860_s012:2312:800,fbm_h0.860_s012,long_range,synthetic,forecast,2312,800,3,0.9790731156365604,0.9780374798535104,0.0010356357830499,near_tie,-0.06512264718385717,baseline_preferred,0.0064139027298816985,1.3866250725989204,-1.0256647459992163,0.06615828296690707,False
fbm_h0.549_s013:2313:800,fbm_h0.549_s013,long_range,synthetic,forecast,2313,800,1,1.0234313371419834,1.0412034992502497,-0.0177721621082662,near_tie,-0.022183143020260185,near_tie,0.018610947578617452,2.4581229591381306,0.05747005653349823,0.004410980911993986,True
fbm_h0.815_s014:2314:800,fbm_h0.815_s014,long_range,synthetic,forecast,2314,800,2,0.9740938811728505,1.0436065008970796,-0.0695126197242291,baseline_preferred,-0.022183143020260185,near_tie,0.017938581988201557,1.9437754137946233,-1.1596366868724384,0.04732947670396892,False
fbm_h0.527_s015:2315:800,fbm_h0.527_s015,long_range,synthetic,forecast,2315,800,1,1.0082339562603069,1.0367283830190062,-0.0284944267586995,near_tie,-0.020740064096770712,near_tie,0.008109225470053332,2.441931909478508,-0.34357251985793985,0.007754362661928787,True
fbm_h0.943_s016:2316:800,fbm_h0.943_s016,long_range,synthetic,forecast,2316,800,56,1.6359681212462451,1.38694356100502,0.2490245602412251,qrc_useful,0.02246960397417893,near_tie,0.8707811309399649,0.5402600612647559,-0.7891912799712382,0.22655495626704616,False
fbm_h0.754_s017:2317:800,fbm_h0.754_s017,long_range,synthetic,forecast,2317,800,2,0.958647197086916,1.011995341604795,-0.053348144517879,baseline_preferred,-0.010004771158453198,near_tie,0.012179077509808464,1.6182171548461568,-1.1747403524349416,0.0433433733594258,False
fbm_h0.808_s018:2318:800,fbm_h0.808_s018,long_range,synthetic,forecast,2318,800,4,1.0285482130651695,1.1019866266863556,-0.073438413621186,baseline_preferred,-0.03384679726904304,near_tie,0.024383657856746264,1.2072205351653111,-1.1528298529800016,0.03959161635214296,False
fbm_h0.663_s019:2319:800,fbm_h0.663_s019,long_range,synthetic,forecast,2319,800,1,1.0224127059245265,1.0799114893976494,-0.057498783473123,baseline_preferred,-0.010004771158453198,near_tie,0.01715274923776818,2.1122149144703064,-1.0100865664795116,0.0474940123146698,False
colored_noise_b1.478_s000:2400:800,colored_noise_b1.478_s000,colored_noise,synthetic,forecast,2400,800,43,1.060588794773751,1.020472989568047,0.0401158052057035,near_tie,-0.07385406777064202,baseline_preferred,0.030591833786233383,-0.35625343747348204,-0.6560235967184813,0.11396987297634552,False
colored_noise_b1.159_s001:2401:800,colored_noise_b1.159_s001,colored_noise,synthetic,forecast,2401,800,13,0.9363312024127172,0.9773309062778718,-0.0409997038651545,near_tie,-0.08022805169143297,baseline_preferred,0.026136041225236363,0.8333781619689539,-0.9682112116318754,0.03922834782627847,False
colored_noise_b0.588_s002:2402:800,colored_noise_b0.588_s002,colored_noise,synthetic,forecast,2402,800,2,0.9704624326607066,0.9864573769127571,-0.0159949442520506,near_tie,-0.010004771158453198,near_tie,0.010812760959000967,1.8527682858460395,-1.1735967184066793,0.005990173093597402,True
colored_noise_b1.089_s003:2403:800,colored_noise_b1.089_s003,colored_noise,synthetic,forecast,2403,800,5,0.9550471179274576,1.0440288354850746,-0.088981717557617,baseline_preferred,-0.036905570989550184,near_tie,0.04826520610325562,1.0937652424393076,-1.1316536603983671,0.05207614656806681,False
colored_noise_b0.537_s004:2404:800,colored_noise_b0.537_s004,colored_noise,synthetic,forecast,2404,800,2,0.9597948897208368,1.0024115421481907,-0.042616652427354,near_tie,-0.0012251390489808646,near_tie,0.012913283340639257,1.794967119286192,-1.110721110324515,0.04139151337837313,True
colored_noise_b1.390_s005:2405:800,colored_noise_b1.390_s005,colored_noise,synthetic,forecast,2405,800,44,1.18910645666685,1.3204421509323334,-0.1313356942654835,baseline_preferred,-0.09141923089695148,baseline_preferred,0.03029410655077984,-0.7208391767784399,-0.8688138509590446,0.039916463368532024,True
colored_noise_b0.898_s006:2406:800,colored_noise_b0.898_s006,colored_noise,synthetic,forecast,2406,800,5,1.0595734930690517,1.1541833448201613,-0.0946098517511098,baseline_preferred,-0.031462095857959525,near_tie,0.01240814998825574,1.4367656773752318,-1.0399368708245247,0.06314775589315028,False
colored_noise_b1.562_s007:2407:800,colored_noise_b1.562_s007,colored_noise,synthetic,forecast,2407,800,28,1.5098337895396086,1.5110244030298332,-0.0011906134902246,near_tie,-0.09209791502128663,baseline_preferred,0.019250410509733053,-0.3370649822877908,-0.9025656051669475,0.09090730153106202,False
colored_noise_b1.668_s008:2408:800,colored_noise_b1.668_s008,colored_noise,synthetic,forecast,2408,800,46,1.0499376790335864,1.065274929661865,-0.0153372506282787,near_tie,-0.02346905994015676,near_tie,0.045430258642264895,-1.4994346321305505,-0.7616480077424843,0.008131809311878058,True
colored_noise_b1.253_s009:2409:800,colored_noise_b1.253_s009,colored_noise,synthetic,forecast,2409,800,92,1.0219241101911,1.1150943434082856,-0.0931702332171855,baseline_preferred,0.02042470478303968,near_tie,0.01725346326503573,-1.813821372831946,-0.5877780414738979,0.11359493800022517,False
colored_noise_b0.963_s010:2410:800,colored_noise_b0.963_s010,colored_noise,synthetic,forecast,2410,800,10,1.4229825011017323,1.1856021978600682,0.2373803032416643,qrc_useful,-0.054539455926619844,baseline_preferred,0.42571046328652073,1.0016011140577286,-1.1356312043770427,0.2919197591682841,False
colored_noise_b1.750_s011:2411:800,colored_noise_b1.750_s011,colored_noise,synthetic,forecast,2411,800,41,1.339175141790598,1.4249167314288445,-0.0857415896382465,baseline_preferred,-0.13332159033286803,baseline_preferred,0.06947188783740534,-1.3258540917906307,-0.8370633038992297,0.047580000694621524,True
colored_noise_b1.432_s012:2412:800,colored_noise_b1.432_s012,colored_noise,synthetic,forecast,2412,800,22,1.228514562718218,1.1716262346829804,0.0568883280352376,qrc_useful,-0.10586808907168174,baseline_preferred,0.6102822635442038,0.12578654419282193,-0.8748513621082767,0.16275641710691935,False
colored_noise_b1.869_s013:2413:800,colored_noise_b1.869_s013,colored_noise,synthetic,forecast,2413,800,39,1.9700323548003205,2.0,-0.0299676451996795,near_tie,0.06362580512529252,qrc_useful,0.11298745029964595,-2.635058996404646,-1.6429297031236771,0.09359345032497202,False
colored_noise_b1.188_s014:2414:800,colored_noise_b1.188_s014,colored_noise,synthetic,forecast,2414,800,13,1.0885498227083674,1.1601566563161898,-0.0716068336078223,baseline_preferred,-0.1382605527008858,baseline_preferred,0.026136041225236363,0.3788462974847445,-1.1356600530605254,0.0666537190930635,True
colored_noise_b0.655_s015:2415:800,colored_noise_b0.655_s015,colored_noise,synthetic,forecast,2415,800,2,1.0458933086613034,1.0310845569122862,0.0148087517490171,near_tie,-0.022183143020260185,near_tie,0.007209716035365905,1.6508167164069592,-1.0170073610398624,0.036991894769277285,True
colored_noise_b0.789_s016:2416:800,colored_noise_b0.789_s016,colored_noise,synthetic,forecast,2416,800,2,0.9458046034338138,0.973420124174992,-0.0276155207411783,near_tie,-0.07151289095863006,baseline_preferred,0.003946035419518224,1.6130914673587786,-1.0823566017052997,0.043897370217451756,False
colored_noise_b0.819_s017:2417:800,colored_noise_b0.819_s017,colored_noise,synthetic,forecast,2417,800,2,0.8676137307154854,0.928361073390608,-0.0607473426751226,baseline_preferred,-0.029018283090859753,near_tie,0.006917876236552226,1.4487578208596767,-1.1122664571574181,0.03172905958426285,False
colored_noise_b1.990_s018:2418:800,colored_noise_b1.990_s018,colored_noise,synthetic,forecast,2418,800,104,2.0,2.0,0.0,near_tie,-0.020947180083598794,near_tie,0.06556413918629318,-3.8069894892484286,-0.5838353837040734,0.020947180083598794,True
colored_noise_b1.782_s019:2419:800,colored_noise_b1.782_s019,colored_noise,synthetic,forecast,2419,800,101,2.0,2.0,0.0,near_tie,-0.09554719424549815,baseline_preferred,0.07219990192349937,-2.301738986479015,-0.1764339313101485,0.09554719424549815,False
chirp_f0.076_0.442_s000:2500:800,chirp_f0.076_0.442_s000,nonstationary,synthetic,forecast,2500,800,1,0.388178473257995,1.073245171078663,-0.6850666978206681,baseline_preferred,-0.45686694219059876,baseline_preferred,0.009245153039892364,2.4046805547589463,0.17261319949002596,0.22819975563006933,True
chirp_f0.063_0.433_s001:2501:800,chirp_f0.063_0.433_s001,nonstationary,synthetic,forecast,2501,800,1,0.5810048447605104,1.1215388523870613,-0.5405340076265509,baseline_preferred,-0.45686694219059876,baseline_preferred,0.009245153039892364,2.4170938722765682,0.13582338586934667,0.08366706543595215,True
chirp_f0.008_0.385_s002:2502:800,chirp_f0.008_0.385_s002,nonstationary,synthetic,forecast,2502,800,2,1.1972159148094774,1.0088025025262246,0.1884134122832528,qrc_useful,-0.004726924930942318,near_tie,0.9185634307661962,2.311782016565314,-0.07134761545233681,0.19314033721419513,False
chirp_f0.061_0.200_s003:2503:800,chirp_f0.061_0.200_s003,nonstationary,synthetic,forecast,2503,800,2,0.1352465056510344,0.9763411564475236,-0.8410946507964892,baseline_preferred,-0.6503338039049658,baseline_preferred,0.0014650640472841897,0.5572790207877856,0.16449188470115675,0.1907608468915234,True
chirp_f0.035_0.225_s004:2504:800,chirp_f0.035_0.225_s004,nonstationary,synthetic,forecast,2504,800,2,0.2600654099138331,1.0442168624166075,-0.7841514525027746,baseline_preferred,-0.6435414345439826,baseline_preferred,0.003863244011431302,2.370939045813968,0.41939184699612514,0.14061001795879202,True
chirp_f0.030_0.376_s005:2505:800,chirp_f0.030_0.376_s005,nonstationary,synthetic,forecast,2505,800,2,0.6571924378966502,0.973823486918572,-0.3166310490219217,baseline_preferred,-0.3215676875338568,baseline_preferred,0.009245153039892364,2.376051667087044,0.019520286465652056,0.004936638511935099,True
chirp_f0.055_0.132_s006:2506:800,chirp_f0.055_0.132_s006,nonstationary,synthetic,forecast,2506,800,3,0.0379442137434022,0.9062170994937254,-0.8682728857503232,baseline_preferred,-0.6927405166389797,baseline_preferred,0.0014650640472841897,-0.13853747156930438,0.23437404943017695,0.1755323691113435,True
chirp_f0.049_0.255_s007:2507:800,chirp_f0.049_0.255_s007,nonstationary,synthetic,forecast,2507,800,2,0.3223688578988182,0.9023568825034282,-0.5799880246046099,baseline_preferred,-0.491280688909145,baseline_preferred,0.002920176074610924,2.542111105558145,0.48774289253472397,0.08870733569546485,True
chirp_f0.077_0.297_s008:2508:800,chirp_f0.077_0.297_s008,nonstationary,synthetic,forecast,2508,800,2,0.4301773137716291,0.7108125295109741,-0.2806352157393449,baseline_preferred,-0.33675630625712694,baseline_preferred,0.0032839334483925247,2.617557603036023,0.5421899533434074,0.056121090517782024,True
chirp_f0.009_0.325_s009:2509:800,chirp_f0.009_0.325_s009,nonstationary,synthetic,forecast,2509,800,2,0.9795752550918616,0.9172860602690656,0.0622891948227961,qrc_useful,-0.03774078992272484,near_tie,0.9264935750811656,2.3393133845826437,0.02746295746118203,0.10002998474552094,False
chirp_f0.020_0.150_s010:2510:800,chirp_f0.020_0.150_s010,nonstationary,synthetic,forecast,2510,800,3,0.1524097307734404,1.079161506696998,-0.9267517759235576,baseline_preferred,-0.594245316972902,baseline_preferred,0.0023156308711720585,0.06941365261741787,-0.046973848954179054,0.33250645895065567,True
chirp_f0.067_0.211_s011:2511:800,chirp_f0.067_0.211_s011,nonstationary,synthetic,forecast,2511,800,2,0.1863124987130885,0.9838290521410618,-0.7975165534279732,baseline_preferred,-0.6856934141501259,baseline_preferred,0.003005105883651975,0.5580061613756507,0.2607708075698411,0.11182313927784737,True
chirp_f0.019_0.275_s012:2512:800,chirp_f0.019_0.275_s012,nonstationary,synthetic,forecast,2512,800,2,0.4903313508265141,0.9743104510220534,-0.4839791001955393,baseline_preferred,-0.3983259996767123,baseline_preferred,0.0043322325600990185,2.355439438072228,0.18900829413456488,0.08565310051882702,True
chirp_f0.034_0.173_s013:2513:800,chirp_f0.034_0.173_s013,nonstationary,synthetic,forecast,2513,800,3,0.2112035881370376,0.8708756100759789,-0.6596720219389413,baseline_preferred,-0.622165279277662,baseline_preferred,0.0023156308711720585,0.2625559010676911,0.031535239638380355,0.03750674266127929,True
chirp_f0.043_0.316_s014:2514:800,chirp_f0.043_0.316_s014,nonstationary,synthetic,forecast,2514,800,2,0.721477828083672,0.8294468483494816,-0.1079690202658095,baseline_preferred,-0.153789317734181,baseline_preferred,0.05326551047268342,2.4433024243709918,0.24012786724741708,0.045820297468371504,True
chirp_f0.041_0.363_s015:2515:800,chirp_f0.041_0.363_s015,nonstationary,synthetic,forecast,2515,800,2,0.5682570170204447,0.9257802303572636,-0.3575232133368188,baseline_preferred,-0.30988895503340935,baseline_preferred,0.052364724968245235,2.467176991122187,0.15847863380121546,0.04763425830340945,True
chirp_f0.016_0.336_s016:2516:800,chirp_f0.016_0.336_s016,nonstationary,synthetic,forecast,2516,800,2,1.6723849187652693,0.8740352327307477,0.7983496860345216,qrc_useful,0.3925934958315752,qrc_useful,0.9370443586750071,2.4473466970987006,0.10999957437383329,0.4057561902029464,True
chirp_f0.071_0.415_s017:2517:800,chirp_f0.071_0.415_s017,nonstationary,synthetic,forecast,2517,800,1,0.7179991469079351,1.1182814663779368,-0.4002823194700017,baseline_preferred,-0.40276813227608327,baseline_preferred,0.009245153039892364,2.378447325408115,0.13357241402534414,0.0024858128060815665,True
chirp_f0.025_0.249_s018:2518:800,chirp_f0.025_0.249_s018,nonstationary,synthetic,forecast,2518,800,2,0.368172711104908,1.021861592889836,-0.653688881784928,baseline_preferred,-0.5766584213281576,baseline_preferred,0.005026987860297116,2.381809871968204,0.31497705343059906,0.07703046045677042,True
chirp_f0.050_0.166_s019:2519:800,chirp_f0.050_0.166_s019,nonstationary,synthetic,forecast,2519,800,3,0.163629968113799,0.8173201393271131,-0.6536901712133141,baseline_preferred,-0.6598935661756257,baseline_preferred,0.0014650640472841897,0.0798582809911226,0.11114664587549464,0.0062033949623115925,True
regime_switch_ar_p0.021_s000:2600:800,regime_switch_ar_p0.021_s000,nonstationary,synthetic,forecast,2600,800,3,1.0897988660263014,1.1436895682573736,-0.0538907022310721,baseline_preferred,-0.10575804596620567,baseline_preferred,0.0065203993035212226,2.1565052494075743,0.41317871509586024,0.05186734373513357,True
regime_switch_ar_p0.043_s001:2601:800,regime_switch_ar_p0.043_s001,nonstationary,synthetic,forecast,2601,800,1,0.9326226812331724,1.011587948617338,-0.0789652673841656,baseline_preferred,-0.04347038957226087,near_tie,0.015502696494315838,2.168587252676888,0.11351876937666755,0.035494877811904725,False
regime_switch_ar_p0.030_s002:2602:800,regime_switch_ar_p0.030_s002,nonstationary,synthetic,forecast,2602,800,61,0.8891250913024393,0.9629934718818144,-0.0738683805793751,baseline_preferred,-0.21733850098838142,baseline_preferred,0.006034450758502318,0.6837847108703526,1.1253813927731633,0.1434701204090063,True
