dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive,base_generator
mackey_glass_tau22_s000:1100:800,mackey_glass_tau22_s000,chaotic_flow,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 22}",1100,v2,1,800,1,0.0,False,-1.8397981550931167e-16,1.0,-0.5408997150437713,-0.4077816744741227,11.0,12.0,,False,0.9999604502578858,-0.008867181500639143,14.065019451124972,True,0.36229651890609055,True,0.858916078667024,True,0.430858501624176,0.014285714285714285,4.980558490140042e-07,0.001,0.95,0,1.3210366334339307,True,0.3984474102759151,0.39884897940747316,0.842170174743182,0.5691414983758241,0.006288858570052384,0.09437548009283607,-0.08808662152278368,,,,,1.0,,,,,,0.46096562541844693,0.46915533335534976,0.9282211582658174,0.7560682979950766,-8.279754731282706,0.01842404187719464,0.00972150496513201,0.025390625,0.04505632040050062,0.07017543859649122,0.0,0.0,794.9607954287612,0.9198797750345222,0.00038073945596173164,0.9654399405675298,0.0,0.09972003513928457,0.8106372468302322,0.05873925501432665,1.5057586169926704,0.17813986320720734,0.0,0.07776350616100126,mackey_glass
mackey_glass_tau31_s001:1101:800,mackey_glass_tau31_s001,chaotic_flow,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 31}",1101,v2,1,800,1,0.0,False,-4.4408920985006264e-17,1.0,-0.3387112489857086,-0.9212419116770025,14.0,15.0,,False,0.9999784348917382,-0.005120224675181806,20.822989525029115,True,0.3848800338247667,True,0.22812505821217505,True,0.45246549892765364,0.012499999999999999,2.3207267137336623e-07,0.001,0.940919189583956,0,1.4482259608528172,True,0.3941752068394685,0.3489624061981266,0.9193581151913397,0.5475345010723464,0.004643824744949577,0.0717062743659409,-0.06706244962099132,,,,,1.0,,,,,,0.3713786102682212,0.42265259453310344,0.8679470570797253,0.8366814989127196,-8.317977279876699,0.013973266981627246,0.008306500069585266,0.01953125,0.03754693366708386,0.05764411027568922,0.0,0.0,794.9701443133688,0.9374437947788214,0.006692976685912733,0.9759361055322852,0.0,0.09972003513928457,0.835336736374115,0.09598853868194843,1.3449892267263468,0.18424166629933533,0.0,0.13317386096982076,mackey_glass
lorenz63_rho42.86_s000:1200:800,lorenz63_rho42.86_s000,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 42.860654389008204, 'dt': 0.02}",1200,v2,1,800,1,0.0,False,0.0,1.0,-0.35486799027207644,-0.637825774598582,12.0,7.0,,False,0.9999456822181425,-0.009937894708498263,20.523264084275628,True,2.8487386610784036,True,0.953819293199817,True,0.524079308867129,0.008928571428571428,8.664655616767356e-08,0.001,0.696812714525561,0,1.3440051787093183,True,0.3612239949122489,0.3726511041198819,0.8982509166518255,0.47592069113287105,0.0073700598272648495,0.09996105486816247,-0.09259099504089761,,,,,1.0,,,,,,0.439032111057193,0.5010685210826202,0.7715084951819781,0.8320240877546192,-10.237272909343917,0.016155038216168642,0.013557248686451728,0.02734375,0.017521902377972465,0.05137844611528822,0.0,0.0,794.8331876370612,0.9163146645954341,0.0006553871706916903,0.9636911850081229,0.0,0.09972003513928457,0.8063560019759591,0.04154727793696275,1.456292649086728,0.17865097560212054,0.0,0.3287190945392286,lorenz63
lorenz63_rho30.42_s001:1201:800,lorenz63_rho30.42_s001,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 30.41810627903052, 'dt': 0.02}",1201,v2,1,800,1,0.0,False,3.8064789415719653e-17,1.0,-0.8630036486680263,0.5245000226257948,13.0,9.0,,False,0.9999749329024246,-0.006994718880450113,23.911076507345644,True,,False,0.955901227625012,True,0.47787983182098853,0.0035714285714285713,1.2153294914430352e-08,0.001,0.8686202733367882,0,1.330742700008601,True,0.3523588661097235,0.3308624353314469,0.8294860156781916,0.5221201681790115,0.005006705261489762,0.08378416305021794,-0.07877745778872818,,,,,1.0,,,,,,0.3606896236578415,0.40911703083300077,0.8438374166052884,0.8473112989564235,-10.877380378386617,0.014907606036354723,0.012146914639028257,0.029296875,0.028785982478097622,0.045112781954887216,0.0,0.0,794.9666880328733,0.9276127532378737,0.005779542129229709,0.9703980467243167,1.0,0.09972003513928457,0.8374773588012514,0.05873925501432665,1.3707554402495237,0.18791109688929006,0.0,0.3395161794259608,lorenz63
rossler_c8.79_s000:1300:800,rossler_c8.79_s000,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.785877082140939, 'dt': 0.05}",1300,v2,1,800,1,0.0,False,2.5376526277146434e-17,0.9999999999999999,0.396987668151404,0.6712148015410766,21.0,13.0,,False,0.9999990287729342,-0.009744292516084996,8.810747574090449,True,0.1707913132975825,True,0.055010893062835006,True,0.3708149832402985,0.008928571428571428,1.4069815492234649e-08,0.001,0.95,0,1.70178590719317,True,0.28219439901301807,0.10375234731378169,1.0094965561988178,0.6291850167597015,0.0009855085315587711,0.09871810240857963,-0.09773259387702087,,,,,1.0,,,,,,0.15797503511028543,0.24579279166292745,0.7473988547075412,0.9552189773159192,-10.18692993832784,0.009828000559964035,0.005333944398837859,0.01171875,0.016270337922403004,0.017543859649122806,0.0,0.007509386733416771,794.9971359078969,0.9851330489350487,0.014392724922105193,0.9854583427722252,4.0,0.09972003513928457,0.8995554091882101,0.011461318051575931,1.1369624913557774,0.2217945671498327,0.0,0.9458302771556448,rossler
rossler_c5.91_s001:1301:800,rossler_c5.91_s001,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.907973733509751, 'dt': 0.05}",1301,v2,1,800,1,0.0,False,-2.5376526277146434e-17,1.0,0.29612655461373677,-0.46921707619242525,22.0,20.0,,False,0.9999995659704674,-0.0027573526881695676,19.893609004759703,True,0.07954031368200817,True,-0.0016158190537926458,True,0.2524236194942944,0.008928571428571428,3.76336805840091e-10,0.001,0.9371664017414411,0,1.669950845559799,True,0.27627212882885016,0.2017452089349614,0.9872139375272019,0.7475763805057056,0.0006588091777453571,0.05251463336730257,-0.05185582418955721,,,,,1.0,,,,,,0.24030827508685124,0.27056907037670896,0.7594536749447596,0.930532820405668,-9.587234419702373,0.008480123233089557,0.002259655552533085,0.009765625,0.017521902377972465,0.016290726817042606,0.0,0.0,794.999705949194,0.9878904013079359,0.0006632795961100113,0.9852093250664352,0.0,0.09972003513928457,0.8791371644986004,0.011461318051575931,1.2089875308038929,0.20675413852749963,0.0,0.4336787401213973,rossler
logistic_r3.6114_s000:1400:800,logistic_r3.6114_s000,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.6113887788855266}",1400,v2,1,800,1,0.0,False,-2.3790493384824782e-17,1.0,-0.19690567695131866,-1.6870736881432664,186.0,3.0,,False,0.9541189728854678,0.0446414800351036,30.480894351556657,True,0.2143065852959119,True,0.7441402795542561,True,0.2471450676804586,0.5,0.024182146693683734,0.001,0.7795401582209222,0,0.01664082454248072,True,0.4705944892418118,0.22132714489948485,0.12028261036339599,0.7528549323195414,0.2141985693568756,0.03520720209600037,0.17899136726087522,0.20530246108721428,,,,1.0,,,,,,0.5545283086370341,0.527874413437297,0.6750699332842308,0.0820106850496551,1.0638563343670309,0.4735013356170788,0.07634529503713465,0.5,1.0,1.0,0.0,0.0,484.0928037168926,0.214934688253691,1.4377694284806175e-05,0.9357063792200038,17.0,0.09972003513928457,0.5881771776716614,0.19340974212034384,1.0887509516501734,0.014625736994685362,0.0,0.11648115206185125,logistic
logistic_r3.8977_s001:1401:800,logistic_r3.8977_s001,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.897734489437128}",1401,v2,1,800,1,0.0,False,-1.6811948658609513e-16,1.0,-0.25856767372725464,-1.3664516689799384,2.0,9.0,,False,0.21940334044463894,0.7772911736817038,6.17594569894624,True,0.5106179044444925,True,0.996881125855392,True,0.8641072607923147,0.42857142857142855,0.38121624416738153,0.001,0.7019685513157522,0,0.2933638130072022,True,0.7043295704254562,0.5203335628180451,0.3796318282244828,0.1358927392076853,0.8835138140150165,0.05749335503914648,0.8260204589758701,0.503296377183538,,,,1.0,,,,,,0.8171014923063841,0.8792439406729118,1.4586332487034273,0.43505861257425527,0.7347706671289559,0.3529011590278735,0.10613544932237334,0.443359375,0.7321652065081352,0.8421052631578947,0.0,0.0,95.39929062648949,0.13468829228954476,8.51045256489158e-08,0.138970505302808,4.0,0.09972003513928457,0.57582743289972,0.2349570200573066,1.7901287996962107,0.006174549638766125,0.0,0.23521563291861172,logistic
henon_a1.239_s000:1500:800,henon_a1.239_s000,chaotic_map,synthetic,forecast,"{'generator': 'henon', 'a': 1.2389994152509238, 'b': 0.3}",1500,v2,1,800,1,0.0,False,6.3441315692866086e-18,1.0,-0.542214803327693,-0.5633711900774339,2.0,4.0,,False,0.9999999999995953,-0.00040679777204788437,318.9709662097686,True,,False,0.9781962962727442,True,0.3281599548830658,0.42857142857142855,1.7123733267818891e-15,0.001,0.95,0,0.03495930855449563,True,0.5500322716771638,0.003590668130728596,-0.018763091381120808,0.6718400451169342,6.361158944132121e-07,0.020169228355406542,-0.020168592239512128,-0.22785191116889106,,,,0.0,,,,,,0.3211499811149506,0.3847701276444906,1.3501398665684616,0.10478512840886554,3.0765339387230783,0.33108501368790244,0.12042887558010464,0.4296875,0.571964956195244,0.8571428571428571,0.0,0.0,497.0445188758918,0.36535285744972823,1.8396075884830054e-07,0.9912401476290112,35.0,0.09976929581858934,0.7246543778801844,0.18481375358166188,2.853305457125301,0.010746842759635361,0.0,0.1491407528989576,henon
henon_a1.038_s001:1501:800,henon_a1.038_s001,chaotic_map,synthetic,forecast,"{'generator': 'henon', 'a': 1.0384118420527013, 'b': 0.3}",1501,v2,1,800,1,0.0,False,-4.7580986769649563e-17,1.0,-0.15359244716402426,-1.620324230732382,186.0,2.0,,False,0.999999999949523,-0.0003843401567593663,318.1084031626673,True,,False,-0.08360067338818394,True,0.18234145793482362,0.5,2.022274284349712e-15,0.001,0.001,0,0.004635730825657207,True,0.43620706446955015,0.18758823264333843,0.0965041919694777,0.8176585420651764,7.104712045653464e-06,0.01960459658438204,-0.01959749187233639,-0.396745095681297,,,,0.0,,,,,,0.255468452468126,0.1973375074596988,0.6750699332842308,0.027556772052511114,0.602488204493075,0.47220849899602996,0.0777712075501999,0.5,1.0,1.0,0.0,0.1251564455569462,750.3072603370639,0.02951044557443753,1.2825347884826144e-06,0.9899999999999998,2.0,0.1041206558238438,0.7050938337801609,0.0014326647564469914,2.7952738461727513,-0.020440912082658247,0.0,0.27316046479214834,henon
narma02_s000:1600:800,narma02_s000,input_driven,synthetic,input_driven,"{'generator': 'narma', 'order': 2}",1600,v2,1,800,1,0.0,False,-1.0277493142244307e-15,1.0,1.033911518072528,0.46608264636352637,1.0,4.0,12.004136087638814,True,0.8177046860097749,0.10311233815094412,6.931839026761059,True,0.13515571580126448,True,0.9986863210737866,True,0.9171613477419873,0.35535714285714287,0.5010895210803036,0.001,0.8536516699818618,0,0.4789066533238231,True,0.9933610952610636,2.1343572992759507,0.5885754601859369,0.08283865225801268,0.4269605532016104,0.28139469760335045,0.14556585559825996,,2.0,,,,,,,,,2.2125652425137012,1.6782433592174337,1.7600037546338874,0.6162031007761827,0.04601615192823912,0.26312489785774373,0.1444888250457168,0.435546875,0.5106382978723404,0.6553884711779449,0.0,0.0,2.764156375399503,0.1420535908578429,0.00018923272076942776,0.1157511658508016,7.0,0.09972003513928457,0.5140787090400132,0.6532951289398281,2.4347078785809044,-0.0009327060933240483,0.0,0.35274305946160806,narma
narma05_s001:1601:800,narma05_s001,input_driven,synthetic,input_driven,"{'generator': 'narma', 'order': 5}",1601,v2,1,800,1,0.0,False,-5.011863939736421e-16,1.0,0.7107045116743168,-0.1575398035812987,1.0,2.0,13.815577061666358,True,0.8728769146046191,0.022292925098697958,6.455678394421148,True,0.1579048615461323,True,0.9978531555845429,True,0.9216748085104486,0.425,0.5546859932723349,0.001,0.5178976172763529,0,0.5837519786125319,True,0.9925732611281807,2.256459768764938,0.6111633517236776,0.07832519148955142,0.35654324477597515,0.32377486050754917,0.03276838426842599,,5.0,,,,,,,,,2.194872030460587,1.6456037832709827,1.7358941141594506,0.6269407894203685,-0.02505493155903101,0.25360361944426074,0.14873276691265422,0.42578125,0.5043804755944932,0.6741854636591479,0.0,0.0,3.0553517981102445,0.14916595486777823,1.0531697080096158e-05,0.08321102910718091,6.0,0.09972003513928457,0.5224765354849333,0.6504297994269341,2.4758166207864796,-0.000515618444009075,0.0,0.3136298775220365,narma
linear_memory_lag01_s000:1700:800,linear_memory_lag01_s000,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 1}",1700,v2,1,800,1,0.0,False,-1.586032892321652e-17,1.0,0.09121397462723736,-1.135430994200293,1.0,4.0,18.993866356371395,True,0.9996235243517758,-0.000773960942343499,6.508517403005491,True,0.14052286141154594,True,0.9971631949655975,True,0.9189078563185492,0.39999999999999997,0.5373590762471109,0.001,0.7259960413107088,0,0.5324917077783136,True,0.9947755439780473,2.263645747288407,0.5951179558980738,0.08109214368145079,0.019402980395398773,0.03391808648151664,-0.014515106086117866,,1.0,,,,,,,,,2.217822268365796,1.646883610703977,1.747948934396669,0.6072758336199731,-0.12284732388390751,0.24850798862469164,0.1493819688546294,0.416015625,0.49937421777221525,0.6917293233082706,0.0,0.0,2.7386687163214587,0.1547159636055069,0.0004574678862704351,0.097275028799928,6.0,0.09972003513928457,0.5032109336407048,0.6575931232091691,2.4837462293651424,0.0016973577806472795,0.0,0.3605812603030778,linear_memory
linear_memory_lag08_s001:1701:800,linear_memory_lag08_s001,input_driven,synthetic,input_driven,"{'generator': 'linear_memory', 'lag': 8}",1701,v2,1,800,1,0.0,False,9.516197353929913e-18,0.9999999999999999,-0.01280807820902259,-1.075038628909928,1.0,4.0,11.996228940845882,True,0.9996902835804984,-0.0009516693181619296,8.19267515646583,True,0.14687157629311878,True,0.9961682606375839,True,0.9205775200391594,0.46249999999999997,0.5437206556936663,0.001,0.38469099452605704,0,0.4483205098095499,True,0.9965866064626591,2.0804914105426726,0.556676042346023,0.07942247996084062,0.017598761874109276,0.03551599270277514,-0.017917230828665864,,8.0,,,,,,,,,2.255696345791553,1.6634328532676363,1.747948934396669,0.5410730860208671,0.062071335122566844,0.2588483098936616,0.1449508070914583,0.443359375,0.5206508135168961,0.6666666666666666,0.0,0.0,16.410942642898302,0.04239579042827769,0.005463558803946222,0.09776277525474322,4.0,0.09972003513928457,0.5078215050222296,0.6790830945558739,2.5650846810077574,-0.0010196238724158313,0.0,0.37001532849570745,linear_memory
nonlinear_ipc_d2_l10_s000:1800:800,nonlinear_ipc_d2_l10_s000,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 2, 'lags': [1, 5, 10]}",1800,v2,1,800,1,0.0,False,-6.344131569286608e-17,1.0,0.5508956427915428,0.221937264589684,1.0,3.0,0.0,True,-0.2196874862524658,1.0388770831125962,0.9610891720969884,True,0.1603089236022839,True,0.9976214307313391,True,0.9251419577236226,0.48214285714285715,0.562106271474339,0.001,0.864764026817782,0,0.49270976980537623,True,0.9928177308699153,2.143640331202113,0.5428797551035269,0.07485804227637738,1.1043946243315683,0.42521806539688517,0.6791765589346832,,10.0,,,,,,,,,2.193329733074678,1.6584478538325014,1.747948934396669,0.5473109418045468,0.1189279715339153,0.26870238179792405,0.14290892470656638,0.439453125,0.5168961201501877,0.6917293233082706,0.0,0.0,0.7508254136594611,0.13901350372786248,5.94828957988236e-05,0.10708569677024052,4.0,0.09972003513928457,0.5211592293759262,0.6504297994269341,2.4739600475760493,0.0010800471225345942,0.0,0.3410578508930996,nonlinear_ipc
nonlinear_ipc_d4_l21_s001:1801:800,nonlinear_ipc_d4_l21_s001,input_driven,synthetic,input_driven,"{'generator': 'nonlinear_ipc', 'degree': 4, 'lags': [1, 10, 21]}",1801,v2,1,800,1,0.0,False,-9.595498998545996e-17,1.0,1.1622451397060407,1.4903959114178642,1.0,2.0,0.0,True,-0.10351257020744509,0.8866351857625488,0.7632716360826239,True,0.15623084768157675,True,0.9965788307525171,True,0.9288714619827718,0.3071428571428571,0.5637081713142382,0.001,0.7042424836466105,0,0.5015208621606452,True,0.9925454876459522,2.2047840085830357,0.5128826198881988,0.07112853801722818,1.0504820656286544,0.4657009603220678,0.5847811053065866,,21.0,,,,,,,,,2.1419184836352225,1.612709712204702,1.747948934396669,0.5989850131119608,-0.055335078081261285,0.25043135074415435,0.14727722291681683,0.435546875,0.4780976220275344,0.6854636591478697,0.0,0.0,0.6604691603205737,0.1256280428516009,0.0008877038489404354,0.09767773749934261,6.0,0.09972003513928457,0.522970525275811,0.6848137535816619,2.4239251675876368,0.0002445757003379234,0.0,0.3425536784741349,nonlinear_ipc
mso2_s000:1900:800,mso2_s000,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 2}",1900,v2,1,800,1,0.0,False,-4.123685520036296e-17,1.0,0.012224819610933491,-0.7402938093816549,5.0,7.0,,False,0.9999999999990609,-0.039516266982712045,11.23824488541058,True,0.29936203404267653,True,0.9439548957560107,True,0.27686758319732446,0.04642857142857143,1.220323314805731e-10,0.001,0.95,0,0.7117003716021919,True,0.4564737647396432,0.5069940452798256,0.46792210786869165,0.7231324168026756,9.691174151281914e-07,0.1987869889697291,-0.19878601985231398,,,2.0,,,,,,,,0.5793633761900788,0.5728453851377542,1.1210982820613118,0.3748633817463016,-7.891292200761063,0.03899962276269285,0.008079839610927272,0.046875,0.09011264080100125,0.09398496240601503,0.0,0.0,794.9912808860146,0.8979511815027553,0.00020973249037037345,0.9147267704396015,0.0,0.09972003513928457,0.7655195125967397,0.04011461318051576,1.7241408675178604,0.11497348671824337,0.0025,0.5045893867663716,mso
mso3_s001:1901:800,mso3_s001,oscillatory,synthetic,forecast,"{'generator': 'mso', 'n_freqs': 3}",1901,v2,1,800,1,0.0,False,-1.2688263138573217e-17,1.0,0.04048316730337008,-0.507843609307236,4.0,5.0,,False,0.9999999999970255,-0.05434242273229806,10.775574256026847,True,0.4364063481648966,True,0.9888456355006897,True,0.3488247306509468,0.07321428571428572,1.2013959041464762e-10,0.001,0.9450024919231308,0,0.5771514867116664,True,0.5419905134439853,0.6079144630469753,0.4005113852560099,0.6511752693490531,1.7246923005216175e-06,0.23311461287373764,-0.2331128881814371,,,3.0,,,,,,,,0.7124064488391935,0.6995994737854438,1.2295916641962774,0.3504496814697215,-7.737207064437891,0.05033267194419251,0.017345014128946137,0.072265625,0.11264080100125157,0.14661654135338345,0.0,0.0,794.5792125781319,0.7954293948649116,0.0001707972301088212,0.7878529925796569,0.0,0.09972003513928457,0.7638728799604808,0.1318051575931232,1.852509023448473,0.08246046228675166,0.0025,0.4856257156308662,mso
quasi_periodic2_s000:2000:800,quasi_periodic2_s000,oscillatory,synthetic,forecast,"{'generator': 'quasi_periodic', 'n_freqs': 2}",2000,v2,1,800,1,0.0,False,-2.8548592061789737e-17,1.0,-0.009840793826523982,-0.7522267013655561,5.0,6.0,,False,0.9999999999987317,-0.020379012061668034,18.864231320967072,True,0.323162901545844,True,0.9916906976295428,True,0.2768589849309441,0.04642857142857143,1.1027833197345633e-10,0.001,0.9322109882495675,0,0.7005761827742554,True,0.44973475342717645,0.5587105319577548,0.4499676239666999,0.7231410150690559,1.1262135188440074e-06,0.14275507718794567,-0.14275395097442684,,,2.0,,,,,,,,0.6175222629876338,0.6431848825506865,1.0608241808752197,0.3479869284033939,-7.177735931300077,0.039307668061777455,0.006416471069295858,0.046875,0.0851063829787234,0.09147869674185463,0.0,0.0,794.9948940049737,0.9016683349584251,6.2689858633113715e-06,0.8983279854213885,0.0,0.09972003513928457,0.7760579614687964,0.09742120343839542,1.7180778073838336,0.11635338592511257,0.0,0.5133586043288412,quasi_periodic
