dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive,base_generator,frontier_score,candidate_pool_split,evaluation_split,selection_role,selection_order
chua_alpha11.19_s001:3901:800,chua_alpha11.19_s001,chaotic_flow,synthetic,forecast,"{'generator': 'chua_circuit', 'alpha': 11.189645368721713, 'dt': 0.01, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",3901,v2,1,800,1,0.0,False,-2.5376526277146434e-17,1.0,0.1043239050832728,-1.5112428132440254,51.0,14.0,,False,0.9999961243725828,-0.0122121212860017,21.30516077053022,True,0.9162258921586478,True,-0.1096863441673472,True,0.1591104104194176,0.0035714285714285,1.072008678135916e-08,0.0039625220975974,0.186848131233201,0,1.908023043675587,True,0.244857940214146,0.0624096617774318,0.9891501784516,0.8408895895805824,0.0019686613261758,0.1105260010740417,-0.1085573397478659,,,,,1.0,,,,,,0.0868756303116633,0.0933596622518173,0.7112343939958861,1.0082123298746104,-5.834901070438084,0.0038759674639031,0.0012698458627251,0.005859375,0.0075093867334167,0.0075187969924812,0.0,0.0,794.9999629362384,0.9983558621915388,0.031495412367584,0.9937562513121884,1.0,0.0997200351392845,0.9718425819199736,0.0057306590257879,0.995081863998352,0.2247083671468618,0.0,0.2684787433419048,chua_circuit,0.5873333333333334,discovery,discovery,broad_balanced,0.0
henon_heiles_E0.158_s000:2700:800,henon_heiles_E0.158_s000,chaotic_flow,synthetic,forecast,"{'generator': 'henon_heiles', 'energy': 0.15796606642823335, 'px0': 0.005384941603675836, 'dt': 0.04, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2700,v2,1,800,1,0.0,False,-2.5376526277146434e-17,1.0,0.052009311727951,-1.1877771242695374,27.0,16.0,,False,0.99999971024946,-0.0045809903266187,16.791892826171242,True,0.729816852284528,True,-0.0617745491416651,True,0.333669073596477,0.0071428571428571,1.4118062767763216e-11,0.9489899814403318,0.818092169290413,2,1.7963941951688334,True,0.2702958059089933,0.1625266259200929,0.9958078990135926,0.666330926403523,0.0005382848129792,0.0676851540380805,-0.0671468692251013,,,,,1.0,,,,,,0.1746418973276314,0.182186116934838,0.7715084951819781,0.9807274662409032,-7.553451026211355,0.0070529949068291,0.0028566488682008,0.009765625,0.0150187734668335,0.0150375939849624,0.0,0.0,794.9999999949628,0.9945010435926064,0.0364042731581211,0.9929946279530624,0.0,0.0997200351392845,0.8900049398979087,0.0358166189111747,1.1259974498854863,0.2120337245234527,0.0,0.28536891485907,henon_heiles,0.5500833333333334,discovery,discovery,broad_balanced,1.0
arima_rw_d-0.007_s000:4100:800,arima_rw_d-0.007_s000,unit_root_trend,synthetic,forecast,"{'generator': 'arima_random_walk', 'drift': -0.006977362164767853, 'sigma': 0.4401650047221489, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",4100,v2,1,800,1,0.0,False,0.0,1.0,-0.5714784436535568,-0.4954094197131189,93.0,14.0,,False,0.9666670086361004,-1.9666670086361004,-7.969050820776109,True,0.2118858220130389,True,-0.18051838147907,True,0.3497372314186692,0.0017857142857142,0.0227139611079754,0.9645697920573768,0.0010306516034558,1,1.455493850499587,True,0.950020107584058,0.2693670722149268,0.9892060357220126,0.6502627685813308,0.1825732493107893,2.195176915286881,-2.0126036659760915,,,,,0.0,,,,,,0.1955446231246991,0.2151570705342709,0.7353440344703227,0.9978165164496684,-1.579868118805758,0.0083983985566746,0.0323134593741539,0.005859375,0.0037546933667083,0.5200501253132832,0.0,0.0,766.0890911417935,0.0754572168727248,0.9025007248699576,0.989382691860211,2.0,0.0997200351392845,0.9308414292771284,0.2320916905444126,1.1279797146227162,0.2205059728135476,0.0,0.3860030579467379,arima_random_walk,0.6696666666666666,discovery,discovery,frontier_enriched,11.0
seasonal_ar_s34_001:4201:800,seasonal_ar_s34_001,seasonal_calendar,synthetic,forecast,"{'generator': 'seasonal_ar', 'season': 34, 'seasonal_phi': 0.8911453847571322, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",4201,v2,1,800,1,0.0,False,2.5376526277146434e-17,1.0,2.0566634913998567,5.53091018811233,8.0,8.0,,False,0.999999053549686,-0.669730651108522,1.0634563307732738,True,0.263178668758896,True,0.9153472204507171,True,0.3085152691461187,0.0285714285714285,6.506899771977042e-09,0.001,0.0040797941694029,0,0.7929240259416608,True,0.3730455782456593,0.1210920212907746,0.5938845906575375,0.6914847308538813,0.0009728567797657,0.8183713078785424,-0.8173984510987766,,34.0,,,0.0,,,,,,0.0682648896830529,0.2554115708827116,0.9161663380285988,0.5976576791267861,-8.045591877206306,0.0233739293103247,0.0126241502688494,0.029296875,0.0250312891113892,0.0576441102756892,0.02875,0.1927409261576971,794.9981258292001,0.9785209082419658,0.2046360556914845,0.9500699407387184,9.0,0.0997200351392845,0.932652725177013,0.0143266475644699,0.7351006738185392,0.1785185886048199,0.0,3.431801733925985,seasonal_ar,0.6720833333333334,discovery,discovery,frontier_enriched,10.0
level_shift_k3_s001:5001:800,level_shift_k3_s001,regime_switching,synthetic,forecast,"{'generator': 'level_shift', 'n_shifts': 3, 'magnitude': 1.2369525932367997, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",5001,v2,1,800,1,0.0,False,2.5376526277146434e-17,1.0,0.4562058193374028,-1.194827150971501,66.0,5.0,,False,-0.4157608401493651,-0.3347713753780315,-1.798883532522462,True,0.1525262672492379,True,0.7240184044416136,True,0.4010286210882521,0.0017857142857142,0.0901018937775804,0.3675265904302709,0.0236152911449707,1,1.1884364090707695,True,0.9939158453261508,1.2848898402368254,0.927751879244762,0.5989713789117479,1.1898574873275225,1.323076798801716,-0.1332193114741935,,,,,0.0,,,,,,1.311089777385718,1.2594194527145248,0.7715084951819781,0.7534794000555524,-0.702498077246467,0.0419988186817589,0.1044597822243065,0.05078125,0.0287859824780976,0.7005012531328321,0.0,0.0,48.52967740103566,0.1656183777766296,0.1553590447328898,0.8358330508867675,3.0,0.0997200351392845,0.6711674625391075,0.4756446991404011,2.042055655507047,0.1292467221906448,0.0,0.3919477821568579,level_shift,0.6671666666666667,discovery,discovery,frontier_enriched,12.0
logistic_r3.8977_s001_snr20db:9005:800,logistic_r3.8977_s001_snr20db,chaotic_map,synthetic,forecast,"{'generator': 'logistic', 'r': 3.897734489437128, 'noise_overlay': True, 'snr_db': 20.0, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",9005,v2,1,800,1,0.0,False,-1.427429603089487e-16,1.0,-0.2713401439697567,-1.319826472140815,2.0,10.0,,False,0.3470598527928249,0.6101819262950883,6.423842459014732,True,0.3939324489446834,True,0.9978425295940614,True,0.8761583917822421,0.4142857142857142,0.3933965058967665,0.001,0.9417244498265352,0,0.2756831563550257,True,0.7424920780181712,0.7223069733804411,0.3837238050888246,0.1238416082177579,0.8080471194226084,0.2067806105806026,0.6012665088420058,0.5015472961154146,,,,1.0,,,,,,1.0302887794125128,1.0624381623986032,1.4706880689406454,0.426579774652745,0.8206843261146216,0.3560021364299826,0.1053402559831841,0.453125,0.7346683354192741,0.8345864661654135,0.0,0.0,86.67972879904957,0.1218938074016001,0.0002239673227162,0.1787661308437579,5.0,0.0997200351392845,0.5578791371644986,0.4111747851002865,1.803243809556101,0.0077821312019053,0.0,0.2274161294938107,logistic_noise,0.3758333333333333,discovery,discovery,broad_balanced,6.0
v4_mackey_glass_tau42_dt0.85_s000:61000:800,v4_mackey_glass_tau42_dt0.85_s000,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 42, 'dt': 0.8495847588126784, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",61000,v2,1,800,1,0.0,False,8.881784197001253e-17,1.0,-0.5938056491179847,-0.3011979982601014,15.0,15.0,,False,0.9999433805497028,-0.0234639503658535,11.638402136877042,True,,False,0.8685293635001193,True,0.45431024700017,0.0089285714285714,5.887585384609651e-07,0.001,0.3567671030004098,0,1.3588460543923904,True,0.426516739338968,0.4011417118364576,0.8828603700257616,0.54568975299983,0.0075245897095592,0.1533641738351914,-0.1458395841256322,,,,,1.0,,,,,,0.4577115982897545,0.4622028251960408,0.9161663380285988,0.8586167280761896,-8.578717950782284,0.0139826501799787,0.0115631147531107,0.025390625,0.0425531914893617,0.075187969924812,0.0,0.0,794.968037634935,0.9117367863419644,0.0207968473520323,0.9729558921036856,3.0,0.0997200351392845,0.8187057467479005,0.0744985673352435,1.4897602010512556,0.1821639426070271,0.0,0.1039859225394436,mackey_glass,0.6190833333333333,discovery,discovery,feature_space_coverage,17.0
v4_mackey_glass_tau25_dt1.06_s002:61002:800,v4_mackey_glass_tau25_dt1.06_s002,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 25, 'dt': 1.0598477163682027, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",61002,v2,1,800,1,0.0,False,1.3957089452430542e-16,1.0,-0.3757743722989228,-0.8278604914269208,12.0,13.0,,False,0.999961586621284,-0.0086214018370115,12.48100649087153,True,0.306562166485696,True,0.2619705744424233,True,0.329772577774559,0.0107142857142857,3.121096982755454e-07,0.001,0.95,0,1.4212558552718144,True,0.3866355983833139,0.3520751147712393,0.9113599517290122,0.670227422225441,0.0061978527504303,0.0930581281550816,-0.0868602754046512,,,,,1.0,,,,,,0.3903150688939573,0.4225023785362536,0.8800018773169437,0.7848364714384923,-8.21595568572459,0.0162349623111021,0.0087904338494049,0.021484375,0.0413016270337922,0.0601503759398496,0.0,0.0,794.964925533919,0.9309226291494612,0.0014446830348348,0.9725407275476972,0.0,0.0997200351392845,0.8361600526922444,0.0659025787965616,1.3811013001215038,0.1820705708882735,0.0,0.1121284548550044,mackey_glass,0.5849166666666668,discovery,discovery,feature_space_coverage,19.0
v4_multiscale_p285_17_003:63003:800,v4_multiscale_p285_17_003,multiscale_composite,synthetic,forecast,"{'generator': 'multiscale_composite', 'slow_period': 285, 'fast_period': 17, 'burst_rate': 0.03174843003543826, 'trend': 0.0028326446642359467, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",63003,v2,1,800,1,0.0,False,-3.425831047414769e-16,1.0,0.8186008684124159,0.5238527123591847,5.0,7.0,,False,0.8910457940377478,-0.1242493923036768,2.945943557432835,True,0.3205399661139254,True,0.8837890841084572,True,0.5151961234818748,0.0589285714285714,0.0702212804345038,0.001,0.0089566592742656,0,0.8590184666225769,True,0.6995965089081826,0.81780442637177,0.7385230779091593,0.4848038765181252,0.3300821200281109,0.4829115843153165,-0.1528294642872056,,,3.0,,0.0,,,,,,0.8751047701069339,0.879941449809575,1.1331531022985302,0.7780283976659621,-1.4085082057237956,0.0512655827090593,0.0613292177688939,0.060546875,0.0838548185231539,0.2756892230576441,0.005,0.0100125156445556,500.9379709719993,0.083505405273711,0.2864200896137505,0.8248174352788227,8.0,0.0997200351392845,0.6932323398649761,0.325214899713467,1.7984827503086986,0.126291027636298,0.0,0.1018285211930555,multiscale_composite,0.6364166666666666,discovery,discovery,frontier_enriched,14.0
v4_unit_root_d-0.009_s002:64002:800,v4_unit_root_d-0.009_s002,unit_root_trend,synthetic,forecast,"{'generator': 'arima_random_walk', 'drift': -0.008873566821154286, 'sigma': 0.5658426608231016, 'taxonomy': 'v4', 'v4_source': 'expanded_template'}",64002,v2,1,800,1,0.0,False,5.075305255429287e-16,1.0,-0.4538641985438008,-1.0253052778210554,115.0,17.0,,False,0.9496125928679492,-1.9496125928679493,-7.858940765101297,True,0.2020848259135121,True,0.0452599748793005,True,0.2002290736924253,0.0017857142857142,0.0087424281146671,0.8622105060729177,0.0010144348031527,1,1.4564051539254697,True,0.9278272531650856,0.2347644968340904,1.0279405555979808,0.7997709263075747,0.2244713949082393,1.7082076209975068,-1.4837362260892677,,,,,0.0,,,,,,0.2929611132395596,0.3115122584872365,0.8679470570797253,1.0300855192075429,-1.8122825797492257,0.0059359746148226,0.0229294229413987,0.00390625,0.0337922403003754,0.4962406015037593,0.0,0.0,768.578120727553,-0.0816825737381042,0.4871911861651892,0.988390584046818,0.0,0.0997200351392845,0.9199736538778198,0.2320916905444126,1.186461859348395,0.1997628288036584,0.0,,arima_random_walk,0.6460833333333335,discovery,discovery,frontier_enriched,13.0
