dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
lorenz63_rho35.39_s258:1458:800,lorenz63_rho35.39_s258,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 35.38917850014351, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1458,v2,1,800,12,0.0,False,3.172065784643304e-17,0.9999999999999999,0.06400910508085905,-0.6062042105662986,12.0,8.0,,False,0.9999823294899028,-0.004740414949415572,32.4245961842433,True,2.0451912271538815,True,0.8423403469708589,True,0.49744345484232283,0.010714285714285714,7.507444884633147e-09,0.001,0.9286035111811167,0,1.3718553367121695,True,0.3282754133742451,0.2948365082748138,0.7830261775949936,0.5025565451576772,0.004203630585240245,0.06897887690817159,-0.06477524632293134,,,,,1.0,2.0,1.3456410144661735,1.0938972431459024,1.7036610230876303,0.25174377132027104
lorenz63_rho43.25_s259:1459:800,lorenz63_rho43.25_s259,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 43.25011702911293, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1459,v2,1,800,13,0.0,False,1.2688263138573217e-17,0.9999999999999999,-0.31802523554727197,-0.813205724687815,13.0,6.0,,False,0.9999575071605498,-0.009379492082758567,21.738132291926675,True,1.9051384107487253,True,0.9342812802341898,True,0.5228281132596592,0.012499999999999999,5.47470067390485e-08,0.001,0.05581436015083529,0,1.257652761812734,True,0.3782725743509251,0.39004476495281337,0.8250276658935058,0.47717188674034083,0.006518653192973897,0.09706690951198997,-0.09054825631901607,,,,,1.0,0.6652330832766473,0.232427034473496,0.6094677311726177,0.40454209737085506,-0.37704069669912166
lorenz63_rho42.84_s275:1475:800,lorenz63_rho42.84_s275,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 42.83934684263001, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1475,v2,1,800,15,0.0,False,-5.075305255429287e-17,1.0,0.30062221131903405,-0.9299631575606719,15.0,7.0,,False,0.9997755049571199,-0.04015590618326381,9.20825464237219,True,3.343008574001094,True,0.9900191458114384,True,0.5026749377365967,0.010714285714285714,2.864252313744986e-07,0.001,0.009724666569957213,0,1.3330998670876248,True,0.37784212624033464,0.3519126644106295,0.7907606065967261,0.49732506226340334,0.014983158641625355,0.20094875273597493,-0.18596559409434957,,,,,1.0,0.8383503884864663,0.3598829096730083,1.2775132133044191,0.44176696230736634,-0.9176303036314108
lorenz63_rho34.66_s282:1482:800,lorenz63_rho34.66_s282,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 34.65749561605582, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1482,v2,1,800,12,0.0,False,5.075305255429287e-17,1.0,0.12569660081350753,-0.6650354075473879,12.0,9.0,,False,0.9999640610360695,-0.008318431475517807,21.547248534404673,True,,False,0.9614080684091824,True,0.4897609072762377,0.007142857142857143,9.210411336663794e-09,0.001,0.790965406952688,0,1.3659227333508088,True,0.34614458260755543,0.31841384041904586,0.8911060854037413,0.5102390927237623,0.005994911503141541,0.09140224526480932,-0.08540733376166779,,,,,1.0,0.6446480946164027,0.5346146417793644,1.0368558327799422,0.39859159199388083,-0.5022411910005778
lorenz63_rho29.85_s285:1485:800,lorenz63_rho29.85_s285,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 29.851368111705774, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1485,v2,1,800,13,0.0,False,-3.8064789415719653e-17,1.0,0.4096617738096584,-0.35227606676016876,13.0,9.0,,False,0.9999683800712058,-0.01406280621057543,15.93414465126713,True,1.6433092720614328,True,0.8797246665677068,True,0.4959115338306014,0.010714285714285714,1.1145179082696906e-08,0.001,0.25163118344500107,0,1.4133455969775366,True,0.33938004212084116,0.3029460891834218,0.8656836891742744,0.5040884661693986,0.005623160036327784,0.11871994836323684,-0.11309678832690905,,,,,1.0,0.7160189988594173,0.5958481204012576,1.0109076082818906,0.2959776522701305,-0.41505948788063307
lorenz63_rho39.78_s303:1503:800,lorenz63_rho39.78_s303,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 39.77901010481826, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1503,v2,1,800,18,0.0,False,0.0,1.0,0.588604777686483,-0.7063837957632089,18.0,7.0,,False,0.9999373558368143,-0.026852665088522132,15.044435095453101,True,4.3821791393006775,True,0.7737708671160732,True,0.41267276985072,0.0017857142857142857,5.19109286409231e-08,0.001,0.04923737901680896,0,1.2738913236253993,True,0.38542498034764716,0.35435632634120806,0.774366287020121,0.58732723014928,0.007914806579171652,0.1640588591076625,-0.15614405252849084,,,,,1.0,1.0311279468452805,0.6152468427621368,1.143323125422782,0.6062900012667987,-0.5280762826606452
lorenz63_rho34.44_s353:1553:800,lorenz63_rho34.44_s353,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 34.44249968385713, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1553,v2,1,800,15,0.0,False,-3.172065784643304e-17,1.0,-0.29753380383898553,-0.8027942643630634,15.0,7.0,,False,0.9999305060433176,-0.030024196720069618,10.382924498298642,True,3.325700284853155,True,0.9689891469828671,True,0.49194196330651385,0.01607142857142857,3.736049201274397e-08,0.001,0.3467693376637384,0,1.3472150367996516,True,0.36111754631132437,0.3143658932897264,0.8017615119596826,0.5080580366934861,0.008336303538285274,0.17347533160871054,-0.16513902807042527,,,,,1.0,0.8436933494224618,1.137762834627168,0.9980200508159278,0.4749681412122129,0.13974278381124017
lorenz63_rho29.41_s357:1557:800,lorenz63_rho29.41_s357,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 29.40677417717251, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1557,v2,1,800,15,0.0,False,-2.5376526277146434e-17,0.9999999999999999,-0.23308245307562872,-0.5959692761000048,15.0,8.0,,False,0.9999608908307842,-0.021606602394876995,18.961260904834475,True,2.0176698533968676,True,0.778302112871175,True,0.4615494298981791,0.005357142857142857,1.3680144627494316e-08,0.001,0.014359341349115116,0,1.366460499578824,True,0.3516255638515064,0.3088527795747475,0.8479825709226259,0.538450570101821,0.006253732422785801,0.1471248162754768,-0.140871083852691,,,,,1.0,0.7596372293814023,0.9267849738436288,0.8259110947437861,0.5307210861660718,0.10087387909984269
lorenz63_rho25.08_s366:1566:800,lorenz63_rho25.08_s366,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 25.084082989918755, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1566,v2,1,800,14,0.0,False,0.0,1.0,-0.10726632819004621,-0.3552221658079415,14.0,10.0,,False,0.9999840623898972,-0.006332361542456533,25.200251588368587,True,1.266131543238625,True,0.8385958982705606,True,0.5029687065854849,0.005357142857142857,5.404209751904989e-09,0.001,0.8139353240342608,0,1.4034245241745036,True,0.32600364591406933,0.22175973530179102,0.8922695451665769,0.49703129341451513,0.00399219364545117,0.079676214471819,-0.07568402082636783,,,,,1.0,1.0056545978582658,0.7174069671113958,1.0716665548940765,0.7035675301684081,-0.35425958778268063
lorenz63_rho29.37_s378:1578:800,lorenz63_rho29.37_s378,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 29.373971182327647, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1578,v2,1,800,13,0.0,False,-6.3441315692866086e-18,1.0,0.23141448125765404,-0.42845202603090193,13.0,9.0,,False,0.9999824669746158,-0.006067934544592313,29.48330861471407,True,1.9409618905222612,True,0.9583290485746258,True,0.5116459820716704,0.008928571428571428,1.531513312981948e-08,0.001,0.8679984079242727,0,1.3941121529615557,True,0.3221093041627864,0.25710003997360176,0.8589857900047266,0.48835401792832955,0.00418724556053828,0.07800940693260328,-0.073822161372065,,,,,1.0,0.618618875077431,0.6805173693333302,0.6277524370340912,0.32222814980498404,0.052764932299238954
