dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
rossler_c8.22_s081:1381:800,rossler_c8.22_s081,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.217032422316105, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1381,v2,1,800,21,0.0,False,-1.9032394707859827e-17,1.0,0.41088450889673955,0.7260829330350029,21.0,19.0,,False,0.9999992012110387,-0.004559954993738291,12.054462390623296,True,0.11764849835337868,True,0.023010959152152198,True,0.3686750974923526,0.008928571428571428,9.301342068240195e-09,0.001,0.9475367846672526,0,1.6873077295576941,True,0.28124034288864586,0.14336789269220437,1.0038165208090721,0.6313249025076474,0.0008937499433759597,0.06753335311310724,-0.06663960316973128,,,,,1.0,0.2202148919548062,0.05999995990249766,0.6140767025472453,0.38890315835879147,-0.5540767426447477
rossler_c6.70_s090:1390:800,rossler_c6.70_s090,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.70320115832776, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1390,v2,1,800,21,0.0,False,2.5376526277146434e-17,1.0,0.3696310598781604,0.20953012737574062,21.0,16.0,,False,0.9999994115347217,-0.0031505984659203623,16.392263632592623,True,0.04711738935792067,True,-0.04010811916081394,True,0.2805086417610273,0.008928571428571428,1.327891823318204e-09,0.001,0.95,0,1.671816675269793,True,0.27680879986383006,0.1773538606514131,0.9918813442853872,0.7194913582389727,0.0007671149055244565,0.056135433829254455,-0.05536831892373,,,,,1.0,0.1478048659956995,0.11028421536273847,0.7934194877207844,0.35878849460164125,-0.6831352723580459
rossler_c8.01_s092:1392:800,rossler_c8.01_s092,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.014102997132209, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1392,v2,1,800,22,0.0,False,1.2688263138573217e-17,1.0,0.2642453856853514,-0.47910650523288245,22.0,20.0,,False,0.9999993237092042,-0.002280854324538617,21.760857722408726,True,0.13730601455906707,True,-0.1132706975297306,True,0.3147132790389615,0.008928571428571428,4.5360182632131325e-09,0.001,0.9178370896981344,0,1.716409413230082,True,0.2818913094017646,0.18164758210196066,1.002304237696877,0.6852867209610385,0.0008223690143999881,0.04776537046160546,-0.046943001447205465,,,,,1.0,0.19142574135934315,0.07143113918283896,0.550414122476886,0.33396813058051134,-0.4789829832940471
rossler_c8.31_s106:1406:800,rossler_c8.31_s106,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.3079476750755, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1406,v2,1,800,20,0.0,False,-3.1720657846433043e-18,1.0,0.3602092108309431,0.8345408687213145,20.0,20.0,,False,0.999999078953287,-0.005870275776422296,9.243467662787173,True,0.1378106237262376,True,-0.01715435499621832,True,0.3813129499609906,0.008928571428571428,1.2151771334083167e-08,0.001,0.95,0,1.6792068251664947,True,0.2810130551391454,0.1276706645601886,1.0041042133510787,0.6186870500390094,0.0009597117864013064,0.07662373537707039,-0.07566402359066908,,,,,1.0,0.2403544050307102,0.05195797810787594,0.5755082056233916,0.38944015283699807,-0.5235502275155156
rossler_c8.48_s109:1409:800,rossler_c8.48_s109,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.476195268358673, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1409,v2,1,800,21,0.0,False,1.2688263138573217e-17,1.0,0.26840141549558005,0.5473276519429668,21.0,16.0,,False,0.9999990668037468,-0.006686779619815231,10.427987372254803,True,0.13488851448682057,True,-0.08291693766589042,True,0.39042096868563686,0.008928571428571428,1.7482021642088562e-08,0.001,0.95,0,1.6759313756005365,True,0.2798863703149781,0.14499586946472384,1.0043318643865402,0.6095790313143632,0.0009660208347543726,0.0817784373540382,-0.08081241651928382,,,,,1.0,0.2562389861891118,0.010741901166458808,0.6756421983108677,0.3305163268946473,-0.6649002971444089
rossler_c8.25_s111:1411:800,rossler_c8.25_s111,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.246070295560447, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1411,v2,1,800,21,0.0,False,-1.9032394707859827e-17,1.0,0.3988365756733563,0.8024705141990398,21.0,22.0,,False,0.9999991570166606,-0.006672941120792086,11.086546730045486,True,0.1267625945964679,True,-0.033822557397010525,True,0.37344701298879024,0.008928571428571428,1.0198412921426592e-08,0.001,0.95,0,1.684187901577017,True,0.2802063308229397,0.13516289178998234,1.0067171608329941,0.6265529870112098,0.0009181412414780219,0.08169323169107365,-0.08077509044959563,,,,,1.0,0.24196232979673904,0.01975406642633665,0.5844938852245378,0.34988974442436277,-0.5647398187982011
rossler_c8.33_s116:1416:800,rossler_c8.33_s116,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.334532525920544, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1416,v2,1,800,20,0.0,False,9.516197353929913e-18,1.0,0.3417145582178457,0.8065559302834422,20.0,20.0,,False,0.9999990646412505,-0.005109644120324552,9.393583224774476,True,0.13514686999127684,True,0.02522953814360644,True,0.3838193394266697,0.008928571428571428,1.3048470522905645e-08,0.001,0.95,0,1.677764097655991,True,0.2819418383688971,0.12924340386090086,1.0028085722545859,0.6161806605733303,0.0009671394674370727,0.07148831708100307,-0.07052117761356601,,,,,1.0,0.2430291450316486,0.05504081630400646,0.5909950299051728,0.40312280016455726,-0.5359542136011664
rossler_c8.75_s119:1419:800,rossler_c8.75_s119,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.752560897926495, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1419,v2,1,800,21,0.0,False,-3.1720657846433043e-18,0.9999999999999999,0.3688496308789102,0.709582547499028,21.0,19.0,,False,0.9999989984304173,-0.0122103123105749,8.816563639456504,True,0.20455064162156084,True,-0.03599425111733802,True,0.37713167694347016,0.008928571428571428,1.545835513076904e-08,0.001,0.95,0,1.6957984659765268,True,0.27725320624256455,0.09999093396561495,1.007054749983142,0.6228683230565298,0.0010007844836243886,0.1105048138325094,-0.10950402934888501,,,,,1.0,0.2833558937001067,0.10877895498224795,0.98622885772344,0.5135232359428238,-0.8774499027411921
rossler_c5.76_s125:1425:800,rossler_c5.76_s125,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 5.7574624480523795, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1425,v2,1,800,22,0.0,False,-2.5376526277146434e-17,1.0,0.29472731655905166,-0.4469452335848829,22.0,20.0,,False,0.9999995508632668,-0.002983465147586406,19.327696920204016,True,0.0704163357660913,True,-0.011340326181003287,True,0.2564018605613466,0.008928571428571428,3.5019012604830305e-10,0.001,0.9441905670038632,0,1.666011171262983,True,0.2762469707021069,0.20035832096721964,0.9865213763972115,0.7435981394386534,0.0006701766433423682,0.05462521656084868,-0.05395503991750631,,,,,1.0,0.4668293560852835,0.016489268197927322,0.34065753727565906,0.26159073930600285,-0.3241682690777317
rossler_c8.19_s135:1435:800,rossler_c8.19_s135,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.186101451260198, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1435,v2,1,800,21,0.0,False,1.2688263138573217e-17,1.0,0.4164043316225303,0.5980745079997929,21.0,16.0,,False,0.9999992406626651,-0.004140346031761277,13.159918870950504,True,0.1138807965152497,True,-0.09693446648848988,True,0.3627779467585548,0.008928571428571428,8.445040243549557e-09,0.001,0.9432692009991762,0,1.6911296702813612,True,0.2802568303323589,0.15255580471389613,1.0051382052535631,0.6372220532414452,0.0008713996413152903,0.06435142087861166,-0.06348002123729637,,,,,1.0,0.19210603763265002,0.15841135680829135,0.6230313713157279,0.4109501042699735,-0.4646200145074366
