dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
lorenz63_rho43.69_s184:1384:800,lorenz63_rho43.69_s184,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 43.69284619717102, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1384,v2,1,800,20,0.0,False,5.075305255429287e-17,0.9999999999999999,0.14400851200441644,-1.1355940406758431,20.0,7.0,,False,0.9999464668346811,-0.022304483508452266,12.969320452348194,True,4.557953058992589,True,0.8915978164331391,True,0.4819798402595466,0.0017857142857142857,1.4597065460232938e-07,0.001,0.03745372963914214,0,1.304009116301504,True,0.38768530805548557,0.3912125164046071,0.7407186244368531,0.5180201597404535,0.0073166362024422475,0.149525973241344,-0.14220933703890176,,,,,1.0,1.1212643956633375,0.6307129594204136,1.1424251714428084,0.6596377920567402,-0.5117122120223948
lorenz63_rho27.47_s194:1394:800,lorenz63_rho27.47_s194,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 27.468350406397853, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1394,v2,1,800,12,0.0,False,1.1419436824715895e-16,1.0,-1.2694393828754216,2.5732501428165584,12.0,9.0,,False,0.9999803113353996,-0.009486986780558149,23.628002795650325,True,,False,0.8431814453366994,True,0.4565455636612936,0.02857142857142857,5.429598900994906e-09,0.001,0.8469992116239589,0,1.3101907860128124,True,0.35611279228771664,0.3456666942781189,0.7334601575594683,0.5434544363387064,0.004437191070985254,0.09750218174563363,-0.09306499067464838,,,,,1.0,0.5326651491734712,0.17282011935254513,0.22094653603844353,0.22111556201952412,-0.0481264166858984
lorenz63_rho39.35_s208:1408:800,lorenz63_rho39.35_s208,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 39.346488561201866, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1408,v2,1,800,15,0.0,False,-5.075305255429287e-17,0.9999999999999999,-0.2456813252075379,-0.9403365079121997,15.0,7.0,,False,0.9999568441148862,-0.011329537265612921,20.596201329272738,True,2.012863239547126,True,0.9749976288830828,True,0.500435079762492,0.0035714285714285713,3.880449263847756e-08,0.001,0.013362633578015957,0,1.3290653794948863,True,0.3769224716918492,0.37831411904221357,0.7714231228288974,0.499564920237508,0.006569313899782787,0.1066428298139483,-0.10007351591416552,,,,,1.0,0.9432284337572109,0.8536856560976519,1.087611149777755,0.61321488518941,-0.23392549368010307
lorenz63_rho24.13_s212:1412:800,lorenz63_rho24.13_s212,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 24.12777968026245, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1412,v2,1,800,11,0.0,False,-2.5376526277146434e-17,1.0,1.0719448483025615,2.147610191513488,11.0,9.0,,False,0.99972782269611,-0.7499672949925843,2.2203001726986966,True,,False,0.5301791418013302,True,0.3052759305207064,0.026785714285714284,1.9420001358836903e-09,0.001,0.009357826443273952,0,1.0962129143297392,True,0.3659916975098623,0.3271397046896567,0.5874599622385975,0.6947240694792935,0.01649779694050094,0.8661636521446016,-0.8496658552041007,,,,,1.0,0.43925397971987673,0.2771285928364417,2.0,0.30388773463901814,-1.7228714071635582
lorenz63_rho41.76_s231:1431:800,lorenz63_rho41.76_s231,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 41.758794317018264, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1431,v2,1,800,12,0.0,False,-1.0150610510858574e-16,1.0,-0.7706746230612777,-0.04679008246268035,12.0,6.0,,False,0.9999435397413263,-0.014779148587483526,15.283536806351183,True,2.4088337075306243,True,0.9800570793083172,True,0.5230844073761104,0.014285714285714285,5.874465618907098e-08,0.001,0.028103302890583135,0,1.283661292842844,True,0.3812255766954799,0.40671220310568634,0.7656032271193078,0.4769155926238896,0.007514004170460146,0.12180151413737497,-0.11428750996691482,,,,,1.0,0.6763158713943234,0.4694765765617139,0.6959604725417735,0.3845683245470808,-0.22648389598005964
lorenz63_rho45.80_s233:1433:800,lorenz63_rho45.80_s233,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 45.80076452841424, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1433,v2,1,800,12,0.0,False,5.3925118338936174e-17,1.0,0.057581957042341425,-0.8982439372346098,12.0,6.0,,False,0.9999266492474143,-0.021076861067861663,10.866740960569247,True,2.369956001921841,True,0.9556598651041959,True,0.5202046603634742,0.0035714285714285713,1.571912142444994e-07,0.001,0.5919671954506963,0,1.253817257076594,True,0.3722249292962435,0.4128513479484312,0.7898308007832613,0.47979533963652576,0.00856450539060854,0.145431123974366,-0.13686661858375745,,,,,1.0,0.8028104926317959,0.4250347226948416,1.2291160506691323,0.4984764351441114,-0.8040813279742907
lorenz63_rho22.40_s235:1435:800,lorenz63_rho22.40_s235,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 22.402100498862776, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1435,v2,1,800,7,0.0,False,-1.1998338830413299e-15,1.0000000000000002,-0.021020615946565648,-1.2003402974845232,7.0,9.0,,False,0.999996666485184,-0.01599782446810505,11.836606187837145,True,,False,-0.0169775014567862,True,0.15636132980341827,0.02857142857142857,1.0347231951688284e-10,0.001,0.95,0,0.9205407985877188,True,0.38015693655354493,0.4418327522790392,0.42201973641621243,0.8436386701965817,0.001825791558745282,0.1264956836533207,-0.12466989209457542,,,,,1.0,0.0021398169136034135,7.208206275416438e-05,0.20742563232844022,0.13525983347262396,-0.20735355026568605
lorenz63_rho44.63_s238:1438:800,lorenz63_rho44.63_s238,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 44.63073526050293, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1438,v2,1,800,15,0.0,False,0.0,1.0,-0.2626363941337565,-1.0046321967785528,15.0,7.0,,False,0.999944095903797,-0.015806657475844088,15.008294124271718,True,4.991245721230666,True,0.7524255850633154,True,0.49614532807371436,0.0017857142857142857,2.1502607695485907e-07,0.001,0.01404216940603975,0,1.317842023222053,True,0.38956288189791344,0.37795079281958904,0.8415822781533835,0.5038546719262856,0.007476904185756781,0.12594666161533252,-0.11846975742957574,,,,,1.0,1.1290911883942654,1.072877938357586,1.0312008001921593,0.7128292194118655,0.04167713816542662
lorenz63_rho25.95_s240:1440:800,lorenz63_rho25.95_s240,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 25.952360645262157, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1440,v2,1,800,47,0.0,False,1.0150610510858574e-16,1.0,-0.3964107748027382,-0.6935566601389529,47.0,8.0,,False,0.999978929975471,-0.024168819553401222,9.999194009750404,True,2.3734249715669287,True,0.7311722372701898,True,0.4066113464282236,0.0017857142857142857,7.405960147934981e-09,0.001,0.0037060701702420966,0,1.3225431220586195,True,0.35768495512935045,0.2760389762842963,0.7079816177456816,0.5933886535717764,0.004590209638896614,0.15553099233892345,-0.15094078270002684,,,,,1.0,1.010821581800643,0.934386469266166,1.2884125373990996,0.8156595421314008,-0.3540260681329336
lorenz63_rho32.12_s244:1444:800,lorenz63_rho32.12_s244,chaotic_flow,synthetic,forecast,"{'generator': 'lorenz63', 'rho': 32.1174919965659, 'dt': 0.02, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1444,v2,1,800,100,0.0,False,1.0150610510858574e-16,1.0,0.541266830110372,-0.8259143809468048,100.0,8.0,,False,0.9999394090313293,-0.21015719786106313,5.403641069607444,True,,False,0.8234223127078315,True,0.3892771978993117,0.0017857142857142857,3.444402857303624e-08,0.0072107061407674445,0.0023823827654913384,0,1.153934582386287,True,0.37972758319044775,0.2771152780577025,0.6012855345051681,0.6107228021006883,0.007784020084164429,0.4584951350120673,-0.45071111492790283,,,,,1.0,1.450047816007584,1.78835035460937,2.0,1.3792673414181567,-0.21164964539063003
