dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
rossler_c7.05_s139:1439:800,rossler_c7.05_s139,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.054874025440446, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1439,v2,1,800,21,0.0,False,-1.2688263138573217e-17,1.0,0.3282052305724407,0.19597031163010525,21.0,19.0,,False,0.9999992833327946,-0.005755289364863914,11.01406630105898,True,,False,0.012794094412324122,True,0.28411157921693325,0.008928571428571428,2.14551328052725e-09,0.001,0.95,0,1.6878875333053698,True,0.2750328028020372,0.17096179889578098,0.9904901495682213,0.7158884207830667,0.0008465619914290616,0.07586834670710356,-0.0750217847156745,,,,,1.0,0.206843502586674,0.024980341777403714,0.6987720936792309,0.33880704534485,-0.6737917519018272
rossler_c8.82_s146:1446:800,rossler_c8.82_s146,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.818529356925668, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1446,v2,1,800,21,0.0,False,-3.172065784643304e-17,1.0,0.4168547548894874,0.5464801568106799,21.0,25.0,,False,0.9999991066406407,-0.007732777149057624,8.483067590490199,True,0.2198632580067459,True,0.024717232594266857,True,0.36258606454283515,0.008928571428571428,1.2592025396865488e-08,0.001,0.95,0,1.7088113958078635,True,0.2829775383020143,0.11878392362435251,1.0094122213408123,0.6374139354571648,0.0009451768931031491,0.08794129012254051,-0.08699611322943736,,,,,1.0,0.2652258562710104,0.1203090205779202,0.5873805673025355,0.3672229065042382,-0.4670715467246153
rossler_c6.92_s149:1449:800,rossler_c6.92_s149,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.917748840073406, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1449,v2,1,800,21,0.0,False,-3.8064789415719653e-17,1.0,0.32439726989540374,0.2796150530801387,21.0,20.0,,False,0.9999993069962558,-0.0059022986027778,12.520892131104514,True,,False,0.038043265596716974,True,0.28863736965924297,0.008928571428571428,2.0419424106440787e-09,0.001,0.95,0,1.6790723262646308,True,0.2755694422656819,0.16993401100192368,0.9903840477996319,0.711362630340757,0.000832468464354708,0.07683092871052652,-0.07599846024617181,,,,,1.0,0.20190306165511848,0.014713283950054981,0.4193100132326913,0.33107771933863733,-0.4045967292826363
rossler_c6.11_s150:1450:800,rossler_c6.11_s150,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.11463683548936, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1450,v2,1,800,22,0.0,False,-2.5376526277146434e-17,0.9999999999999998,0.30999496557039524,-0.44315344450705174,22.0,24.0,,False,0.9999995693810712,-0.00284546942763364,20.141821100513575,True,0.0815251972815141,True,-0.06397799820807978,True,0.251564919693801,0.008928571428571428,4.501028937244845e-10,0.001,0.9325038667057196,0,1.6734118195728072,True,0.27799235330616023,0.19811795996333012,0.988471141486051,0.748435080306199,0.0006562156115367551,0.053346977857817356,-0.0526907622462806,,,,,1.0,0.32907090613584755,0.02750652852521626,0.44442110583299427,0.2131561377853512,-0.41691457730777803
rossler_c8.38_s153:1453:800,rossler_c8.38_s153,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.375848353871167, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1453,v2,1,800,20,0.0,False,-1.586032892321652e-17,1.0,0.31437053622748773,0.7352195794688265,20.0,19.0,,False,0.9999990594923553,-0.0053506974845021205,9.41993685538177,True,0.13192968570197966,True,-0.027797396857924025,True,0.38681083205863565,0.008928571428571428,1.4387722714457582e-08,0.001,0.95,0,1.6762900014079793,True,0.2818913094017646,0.13385188905577658,1.0027811575656616,0.6131891679413644,0.0009697977338641053,0.07315489041852768,-0.07218509268466358,,,,,1.0,0.244336793203907,0.04298164901107946,0.6136168794435131,0.36699940824331156,-0.5706352304324336
rossler_c8.55_s157:1457:800,rossler_c8.55_s157,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.548563630536524, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1457,v2,1,800,21,0.0,False,-5.233908544661452e-17,1.0,0.2600036168207614,0.489586495239811,21.0,17.0,,False,0.9999990703807208,-0.005800439690507919,10.143870709955262,True,0.13509692665865183,True,0.0009045013866629649,True,0.39060506548297264,0.008928571428571428,1.883863480836387e-08,0.001,0.95,0,1.6778882049985333,True,0.2780893616108053,0.14510652167395072,1.0050911500082964,0.6093949345170273,0.0009641676613901623,0.0761667204872778,-0.07520255282588763,,,,,1.0,0.25655203032147,0.015272223915407926,0.6832566045158314,0.3370711247656702,-0.6679843806004234
rossler_c8.39_s163:1463:800,rossler_c8.39_s163,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.392321697378346, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1463,v2,1,800,20,0.0,False,-6.026924990822278e-17,0.9999999999999999,0.30450844283170514,0.7020709726683361,20.0,17.0,,False,0.9999990602181329,-0.005977299078257725,9.565644821976944,True,0.1301072521322472,True,-0.10105523270189483,True,0.38772898401782235,0.008928571428571428,1.4860819290706166e-08,0.001,0.95,0,1.6759410236794583,True,0.2818913094017646,0.13598019171109837,1.0032352178459565,0.6122710159821776,0.0009694234714882277,0.0773190717748524,-0.07634964830336416,,,,,1.0,0.24410755261656594,0.03572558380341384,0.6239332062486572,0.3789073099608384,-0.5882076224452434
rossler_c8.91_s165:1465:800,rossler_c8.91_s165,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.914617118073394, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1465,v2,1,800,21,0.0,False,1.9032394707859827e-17,1.0,0.36033196229673825,-0.3060482249083787,21.0,17.0,,False,0.9999991969195297,-0.0029884364577564826,12.764690408207686,True,0.17139671418240124,True,-0.019143752991099466,True,0.3236250159251212,0.008928571428571428,8.050993511151902e-09,0.001,0.9379719223257199,0,1.7341826786165113,True,0.2807393172439177,0.17456478128994718,1.0062080333152317,0.6763749840748787,0.000896147571771693,0.05467393838225745,-0.05377779081048576,,,,,1.0,0.745381514457469,0.17742063555068888,1.02777417862975,0.4395063034020647,-0.8503535430790612
rossler_c7.12_s168:1468:800,rossler_c7.12_s168,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.1158429807608075, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1468,v2,1,800,21,0.0,False,0.0,1.0,0.3477114721394368,0.12467700665802184,21.0,18.0,,False,0.9999992964964116,-0.006819024410887442,11.038382348791036,True,,False,-0.012762628436437573,True,0.278032681567669,0.008928571428571428,1.99755051278455e-09,0.001,0.95,0,1.6931324270151384,True,0.27614632432955805,0.1718021498476933,0.9928795722376988,0.721967318432331,0.0008387512076601588,0.08258164393178298,-0.08174289272412281,,,,,1.0,0.19884562734840705,0.02823826030436563,0.6231698215866093,0.32633298777253267,-0.5949315612822437
rossler_c8.71_s193:1493:800,rossler_c8.71_s193,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.713164485574689, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1493,v2,1,800,21,0.0,False,3.172065784643304e-17,1.0,0.33419866208514565,0.6796890176041464,21.0,14.0,,False,0.999999029924043,-0.00928863429624227,8.70273101963768,True,0.18441566183190772,True,-0.08261763772722933,True,0.38244899186393333,0.008928571428571428,1.695543406076447e-08,0.001,0.95,0,1.6901605611981743,True,0.2809162128854882,0.10964317744982713,1.0037636717860374,0.6175510081360667,0.0009849243407320913,0.09638259372002408,-0.09539766937929199,,,,,1.0,0.27990533793216293,0.09516108926098628,0.7202579082990229,0.45099356351367553,-0.6250968190380366
