dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
rossler_c7.12_s251:1551:800,rossler_c7.12_s251,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.123026140464321, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1551,v2,1,800,21,0.0,False,0.0,1.0,0.3506772712540752,0.11358142756888068,21.0,18.0,,False,0.999999300213396,-0.006977729637742125,11.216300960541856,True,,False,-0.04747384410231326,True,0.2771149066036712,0.008928571428571428,1.968593659384114e-09,0.001,0.95,0,1.6938316715563666,True,0.27614632432955805,0.17273651717063543,0.9932288474488077,0.7228850933963288,0.0008365324882946378,0.0835369943458951,-0.08270046185760045,,,,,1.0,0.19715223698174078,0.028647669825429937,0.5960952683936834,0.3308957131533612,-0.5674475985682534
rossler_c8.28_s260:1560:800,rossler_c8.28_s260,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.28011351842386, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1560,v2,1,800,21,0.0,False,-1.9032394707859827e-17,1.0,0.3789651526686799,0.839825238576994,21.0,20.0,,False,0.999999107448525,-0.006337703348089474,9.513548874699255,True,0.13919334376608836,True,-0.007731591172221855,True,0.3781445887575035,0.008928571428571428,1.1197832336551328e-08,0.001,0.95,0,1.6811621915162551,True,0.2820681362226782,0.1291236648260733,1.0071478516497394,0.6218554112424965,0.0009447494244313451,0.07961529940636047,-0.07867054998192913,,,,,1.0,0.2540916206512765,0.03373386843186429,0.5694451869514005,0.37003741706436794,-0.5357113185195361
rossler_c8.90_s268:1568:800,rossler_c8.90_s268,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.901220641685942, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1568,v2,1,800,21,0.0,False,-3.172065784643304e-17,0.9999999999999999,0.3816145380238003,-0.16665966462596238,21.0,17.0,,False,0.9999991956539996,-0.0025873584672859717,11.961769694998608,True,0.18574639118060898,True,-0.0987614210321427,True,0.33047902771635496,0.008928571428571428,8.659602728651593e-09,0.001,0.9403081770107657,0,1.7305125819864733,True,0.2808025021651588,0.17178054379616284,1.0065893679576179,0.669520972283645,0.0008968533884265883,0.05087398955543305,-0.04997713616700646,,,,,1.0,0.6380185277703913,0.11751810045269155,0.8503399147143597,0.3608129080659736,-0.7328218142616681
rossler_c7.49_s270:1570:800,rossler_c7.49_s270,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.491921331880986, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1570,v2,1,800,22,0.0,False,2.5376526277146434e-17,1.0,0.3593948358992223,-1.115240281730539,22.0,12.0,,False,0.9999976412875745,-0.00201669857718334,43.4040758661278,True,0.19081454769170303,True,-0.05819128863770102,True,0.18513813452102384,0.008928571428571428,1.9351945315261072e-10,0.001,0.9445785757225136,0,1.746532852433522,True,0.27940383734439106,0.1684308953056936,1.0043396199246186,0.8148618654789761,0.0015358100225945014,0.04493392136914856,-0.04339811134655406,,,,,1.0,0.21377591784600788,0.00761079773748249,0.33543939150497043,0.15651195781417895,-0.32782859376748796
rossler_c7.57_s275:1575:800,rossler_c7.57_s275,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.574389692527137, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1575,v2,1,800,21,0.0,False,6.3441315692866086e-18,1.0,0.29161781212371296,-0.8269273663155894,21.0,16.0,,False,0.999889555111486,-0.026209646290425992,15.541607409211114,True,,False,-0.03317908070348956,True,0.18642660835811534,0.008928571428571428,4.616508816732957e-10,0.001,0.95,0,1.7113706237584874,True,0.2795214693148935,0.19870520584912094,0.9928525647608004,0.8135733916418847,0.010509276307813868,0.1622346793350299,-0.15172540302721604,,,,,1.0,0.42055049787790716,0.07772623099594232,0.3560273344397273,0.2234047763079757,-0.27830110344378495
rossler_c4.71_s284:1584:800,rossler_c4.71_s284,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 4.708605601557202, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1584,v2,1,800,22,0.0,False,-1.9032394707859827e-17,1.0,0.312592088368305,-1.1787767556063766,22.0,12.0,,False,0.9999971650673413,-0.0026541303348968093,29.278326651715076,True,0.0864603121633991,True,0.029194147465119842,True,0.1802490638596947,0.008928571428571428,2.423673383276154e-11,0.001,0.95,0,1.7444838510151073,True,0.2761463243295581,0.18059518605875746,1.0019818634930657,0.8197509361403053,0.0016837258264613187,0.05154575896769381,-0.04986203314123249,,,,,1.0,0.31346712817485256,0.023019738809911722,0.37290883227534216,0.3371825453637651,-0.34988909346543046
rossler_c8.49_s298:1598:800,rossler_c8.49_s298,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.493634024410541, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1598,v2,1,800,21,0.0,False,1.2688263138573217e-17,1.0,0.2643209678074779,0.5250104887396381,21.0,19.0,,False,0.9999990678462566,-0.005070253022689153,10.329693564117935,True,0.13732932729123268,True,-0.08834635565991794,True,0.3906286225778049,0.008928571428571428,1.7899057854592986e-08,0.001,0.95,0,1.6762496624750691,True,0.2799411163692118,0.1455676841022398,1.0045854295572996,0.6093713774221952,0.0009654810942596628,0.0712122543979092,-0.07024677330364953,,,,,1.0,0.2554688879285494,0.009719078920820756,0.6807771992596018,0.3357108763819316,-0.671058120338781
rossler_c6.89_s301:1601:800,rossler_c6.89_s301,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 6.887706723979915, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1601,v2,1,800,21,0.0,False,4.4408920985006264e-17,1.0,0.32928967857469166,0.2873302663128312,21.0,16.0,,False,0.9999993172064036,-0.00589736251508266,12.993869811154449,True,,False,0.10151064580872027,True,0.2883421748511513,0.008928571428571428,1.9523180072111057e-09,0.001,0.95,0,1.6775661624149663,True,0.2722059515273542,0.1697530693633045,0.990567334073993,0.7116578251488487,0.0008263132556286642,0.07679873246791935,-0.07597241921229068,,,,,1.0,0.1973220438761213,0.03066128872938741,0.3307495536534733,0.32826260993171097,-0.3000882649240859
rossler_c8.52_s307:1607:800,rossler_c8.52_s307,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 8.517685917934998, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1607,v2,1,800,21,0.0,False,6.3441315692866086e-18,1.0,0.2608012606703088,0.5026009877574111,21.0,20.0,,False,0.9999990690894913,-0.005576238618582141,10.425492785132928,True,0.13569440041770453,True,0.011446200909670452,True,0.3907428359182142,0.008928571428571428,1.838466163187776e-08,0.001,0.95,0,1.6768493968254892,True,0.28086146683125446,0.14572731238971323,1.0048221093780212,0.6092571640817859,0.0009648370373800113,0.07468044944355158,-0.07371561240617157,,,,,1.0,0.25519738644518347,0.010471694389691347,0.6843215001210775,0.324852479798479,-0.6738498057313862
rossler_c7.65_s308:1608:800,rossler_c7.65_s308,chaotic_flow,synthetic,forecast,"{'generator': 'rossler', 'c': 7.649514598141435, 'dt': 0.05, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1608,v2,1,800,21,0.0,False,-2.8548592061789737e-17,1.0,0.21281125181113528,-0.7341761600485275,21.0,16.0,,False,0.9998561242043297,-0.03030691789201867,14.027318855763673,True,,False,0.04404264806195949,True,0.19667653949396338,0.008928571428571428,8.796845206788742e-10,0.001,0.95,0,1.695887873913236,True,0.2783513142029864,0.20632921626713738,0.9861849336911209,0.8033234605060366,0.011994823703178668,0.17450155783742718,-0.16250673413424851,,,,,1.0,0.4472053944144476,0.10408978724993799,1.0164598150866273,0.4077904272708489,-0.9123700278366893
