dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage
mackey_glass_tau26_s380:1480:800,mackey_glass_tau26_s380,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 26, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1480,v2,1,800,11,0.0,False,-1.0785023667787235e-16,1.0,-0.8448064489989897,0.06080558697353755,11.0,12.0,,False,0.9999639119474772,-0.0063308612262593655,15.193360215340332,True,0.4071701319883517,True,0.9081174227930744,True,0.4452868333727134,0.012499999999999999,4.499195225320083e-07,0.001,0.95,0,1.339961625282165,True,0.43432831761835083,0.44870460483638835,0.8369616628225091,0.5547131666272866,0.006007333228878354,0.0797931656144942,-0.07378583238561585,,,,,1.0,0.48816633665326675,0.17472771473276402,1.032600320395837,0.2643963548419359,-0.8578726056630729
mackey_glass_tau44_s398:1498:800,mackey_glass_tau44_s398,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 44, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1498,v2,1,800,15,0.0,False,2.283887364943179e-16,1.0,-0.45245753047375864,-0.7007392537463693,15.0,11.0,,False,0.9999835659077327,-0.023903908304508503,16.087296247151567,True,0.4137220537373693,True,0.9108232448254561,True,0.4319252698812781,0.010714285714285714,4.483333868067298e-07,0.001,0.9005328900951759,0,1.4463641773256193,True,0.413343443221145,0.3546448206111062,0.9182399447154721,0.5680747301187219,0.004053898403672587,0.15466202635674917,-0.15060812795307657,,,,,1.0,0.8088404865048251,1.1300520963104639,1.0002455585062804,1.1836099610320117,0.1298065378041835
mackey_glass_tau43_s413:1513:800,mackey_glass_tau43_s413,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 43, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1513,v2,1,800,11,0.0,False,2.791417890486108e-16,1.0,-0.5504669364368586,-0.5904215518520637,11.0,12.0,,False,0.9999086839468152,-0.036457435671144234,11.405266375470969,True,0.38407527277812015,True,0.9197425755783077,True,0.4415416016165473,0.007142857142857143,5.637615405175499e-07,0.001,0.9316718809285023,0,1.323493989310747,True,0.4155091807449791,0.4328819406190614,0.8768458271499162,0.5584583983834527,0.009555943343530618,0.19117727826373349,-0.18162133492020288,,,,,1.0,0.5625515536746427,0.5024663340142664,0.6922339567327969,0.8620834492433622,-0.18976762271853043
mackey_glass_tau26_s424:1524:800,mackey_glass_tau26_s424,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 26, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1524,v2,1,800,12,0.0,False,4.250568151422028e-16,1.0,-0.5770653317430142,-0.3157615936519491,12.0,11.0,,False,0.9999684875789531,-0.03688045489437608,10.475876308469056,True,0.40265466411618567,True,0.8784883065644309,True,0.390656391920587,0.014285714285714285,3.265929284047952e-07,0.001,0.95,0,1.3572245941760863,True,0.4268745294810045,0.42738446862312784,0.8857367440692087,0.609343608079413,0.005613592525912565,0.19212487427562047,-0.1865112817497079,,,,,1.0,0.5262693011870986,0.08097916554273124,1.224513173009677,0.18243343123494257,-1.1435340074669458
mackey_glass_tau39_s431:1531:800,mackey_glass_tau39_s431,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 39, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1531,v2,1,800,16,0.0,False,6.344131569286608e-17,0.9999999999999998,-0.3944672995584169,-0.7757219871240002,16.0,15.0,,False,0.999980518920633,-0.04609599232502859,15.125951946286714,True,0.39144292385828555,True,0.7960520684141175,True,0.39375184039544225,0.008928571428571428,3.039195155370977e-07,0.001,0.935632256887363,0,1.4822217125356372,True,0.39567733946640044,0.3552448829447266,0.9524591004208941,0.6062481596045577,0.004413737573417217,0.2147451359272092,-0.210331398353792,,,,,1.0,0.661820730102892,0.4163574639021237,0.5633934482333154,0.6689489720766602,-0.1470359843311917
mackey_glass_tau37_s435:1535:800,mackey_glass_tau37_s435,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 37, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1535,v2,1,800,16,0.0,False,-1.395708945243054e-16,0.9999999999999999,-0.33233593680313717,-0.8910583569313104,16.0,13.0,,False,0.9999746570043797,-0.00892614376531653,23.50653774207249,True,0.25750597105321255,True,0.14460524494710195,True,0.3663007473017891,0.007142857142857143,5.45495308889208e-07,0.001,0.95,0,1.5727153679500538,True,0.39016537775506954,0.3103019222773513,0.9622860227812728,0.6336992526982109,0.005034182716215956,0.09461229709153449,-0.08957811437531853,,,,,1.0,0.6512915916208786,0.046102753960470755,0.30183808092515235,0.3584607955439407,-0.2557353269646816
mackey_glass_tau28_s437:1537:800,mackey_glass_tau28_s437,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 28, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1537,v2,1,800,13,0.0,False,6.3441315692866086e-18,1.0,-0.3864391903072546,-0.7872826640973773,13.0,10.0,,False,0.9999714246425592,-0.0037273376915025747,18.158295840792324,True,0.36795783893580386,True,0.5030317726682573,True,0.4011189859185864,0.010714285714285714,5.424219433838736e-07,0.001,0.95,0,1.4301743660985458,True,0.3870062190573848,0.361390956286374,0.9093478313369552,0.5988810140814136,0.005345592337692859,0.06128550439494996,-0.0559399120572571,,,,,1.0,0.6944776302148303,0.17301688927886735,0.6878938283504262,0.31985167566499934,-0.5148769390715588
mackey_glass_tau39_s472:1572:800,mackey_glass_tau39_s472,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 39, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1572,v2,1,800,11,0.0,False,4.892911472812297e-16,1.0,-0.5995116152227129,-0.4065672435516854,11.0,12.0,,False,0.9998751471744127,-0.02953506844653453,10.764290336702363,True,0.41734326097462904,True,0.6213565097830114,True,0.45534641809614035,0.007142857142857143,5.369627544307254e-07,0.001,0.9255165624666392,0,1.3428338052640014,True,0.41434705233170427,0.4293374998279385,0.8625102640502338,0.5446535819038596,0.011173756109172721,0.17222055995763627,-0.16104680384846354,,,,,1.0,0.5963175408291409,0.6626301175099313,1.0524091140036371,0.9164682625642933,-0.38977899649370584
mackey_glass_tau20_s476:1576:800,mackey_glass_tau20_s476,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 20, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1576,v2,1,800,10,0.0,False,-4.504333414193492e-16,0.9999999999999998,-0.5046329900852666,-0.48297080587186736,10.0,13.0,,False,0.9999474274332205,-0.007246061779299651,22.07204592588656,True,0.31816159767240976,True,0.7116700846012591,True,0.42887746994198045,0.01607142857142857,5.103802730464348e-07,0.001,0.95,0,1.3242149722221166,True,0.42764866033078813,0.4100163169754823,0.8205144443774086,0.5711225300580196,0.0072506942274173725,0.08543204519428982,-0.07818135096687244,,,,,1.0,0.44927092000762364,0.011524816341126334,0.33341468386727896,0.13923410424278942,-0.3218898675261526
mackey_glass_tau45_s498:1598:800,mackey_glass_tau45_s498,delay_dynamics,synthetic,forecast,"{'generator': 'mackey_glass', 'tau': 45, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",1598,v2,1,800,19,0.0,False,-1.2688263138573217e-16,1.0,-0.12435820671786668,-1.1144379189117766,19.0,18.0,,False,0.9999794360903318,-0.018308691683314504,16.30489399602119,True,0.2978614573147117,True,0.18999857517078217,True,0.3593103731214739,0.007142857142857143,6.295520722900832e-07,0.001,0.9249865830391962,0,1.5553337398561116,True,0.38409246330570185,0.2839667768210784,0.9731280871508174,0.640689626878526,0.0045347447191931055,0.13538558118567376,-0.13085083646648066,,,,,1.0,0.9369707954874797,1.1631945036346305,1.050212887116883,1.2293816375149225,0.11298161651774752
