dataset_id,name,family,source,task_type,params,seed,schema_version,n_channels,length,horizon,missing_frac,irregular_sampling,mean,std,skew,kurtosis,ac_timescale,ami_first_min,mem_capacity,mem_capacity_valid,r2_linear,nl_gain,snr_db,snr_valid,lyapunov,lyapunov_valid,zero_one_K,zero_one_valid,spectral_entropy,dom_freq,spectral_flatness,adf_p,kpss_p,n_diffs,dfa_alpha,dfa_valid,perm_entropy,sample_entropy,hurst_rs,forecastability,pred_nrmse_linear,pred_nrmse_gbm,predictability_gap_linear_gbm,true_lyapunov,true_memory_order,true_n_frequencies,true_hurst,is_chaotic,nrmse_linear,nrmse_esn_matched,nrmse_qrc_spin,nrmse_gbm,qrc_advantage,ext_sample_entropy_m2,ext_approx_entropy_m2,ext_lz_complexity,ext_hurst_rs,ext_psd_slope,ext_spectral_centroid,ext_spectral_bandwidth,ext_spectral_rolloff85,ext_zero_crossing_rate,ext_turning_point_rate,ext_outlier_rate_3sigma,ext_spike_rate_mad6,ext_arch_lm5,ext_volatility_ac1,ext_trend_strength,ext_seasonality_strength,ext_changepoint_count,ext_recurrence_rate,ext_recurrence_determinism,ext_fnn_fraction,ext_corr_dim_approx,ext_bds_like,ext_zero_fraction,ext_cv2_positive,base_generator,frontier_score,candidate_pool_split,evaluation_split,selection_role,selection_order
garch_a0.171_b0.356_s000:2200:800,garch_a0.171_b0.356_s000,volatility_heteroskedastic,synthetic,forecast,"{'generator': 'garch', 'omega': 0.05, 'alpha': 0.17133582191283225, 'beta': 0.35583565619308466, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2200,v2,1,800,1,0.0,False,-1.5860328923216518e-17,1.0,0.0519988498910255,0.039469679289156,1.0,2.0,,False,-0.1387696800025719,0.1190012004914815,-0.377700337228877,True,0.1437288572495835,True,0.9986108444236156,True,0.9207064762363646,0.4464285714285714,0.5342719311973566,0.001,0.7233420567483542,0,0.4609748702498291,True,0.9981561447854108,2.1403275672358326,0.5118951465865687,0.0792935237636354,1.0671315195431963,1.0098358676097272,0.0572956519334693,,,,,0.0,,,,,,2.15772446007388,1.48771105157826,1.747948934396669,0.5488658296662299,-0.0677298190039167,0.2453067827369292,0.1503593618238259,0.43359375,0.4668335419274093,0.6416040100250626,0.00125,0.0,10.73079489708523,0.2668701881927781,0.0080607009637613,0.0902735090368524,5.0,0.0997200351392845,0.5173719743125309,0.5988538681948424,2.521043955431836,0.002679003136598,0.0,0.5972790676685668,garch,0.640625,validation,unselected,,
fbm_h0.558_s000:2300:800,fbm_h0.558_s000,long_range,synthetic,forecast,"{'generator': 'fbm', 'H': 0.5583878582134619, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2300,v2,1,800,1,0.0,False,3.1720657846433047e-18,1.0,0.0349967786795473,-0.1973378863068648,1.0,4.0,,False,-0.1019049620269787,0.0621304946468104,-0.8438642593700565,True,,False,0.9978684107323684,True,0.9128425197105552,0.1535714285714285,0.5352425216521148,0.001,0.7449681303494409,0,0.5138383038339971,True,0.994760734473015,2.1341406019096425,0.6020692149819841,0.0871574802894447,1.049716610341562,1.0196933202586786,0.0300232900828834,,,,0.5583878582134619,,,,,,,2.1666017171222363,1.50619063500341,1.7358941141594506,0.5878354206345386,-0.117583554222695,0.2312061888697449,0.142471542194497,0.419921875,0.4568210262828536,0.6466165413533834,0.00375,0.0,3.0946398437156897,0.1805899592986923,0.0058469881328345,0.1074398797575271,7.0,0.0997200351392845,0.4994236785773094,0.6146131805157593,2.532309811880412,0.0008074619436134,0.0,0.532203018291216,fbm,0.6522916666666666,validation,unselected,,
colored_noise_b0.566_s000:2400:800,colored_noise_b0.566_s000,colored_noise,synthetic,forecast,"{'generator': 'colored_noise', 'beta': 0.5659974355565369, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2400,v2,1,800,1,0.0,False,-3.806478941571966e-17,1.0,0.0242183047687735,-0.2451692201266118,2.0,4.0,,False,0.06901290673454,-0.0284189688294572,0.4965880549736326,True,0.1618920884274912,True,0.9963901019217734,True,0.8679194474422558,0.0607142857142857,0.3988427268025861,0.001,0.4025565941213073,0,0.6580396065444704,True,0.9888645569398408,2.0922055834049336,0.6053746158134309,0.1320805525577442,0.9648767243878672,0.9794927575510282,-0.014616033163161,,,,,0.0,,,,,,2.0741677587105696,1.4826007554151737,1.6756200129733585,0.7060986418864207,-0.6693467600844826,0.1543329232321141,0.1375360549449366,0.32421875,0.3579474342928661,0.6278195488721805,0.0025,0.0,13.207551723194548,0.0554182148851879,0.0084647168842011,0.2281099152753507,4.0,0.0997200351392845,0.5172073110489049,0.5802292263610315,2.5349446452541065,0.00598740148967,0.0,0.5251473842211616,colored_noise,0.6785416666666666,validation,unselected,,
chirp_f0.070_0.285_s000:2500:800,chirp_f0.070_0.285_s000,oscillatory_quasiperiodic,synthetic,forecast,"{'generator': 'chirp', 'f0': 0.07035723479231003, 'f1': 0.2854166648182559, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2500,v2,1,800,1,0.0,False,-7.137148015447434e-18,1.0,-0.0003650010644731,-1.5031433320165,2.0,2.0,,False,-1.0,1.0401629676810638,0.1291869735950111,True,0.3081399212299235,True,0.9996462947119388,True,0.6911470485564191,0.1464285714285714,3.160441157774464e-07,0.001,0.95,0,0.0988159185164286,True,0.6856274229340511,0.9261757793430092,0.0375413228398668,0.3088529514435809,2.194007306141444,0.9797127294870348,1.214294576654409,,,,,0.0,,,,,,1.2702469453783336,1.202395731527854,1.482742889177864,0.046764372367277,-3.264700765170139,0.1739315842166716,0.0396520184162757,0.21875,0.3566958698372966,0.3558897243107769,0.0,0.0,482.6662276929185,-0.1681488321731913,1.1097168737261851e-06,0.4458803142047042,5.0,0.0997200351392845,0.5847192491355179,0.4197707736389685,2.0068436737033255,0.0023921500745251,0.0,0.2192288408611763,chirp,0.46812499999999996,validation,unselected,,
regime_switch_ar_p0.038_s000:2600:800,regime_switch_ar_p0.038_s000,regime_switching,synthetic,forecast,"{'generator': 'regime_switch_ar', 'p_switch': 0.03821125046890304, 'phis': [(0.569701411142013, -0.006796115361928395), (-0.8233764714297123, 0.2932038846380716)], 'sigmas': [0.25, 0.5], 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2600,v2,1,800,1,0.0,False,6.344131569286609e-18,1.0,1.0051467916061092,41.14047108609491,10.0,3.0,,False,0.6490886657869949,-0.6450543963806569,0.0397599430384656,True,0.1022330907241297,True,0.9992772325273032,True,0.7013544728334808,0.4964285714285714,0.2655084928948827,0.001,0.4112819803943949,0,-0.1131253969626777,True,0.649252631384597,0.0078735039847526,0.4101094384915196,0.2986455271665191,0.5923776955735294,0.9979808267665576,-0.4056031311930284,,,,,0.0,,,,,,0.0061932835612806,0.0163452799416254,1.181372383247404,0.5050314287818595,0.218269621401193,0.4192835133369395,0.1360413241968716,0.49609375,0.1051314142678347,0.7794486215538847,0.02125,0.3667083854818523,676.0727087138571,0.9454755174524054,9.900565796427951e-05,0.7697325060509488,6.0,0.0997200351392845,0.977111806356002,0.2521489971346705,0.3890516976100329,0.074435512592722,0.015,28.985766986123313,regime_switch_ar,0.564375,validation,unselected,,
channel_equalization_n0.015_s000:2800:800,channel_equalization_n0.015_s000,input_driven_memory,synthetic,input_driven,"{'generator': 'channel_equalization', 'noise_std': 0.015140180973756013, 'drive_scale': 0.7868184910407645, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2800,v2,1,800,1,0.0,False,1.2053849981644556e-16,1.0,0.0611277529533318,-1.1694219387104314,1.0,5.0,12.976867517550716,True,0.6639000716339577,0.3048562585387981,5.023726575726421,True,0.0891511252209039,True,0.9991659540978332,True,0.9294070685020271,0.2035714285714285,0.5639726804040822,0.001,0.0385108640604535,0,0.4423908534283865,True,0.92587341361725,1.3931744049374983,0.5088500226682324,0.0705929314979728,0.5797412598444603,0.1767587899575128,0.4029824698869474,,2.0,,,,,,,,,1.3858349380159545,1.348722916700151,1.7600037546338874,0.5308627435260047,-0.0370387508695081,0.2402336997679314,0.1425233544418431,0.4140625,0.474342928660826,0.4223057644110276,0.0,0.0,8.841349467816956,0.0254487288547958,0.0002268030054449,0.0979771741091862,4.0,0.1316081148759041,0.5759201497192764,0.7492836676217765,2.377007684325321,0.0001228667219913,0.0,0.2308508580105411,channel_equalization,0.5758333333333334,validation,unselected,,
ikeda_u0.734_s000:2900:800,ikeda_u0.734_s000,chaotic_map,synthetic,forecast,"{'generator': 'ikeda_map', 'u': 0.7338033362221776, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",2900,v2,1,800,1,0.0,False,9.595498998545995e-17,1.0,0.2065908092754585,-0.8229829065470051,2.0,11.0,,False,0.4347408024074521,0.4655628971304061,7.626830824685866,True,0.2929481944544739,True,0.9983454416952872,True,0.80996419850791,0.4017857142857142,0.2313908282690019,0.001,0.9345386318724492,0,0.1352270321292865,True,0.7642229261622923,0.4963223628269074,0.2809745849590819,0.1900358014920899,0.7518372148228284,0.3157472097456156,0.4360900050772128,,,,,1.0,,,,,,0.838007813480111,0.8941810508022963,1.4104139677545535,0.2786020852538147,1.362316553083612,0.353649641712843,0.0897365991882736,0.42578125,0.7321652065081352,0.8170426065162907,0.0,0.0,79.79597166031543,0.4270201279403261,1.5620427454288155e-05,0.3737698044191455,5.0,0.0997200351392845,0.5585377902190022,0.2893982808022922,2.1549336962869905,0.0146591050871249,0.0,0.134716540214959,ikeda_map,0.49062500000000003,validation,validation,broad_balanced,2.0
tent_mu1.688_s000:3000:800,tent_mu1.688_s000,chaotic_map,synthetic,forecast,"{'generator': 'tent_map', 'mu': 1.6879582277836467, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",3000,v2,1,800,1,0.0,False,7.2957513046796e-17,1.0,-0.1859484715310756,-1.1729909522103312,2.0,8.0,,False,0.427979318351407,0.5641418649875425,8.105239299008351,True,0.5114836541478995,True,0.997176839393151,True,0.8323737131764478,0.4321428571428571,0.2758374432977412,0.001,0.8062838298766365,0,0.1458611273234623,True,0.6396752966942804,0.4918798141767896,0.2928238129137155,0.1676262868235521,0.756320488714006,0.0887626985904016,0.6675577901236044,0.5235196492938948,,,,1.0,,,,,,0.8004697495484565,0.8579890705096784,1.4104139677545535,0.389097172134134,1.107506900380775,0.3745106776612043,0.0928421462299054,0.466796875,0.8160200250312891,0.868421052631579,0.0,0.0,138.9930654585623,0.2824156555710208,0.0002003559162135,0.1610019288641644,10.0,0.0997200351392845,0.5557385147373621,0.2492836676217765,2.0899707198474893,0.0033147620749382,0.0,0.0778270949412038,tent_map,0.4768750000000001,validation,unselected,,
sine_map_a0.875_s000:3100:800,sine_map_a0.875_s000,chaotic_map,synthetic,forecast,"{'generator': 'sine_map', 'a': 0.8748452122854191, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",3100,v2,1,800,1,0.0,False,4.01266321757378e-16,1.0,-0.1732416170509927,-1.7103015313943868,186.0,3.0,,False,0.9651358255365932,0.0337369235968281,35.404596606875685,True,0.1827550580986814,True,0.7124688238510779,True,0.2344111153164247,0.5,0.0182651926517035,0.001,0.7906622048254318,0,0.012543202284985,True,0.4705944892418118,0.2183300510276472,0.0628678993612037,0.7655888846835752,0.1867195074527748,0.0335745568336905,0.1531449506190842,,,,,1.0,,,,,,0.4028777845432134,0.5022930365764142,0.6750699332842308,0.0622351791750197,1.1273071539585344,0.4770143332531958,0.0713164787168167,0.5,1.0,1.0,0.0,0.0,501.62918111032224,0.2182733744397428,9.648248749938304e-07,0.946786452846594,19.0,0.0997200351392845,0.5619957187551458,0.1919770773638968,0.9915736349152384,0.0142962531173525,0.0,0.1042013784195564,sine_map,0.4127083333333334,validation,unselected,,
circle_map_k1.47_s000:3200:800,circle_map_k1.47_s000,chaotic_map,synthetic,forecast,"{'generator': 'circle_map', 'omega': 0.3025342935124407, 'K': 1.4746376723632502, 'taxonomy': 'v4', 'v4_source': 'continuity_core'}",3200,v2,1,800,1,0.0,False,7.930164461608262e-19,1.0,0.2766520048106864,-0.8640365604409084,1.0,2.0,,False,0.9999999999188912,-0.0004988119452232,321.26324708407697,True,,False,0.1441053876718556,True,0.2786824135864116,0.1999999999999999,2.918474786058623e-15,0.001,0.95,0,0.0117374243969755,True,0.4191006782608429,0.1380141876733897,-0.0176389244764385,0.7213175864135883,9.006037245420054e-06,0.0223341000788471,-0.0223250940416016,,,,,1.0,,,,,,0.4172185442012574,0.4360840941750616,1.2657561249079328,-0.0368367422013878,2.1054863261569388,0.283165124610007,0.0989517068867999,0.400390625,0.4005006257822278,0.3997493734335839,0.0,0.0,753.2852364422888,0.0345028718523394,2.569494016446683e-07,0.9874999999999998,0.0,0.103004080426269,0.6751155746851586,0.2306590257879656,1.2091851976758818,0.063419937981959,0.0,0.2408135818415628,circle_map,0.3741666666666667,validation,validation,broad_balanced,1.0
